date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-25,251,251,251,251,934,934,934,934,0.925,0.925,0.925,0.925
2020-03-26,279,279,279,279,1213,1213,1213,1213,0.925,0.925,0.925,0.925
2020-03-27,370,370,370,370,1583,1583,1583,1583,0.925,0.925,0.925,0.925
2020-03-28,487,487,487,487,2070,2070,2070,2070,0.925,0.925,0.925,0.925
2020-03-29,273,273,273,273,2343,2343,2343,2343,0.925,0.925,0.925,0.925
2020-03-30,489,489,489,489,2832,2832,2832,2832,0.925,0.925,0.925,0.925
2020-03-31,725,725,725,725,3557,3557,3557,3557,0.925,0.925,0.925,0.925
2020-04-01,915,915,915,915,4472,4472,4472,4472,0.925,0.925,0.925,0.925
2020-04-02,960,960,960,960,5432,5432,5432,5432,0.925,0.925,0.925,0.925
2020-04-03,1630,1630,1630,1630,7062,7062,7062,7062,0.925,0.925,0.925,0.925
2020-04-04,1364,1364,1364,1364,8426,8426,8426,8426,0.925,0.925,0.925,0.925
2020-04-05,1153,1153,1153,1153,9579,9579,9579,9579,0.925,0.925,0.925,0.925
2020-04-06,2048,2048,2048,2048,11627,11627,11627,11627,0.925,0.925,0.925,0.925
2020-04-07,1249,1249,1249,1249,12876,12876,12876,12876,0.925,0.925,0.925,0.925
2020-04-08,1834,1834,1834,1834,14710,14710,14710,14710,0.925,0.925,0.925,0.925
2020-04-09,1888,1888,1888,1888,16598,16598,16598,16598,0.925,0.925,0.925,0.925
2020-04-10,2028,2028,2028,2028,18626,18626,18626,18626,0.925,0.925,0.925,0.925
2020-04-11,1860,1860,1860,1860,20486,20486,20486,20486,0.925,0.925,0.925,0.925
2020-04-12,1477,1477,1477,1477,21963,21963,21963,21963,0.925,0.925,0.925,0.925
2020-04-13,1549,1549,1549,1549,23512,23512,23512,23512,0.925,0.925,0.925,0.925
2020-04-14,2473,2473,2473,2473,25985,25985,25985,25985,0.925,0.925,0.925,0.925
2020-04-15,2498,2498,2498,2498,28483,28483,28483,28483,0.925,0.925,0.925,0.925
2020-04-16,2201,2201,2201,2201,30684,30684,30684,30684,0.925,0.925,0.925,0.925
2020-04-17,2092,2092,2092,2092,32776,32776,32776,32776,0.925,0.925,0.925,0.925
2020-04-18,1841,1841,1841,1841,34617,34617,34617,34617,0.925,0.925,0.925,0.925
2020-04-19,1402,1402,1402,1402,36019,36019,36019,36019,0.925,0.925,0.925,0.925
2020-04-20,1685,1685,1685,1685,37704,37704,37704,37704,0.925,0.925,0.925,0.925
2020-04-21,2520,2520,2520,2520,40224,40224,40224,40224,0.925,0.925,0.925,0.925
2020-04-22,2179,2179,2179,2179,42403,42403,42403,42403,0.925,0.925,0.925,0.925
2020-04-23,2024,2024,2024,2024,44427,44427,44427,44427,0.925,0.925,0.925,0.925
2020-04-24,1980,1980,1980,1980,46407,46407,46407,46407,0.925,0.925,0.925,0.925
2020-04-25,1832,1832,1832,1832,48239,48239,48239,48239,0.925,0.925,0.925,0.925
2020-04-26,1130,1130,1130,1130,49369,49369,49369,49369,0.925,0.925,0.925,0.925
2020-04-27,1372,1372,1372,1372,50741,50741,50741,50741,0.925,0.925,0.925,0.925
2020-04-28,2197,2197,2197,2197,52938,52938,52938,52938,0.925,0.925,0.925,0.925
2020-04-29,2365,2365,2365,2365,55303,55303,55303,55303,0.925,0.925,0.925,0.925
2020-04-30,2171,2171,2171,2171,57474,57474,57474,57474,0.925,0.925,0.925,0.925
2020-05-01,1822,1822,1822,1822,59296,59296,59296,59296,0.925,0.925,0.925,0.925
2020-05-02,1688,1688,1688,1688,60984,60984,60984,60984,0.925,0.925,0.925,0.925
2020-05-03,NA,1666.142857142857,1402.4214285714286,1998.1499999999999,NA,62650.142857142855,62386.42142857143,62982.15,0.925,0.925,0.925,0.925
2020-05-04,NA,1614.857142857143,1350.85,1932.4499999999996,NA,64271.857142857145,63833.142857142855,64796.142857142855,0.925,0.925,0.925,0.925
2020-05-05,NA,1553.7142857142858,1300.5642857142857,1881.5714285714287,NA,65833.14285714286,65226.28571428572,66556.73571428572,0.925,0.925,0.925,0.925
2020-05-06,NA,1499.857142857143,1234.85,1823.7214285714285,NA,67340.57142857143,66545.82142857143,68278.30714285714,0.925,0.925,0.925,0.925
2020-05-07,NA,1443.2857142857142,1177.5714285714287,1774.8714285714284,NA,68788.57142857143,67807.98571428572,69952.29285714286,0.925,0.925,0.925,0.925
2020-05-08,NA,1393.2857142857142,1127.5714285714287,1745.0142857142855,NA,70186,69003.70714285715,71601.24285714285,0.925,0.925,0.925,0.925
2020-05-09,NA,1344.142857142857,1068.1357142857141,1716.207142857142,NA,71530.21428571429,70141.41428571429,73241.34285714285,0.925,0.925,0.925,0.925
2020-05-10,NA,1297.7142857142858,1015.2785714285715,1685.142857142857,NA,72836.85714285714,71198.42142857141,74832.77142857143,0.925,0.925,0.925,0.925
2020-05-11,NA,1260.2857142857142,961.4214285714286,1661.857142857143,NA,74108.28571428571,72201.0642857143,76472.83571428573,0.925,0.925,0.925,0.925
2020-05-12,NA,1216.4285714285716,911.7071428571428,1649.7285714285713,NA,75324,73162.80714285714,78061.02857142857,0.925,0.925,0.925,0.925
2020-05-13,NA,1179.5714285714287,866.5642857142858,1633.5857142857142,NA,76514.28571428571,74068.82142857143,79651.4357142857,0.925,0.925,0.925,0.925
2020-05-14,NA,1144.9285714285716,816,1639.4428571428568,NA,77650.71428571429,74923.33571428571,81243.15714285715,0.925,0.925,0.925,0.925
2020-05-15,NA,1109.857142857143,772.2785714285715,1641.592857142857,NA,78775.28571428571,75729.87857142858,82813.87142857144,0.925,0.925,0.925,0.925
2020-05-16,NA,1080.3571428571427,729.4285714285714,1655.4571428571426,NA,79852.71428571429,76501.37142857142,84416,0.925,0.925,0.925,0.925
2020-05-17,NA,1058.857142857143,684.8571428571429,1678.4571428571423,NA,80913.14285714286,77221.75714285714,86026.97142857143,0.925,0.925,0.925,0.925
2020-05-18,NA,1037.5714285714287,657.1428571428571,1730.292857142857,NA,81951.07142857142,77903.26428571428,87693.44285714286,0.925,0.925,0.925,0.925
2020-05-19,NA,1019.2857142857143,619.7071428571428,1788.142857142857,NA,82992.71428571429,78556.38571428572,89426.8357142857,0.925,0.925,0.925,0.925
2020-05-20,NA,1004.8571428571429,582.7071428571428,1862.592857142857,NA,83996.57142857142,79172.35,91259.8857142857,0.925,0.925,0.925,0.925
2020-05-21,NA,994.6428571428571,552.4214285714286,1991.5857142857142,NA,85045.35714285714,79767.14285714286,93204.16428571427,0.925,0.925,0.925,0.925
2020-05-22,NA,991.4285714285714,524.9928571428571,2140.0071428571428,NA,86045.64285714287,80338.57857142857,95220.90714285713,0.925,0.925,0.925,0.925
2020-05-23,NA,999.3571428571429,502.13571428571424,2394.0071428571428,NA,87089.78571428571,80891.10714285714,97546.6,0.925,0.925,0.925,0.925
2020-05-24,NA,983.1428571428571,467.85714285714283,2647.6285714285705,NA,88099.57142857142,81414.92142857143,100076.52142857143,0.925,0.925,0.925,0.925
