date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90483,90483,90483,90483,1,1,1,1
2020-05-19,1574,1574,1574,1574,92057,92057,92057,92057,1,1,1,1
2020-05-20,NA,1184.6428571428573,942.7071428571429,1501.0321428571424,NA,93241.64285714287,92999.70714285715,93558.03214285715,1,1,1,1
2020-05-21,NA,1141.4285714285713,905.8357142857143,1452.0107142857141,NA,94388.14285714286,93988.28214285715,94880.91428571429,1,1,1,1
2020-05-22,NA,1091.5714285714287,855.5571428571428,1401.7142857142858,NA,95483.92857142858,94940.83928571429,96166.45357142857,1,1,1,1
2020-05-23,NA,1039.4285714285713,807.1392857142857,1347.5857142857142,NA,96522.92857142858,95833.13214285714,97382.59285714285,1,1,1,1
2020-05-24,NA,983.7142857142858,762.8464285714286,1292.0035714285714,NA,97513.21428571429,96675.42499999999,98584.42857142857,1,1,1,1
2020-05-25,NA,930.2857142857142,709.282142857143,1215.725,NA,98445.35714285713,97461.82500000001,99712.57857142857,1,1,1,1
2020-05-26,NA,865.2857142857143,657.1428571428571,1140.753571428571,NA,99314.21428571429,98169.11428571428,100754.58571428573,1,1,1,1
2020-05-27,NA,795.0714285714286,607.1357142857142,1059.435714285714,NA,100111.35714285713,98847.93928571428,101733.55357142857,1,1,1,1
2020-05-28,NA,733,546.4214285714286,984.7285714285713,NA,100850.42857142858,99449.68928571428,102641.43214285714,1,1,1,1
2020-05-29,NA,666.2857142857143,492.8464285714286,910.442857142857,NA,101525.64285714286,99989.96071428571,103517.66071428572,1,1,1,1
2020-05-30,NA,603.7142857142857,442.99642857142857,829.2928571428571,NA,102137.42857142857,100484.27857142857,104259.22142857141,1,1,1,1
2020-05-31,NA,545.4285714285714,393.8571428571429,758.5749999999999,NA,102691.07142857142,100920.1107142857,104966.04285714285,1,1,1,1
2020-06-01,NA,491.2857142857143,348.425,693.4357142857142,NA,103174.64285714286,101300.26785714286,105610.59642857144,1,1,1,1
2020-06-02,NA,434.2857142857143,304.7035714285714,621.0035714285714,NA,103616.21428571429,101636.15714285715,106182.54285714285,1,1,1,1
2020-06-03,NA,383.42857142857144,264.98928571428576,561.2999999999998,NA,104004.42857142857,101916.38214285714,106708.43571428572,1,1,1,1
2020-06-04,NA,335.92857142857144,227.14285714285714,502.7142857142857,NA,104333.28571428571,102167.83928571429,107130.31428571428,1,1,1,1
2020-06-05,NA,295.6428571428571,196.28214285714284,454.4321428571428,NA,104637.28571428571,102396.10714285714,107556.59642857143,1,1,1,1
2020-06-06,NA,261.2857142857143,169.7107142857143,408.4321428571428,NA,104899,102597.70714285715,107901.63571428573,1,1,1,1
2020-06-07,NA,231.42857142857142,146.56785714285715,372.4357142857142,NA,105132.5,102765.68571428572,108247.00357142858,1,1,1,1
2020-06-08,NA,206.14285714285714,127.71428571428572,338.5785714285713,NA,105345.92857142858,102911.42142857143,108556.05,1,1,1,1
2020-06-09,NA,180.71428571428572,108.85000000000001,303.735714285714,NA,105534.35714285713,103031.19642857142,108809.20357142856,1,1,1,1
2020-06-10,NA,159.57142857142858,93.70714285714284,273.88571428571385,NA,105696.85714285714,103133.20357142856,109065.58214285715,1,1,1,1
