date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
2020-04-09,2111,2111,2111,2111,18781,18781,18781,18781,1996.4285714285716
2020-04-10,2257,2257,2257,2257,21038,21038,21038,21038,2030.4285714285716
2020-04-11,2080,2080,2080,2080,23118,23118,23118,23118,2098.142857142857
2020-04-12,1679,1679,1679,1679,24797,24797,24797,24797,2191.428571428571
2020-04-13,1762,1762,1762,1762,26559,26559,26559,26559,2224.5714285714284
2020-04-14,2705,2705,2705,2705,29264,29264,29264,29264,2228.7142857142853
2020-04-15,2746,2746,2746,2746,32010,32010,32010,32010,2210.5714285714284
2020-04-16,2343,2343,2343,2343,34353,34353,34353,34353,2190.5714285714284
2020-04-17,2286,2286,2286,2286,36639,36639,36639,36639,2201.1428571428573
2020-04-18,1953,1953,1953,1953,38441,38441,38441,38441,2196.285714285714
2020-04-19,1539,1539,1539,1539,40127,40127,40127,40127,2142.285714285714
2020-04-20,1836,1836,1836,1836,41963,41963,41963,41963,2114.714285714286
2020-04-21,2671,2671,2671,2671,44634,44634,44634,44634,2091.5714285714284
2020-04-22,2368,2368,2368,2368,47002,47002,47002,47002,2092.8571428571427
2020-04-23,2150,2150,2150,2150,48951,48951,48951,48951,2051.8571428571427
2020-04-24,2124,2124,2124,2124,51272,51272,51272,51272,1995.5714285714284
2020-04-25,1962,1962,1962,1962,52562,52562,52562,52562,1955.7142857142856
2020-04-26,1252,1252,1252,1252,54484,54484,54484,54484,1976.5714285714284
2020-04-27,1442,1442,1442,1442,55926,55926,55926,55926,1984.2857142857142
2020-04-28,2392,2392,2392,2392,58318,58318,58318,58318,1932.2857142857142
2020-04-29,2514,2514,2514,2514,60832,60832,60832,60832,1878.142857142857
2020-04-30,2204,2204,2204,2204,63036,63036,63036,63036,1889.142857142857
2020-05-01,1760,1760,1760,1760,64796,64796,64796,64796,1838.7142857142858
2020-05-02,1583,1583,1583,1583,66090,66090,66090,66090,1815.8571428571427
2020-05-03,1329,1329,1329,1329,67707,67707,67707,67707,1843.5714285714284
2020-05-04,1089,1089,1089,1089,68796,68796,68796,68796,1807.9999999999998
2020-05-05,2232,2232,2232,2232,71028,71028,71028,71028,1780.8571428571427
2020-05-06,2708,2708,2708,2708,73736,73736,73736,73736,1762.2857142857144
2020-05-07,1955,1955,1955,1955,75691,75691,75691,75691,1705
2020-05-08,1570,1570,1570,1570,77261,77261,77261,77261,1689.2857142857142
2020-05-09,1453,1453,1453,1453,78714,78714,78714,78714,1606.2857142857142
2020-05-10,928,928,928,928,79642,79642,79642,79642,1471.8571428571427
2020-05-11,979,979,979,979,80621,80621,80621,80621,1440.5714285714284
2020-05-12,1651,1651,1651,1651,82272,82272,82272,82272,1443.1428571428569
2020-05-13,1767,1767,1767,1767,84039,84039,84039,84039,1410.5714285714284
2020-05-14,1736,1736,1736,1736,85775,85775,85775,85775,1398.4285714285713
2020-05-15,1588,1588,1588,1588,87363,87363,87363,87363,1378.4285714285713
2020-05-16,1225,1225,1225,1225,88588,88588,88588,88588,1359.7142857142856
2020-05-17,843,843,843,843,89431,89431,89431,89431,1319
2020-05-18,839,839,839,839,90270,90270,90270,90270,1258.142857142857
2020-05-19,1520,1520,1520,1520,91790,91790,91790,91790,1215.2857142857142
2020-05-20,1482,1482,1482,1482,93272,93272,93272,93272,1190.1428571428569
2020-05-21,1310,1310,1310,1310,94582,94582,94582,94582,1158.2857142857142
2020-05-22,1288,1288,1288,1288,95870,95870,95870,95870,1111
2020-05-23,1049,1049,1049,1049,96919,96919,96919,96919,1000.5714285714284
2020-05-24,620,620,620,620,97539,97539,97539,97539,1000.9999999999999
2020-05-25,508,508,508,508,98047,98047,98047,98047,985.1428571428572
2020-05-26,747,747,747,747,98794,98794,98794,98794,970.9999999999999
2020-05-27,1485,1485,1485,1485,100279,100279,100279,100279,958.5714285714284
2020-05-28,1199,1199,1199,1199,101125,101125,101125,101125,955.8571428571427
2020-05-29,1189,1189,1189,1189,102666,102666,102666,102666,988.142857142857
2020-05-30,962,962,962,962,103628,103628,103628,103628,1035.7142857142856
2020-05-31,601,601,601,601,104229,104229,104229,104229,964.5714285714284
2020-06-01,734,734,734,734,104963,104963,104963,104963,937.2857142857143
2020-06-02,1080,1080,1080,1080,106043,106043,106043,106043,926.1428571428572
2020-06-03,987,987,987,987,107030,107030,107030,107030,892.5714285714287
2020-06-04,1008,1008,1008,1008,108038,108038,108038,108038,862.4285714285713
2020-06-05,1111,1111,1111,1111,109149,109149,109149,109149,860.7142857142856
2020-06-06,727,727,727,727,109876,109876,109876,109876,853.5714285714286
2020-06-07,390,390,390,390,110266,110266,110266,110266,845.142857142857
2020-06-08,722,722,722,722,110988,110988,110988,110988,826.2857142857141
2020-06-09,1030,1030,1030,1030,112018,112018,112018,112018,778.4285714285713
2020-06-10,928,928,928,928,112946,112946,112946,112946,773.5714285714284
2020-06-11,876,876,876,876,113822,113822,113822,113822,762.9999999999999
2020-06-12,776,776,776,776,114598,114598,114598,114598,724.2857142857142
2020-06-13,693,693,693,693,115291,115291,115291,115291,687
2020-06-14,316,316,316,316,115607,115607,115607,115607,663.2857142857142
2020-06-15,451,451,451,451,115531,115531,115531,115531,641.8571428571429
2020-06-16,769,769,769,769,116824,116824,116824,116824,632
2020-06-17,762,762,762,762,116207,116207,116207,116207,610.9999999999999
2020-06-18,726,726,726,726,118303,118303,118303,118303,602.2857142857142
2020-06-19,707,707,707,707,119010,119010,119010,119010,589.2857142857142
2020-06-20,546,546,546,546,119556,119556,119556,119556,598.4285714285714
2020-06-21,255,255,255,255,119811,119811,119811,119811,599.1428571428571
2020-06-22,360,360,360,360,120171,120171,120171,120171,847.4285714285714
2020-06-23,833,833,833,833,121004,121004,121004,121004,836.8571428571429
2020-06-24,767,767,767,767,121771,121771,121771,121771,831.7142857142857
2020-06-25,2464,2464,2464,2464,124235,124235,124235,124235,834
2020-06-26,633,633,633,633,124868,124868,124868,124868,832
2020-06-27,510,510,510,510,125378,125378,125378,125378,904.5714285714286
2020-06-28,271,271,271,271,125557,125557,125557,125557,886.7142857142857
2020-06-29,346,346,346,346,125994,125994,125994,125994,638
2020-06-30,1341,1341,1341,1341,119240,119240,119240,119240,631.7142857142857
2020-07-01,642,642,642,642,127936,127936,127936,127936,596.2857142857142
2020-07-02,723,723,723,723,128659,128659,128659,128659,595
2020-07-03,589,589,589,589,129248,129248,129248,129248,601.4285714285713
2020-07-04,262,262,262,262,129510,129510,129510,129510,546.2857142857142
2020-07-05,262,262,262,262,129772,129772,129772,129772,590
2020-07-06,391,391,391,391,130163,130163,130163,130163,606.9999999999999
2020-07-07,955,955,955,955,131118,131118,131118,131118,641.1428571428572
2020-07-08,948,948,948,948,130357,130357,130357,130357,699
2020-07-09,842,842,842,842,132906,132906,132906,132906,718.1428571428571
2020-07-10,828,828,828,828,133734,133734,133734,133734,723
2020-07-11,667,667,667,667,134401,134401,134401,134401,722.5714285714286
2020-07-12,396,396,396,396,133968,133968,133968,133968,725.5714285714284
2020-07-13,425,425,425,425,135221,135221,135221,135221,741.8571428571429
2020-07-14,952,952,952,952,136173,136173,136173,136173,751.7142857142856
2020-07-15,969,969,969,969,137142,137142,137142,137142,766.9999999999999
2020-07-16,956,956,956,956,138098,138098,138098,138098,769.2857142857142
2020-07-17,897,897,897,897,138995,138995,138995,138995,751.7142857142856
2020-07-18,774,774,774,774,139769,139769,139769,139769,766.9999999999999
2020-07-19,412,412,412,412,140181,140181,140181,140181,769.2857142857142
2020-07-20,NA,981,746.95,1290.05,NA,141730,141495.95,142039.05,NA
2020-07-21,NA,1009,766.9499999999999,1307.075,NA,142743.5,142377.84999999998,143184.125,NA
2020-07-22,NA,1037,807.9749999999999,1336.05,NA,143790,143318,144340.075,NA
2020-07-23,NA,1068,823.975,1404.1,NA,144872,144303.75,145567.175,NA
2020-07-24,NA,1094,825.95,1444.025,NA,145977,145322.97499999998,146794.1,NA
2020-07-25,NA,1130,862.925,1476.025,NA,147099,146351.75,148103.05,NA
2020-07-26,NA,1158.5,890.975,1534,NA,148270.5,147430.6,149458.425,NA
2020-07-27,NA,1201,894.925,1579,NA,149467,148528.94999999998,150814.225,NA
2020-07-28,NA,1221,944.9,1617.0249999999999,NA,150701,149643.875,152289.025,NA
2020-07-29,NA,1254.5,930,1678,NA,151946.5,150762.875,153698.525,NA
2020-07-30,NA,1270,979.9499999999999,1691.025,NA,153232,151922.725,155177.65,NA
2020-07-31,NA,1304.5,988.975,1733.0249999999999,NA,154516,153135.925,156745.025,NA
2020-08-01,NA,1350.5,1028,1783.025,NA,155864,154360.775,158197.82499999998,NA
2020-08-02,NA,1385.5,1052.825,1816.1,NA,157248,155638.975,159849.3,NA
2020-08-03,NA,1407,1071.825,1904.1499999999999,NA,158667.5,156961.8,161491.35,NA
2020-08-04,NA,1452,1096,1971.3249999999998,NA,160119,158309.9,163209.55000000002,NA
2020-08-05,NA,1492,1107.75,2035.0500000000002,NA,161605.5,159643.95,164995.025,NA
2020-08-06,NA,1518.5,1142,2094.025,NA,163136.5,161047.65,166725.675,NA
2020-08-07,NA,1563,1187.9750000000001,2125.1499999999996,NA,164690.5,162500,168769.475,NA
2020-08-08,NA,1595,1216.925,2274.1749999999997,NA,166336.5,163989.675,170745.525,NA
2020-08-09,NA,1635,1224.9250000000002,2323.075,NA,167942,165513.05,173003.575,NA
2020-08-10,NA,1684,1268.8000000000002,2560.025,NA,169617,167041,174961.275,NA
2020-08-11,NA,1701,1261.95,2603.899999999999,NA,171309.5,168561.625,177316.225,NA
2020-08-12,NA,1763,1330,2651.824999999998,NA,173108,170128.925,179885.775,NA
2020-08-13,NA,1811.5,1339.925,2951.7499999999986,NA,174926,171673.525,182809.675,NA
2020-08-14,NA,1854,1391.8750000000002,3051.6749999999993,NA,176810,173261.075,185531.8,NA
2020-08-15,NA,1886.5,1399.95,3472.449999999999,NA,178684.5,174897.775,189237.57499999998,NA
2020-08-16,NA,1964.5,1436.7250000000001,3398.649999999994,NA,180652,176625.675,192252.725,NA
2020-08-17,NA,1980.5,1429.925,3931.4749999999976,NA,182661.5,178339.875,195702.65,NA
