state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
Florida,2020-07-11,NA,67,21,150,NA,4165,3939.975,4433,NA
Florida,2020-07-12,NA,71,22.975,156.02499999999998,NA,4242.5,3988.95,4532.049999999999,NA
Florida,2020-07-13,NA,72,25.975,166.02499999999998,NA,4320,4048.875,4662.05,NA
Florida,2020-07-14,NA,75,24.975,171,NA,4398.5,4109.925,4750.1,NA
Florida,2020-07-15,NA,78,27,185,NA,4488,4156.95,4889.0250000000005,NA
Florida,2020-07-16,NA,86,28,192.02499999999998,NA,4573.5,4220.875,5019.025,NA
Florida,2020-07-17,NA,84,27.975,206.02499999999998,NA,4664,4286,5163.075,NA
Florida,2020-07-18,NA,90.5,31.975,217.07499999999993,NA,4763.5,4343.925,5302,NA
Florida,2020-07-19,NA,94.5,31,227,NA,4862,4405.924999999999,5458.275,NA
Florida,2020-07-20,NA,100,31,240.02499999999998,NA,4981,4459.9,5590.1,NA
Florida,2020-07-21,NA,97,31,243.02499999999998,NA,5093.5,4527,5757.025,NA
Florida,2020-07-22,NA,105,35.975,259.04999999999995,NA,5204,4585.9000000000005,5890.275,NA
Florida,2020-07-23,NA,114,32,266.04999999999995,NA,5330.5,4634.8499999999995,6083.3499999999995,NA
Florida,2020-07-24,NA,118,37.975,283.04999999999995,NA,5449,4714.924999999999,6263.2249999999995,NA
Florida,2020-07-25,NA,125,39,299.07499999999993,NA,5591.5,4791.875,6440.2,NA
Florida,2020-07-26,NA,127,36.975,311.07499999999993,NA,5726,4847.799999999999,6671.0999999999995,NA
Florida,2020-07-27,NA,133,40.975,329.025,NA,5869.5,4927.2,6915.5,NA
Florida,2020-07-28,NA,142,40.975,374.025,NA,6037.5,5003.5,7160.2,NA
Florida,2020-07-29,NA,146,47.975,342.025,NA,6187,5085.925,7402.549999999999,NA
Georgia,2020-03-19,7,7,7,7,10,10,10,10,NA
Georgia,2020-03-20,4,4,4,4,14,14,14,14,NA
Georgia,2020-03-21,6,6,6,6,20,20,20,20,NA
Georgia,2020-03-22,5,5,5,5,25,25,25,25,6.285714285714285
Georgia,2020-03-23,0,0,0,0,25,25,25,25,6.57142857142857
Georgia,2020-03-24,13,13,13,13,38,38,38,38,7.142857142857142
Georgia,2020-03-25,9,9,9,9,47,47,47,47,8.428571428571427
Georgia,2020-03-26,9,9,9,9,56,56,56,56,8.285714285714285
Georgia,2020-03-27,8,8,8,8,64,64,64,64,11.142857142857142
Georgia,2020-03-28,15,15,15,15,79,79,79,79,12.57142857142857
Georgia,2020-03-29,4,4,4,4,83,83,83,83,15.285714285714285
Georgia,2020-03-30,20,20,20,20,103,103,103,103,17.142857142857142
Georgia,2020-03-31,23,23,23,23,126,126,126,126,19.142857142857142
Georgia,2020-04-01,28,28,28,28,154,154,154,154,18.42857142857143
Georgia,2020-04-02,22,22,22,22,176,176,176,176,19.428571428571427
Georgia,2020-04-03,22,22,22,22,198,198,198,198,27.285714285714285
Georgia,2020-04-04,10,10,10,10,208,208,208,208,31.71428571428571
Georgia,2020-04-05,11,11,11,11,219,219,219,219,30.857142857142854
Georgia,2020-04-06,75,75,75,75,294,294,294,294,33.714285714285715
Georgia,2020-04-07,54,54,54,54,348,348,348,348,32.42857142857143
Georgia,2020-04-08,22,22,22,22,370,370,370,370,32
Georgia,2020-04-09,42,42,42,42,412,412,412,412,31.285714285714285
Georgia,2020-04-10,13,13,13,13,425,425,425,425,26.42857142857143
Georgia,2020-04-11,7,7,7,7,432,432,432,432,24.142857142857142
Georgia,2020-04-12,6,6,6,6,438,438,438,438,28.428571428571427
Georgia,2020-04-13,41,41,41,41,479,479,479,479,28.428571428571427
Georgia,2020-04-14,38,38,38,38,517,517,517,517,33.71428571428571
Georgia,2020-04-15,52,52,52,52,569,569,569,569,33.99999999999999
Georgia,2020-04-16,42,42,42,42,611,611,611,611,34.857142857142854
Georgia,2020-04-17,50,50,50,50,661,661,661,661,41.142857142857146
Georgia,2020-04-18,9,9,9,9,670,670,670,670,41.85714285714286
Georgia,2020-04-19,12,12,12,12,682,682,682,682,38.285714285714285
Georgia,2020-04-20,85,85,85,85,767,767,767,767,37.14285714285714
Georgia,2020-04-21,43,43,43,43,810,810,810,810,32.57142857142857
Georgia,2020-04-22,27,27,27,27,837,837,837,837,32.42857142857142
Georgia,2020-04-23,34,34,34,34,871,871,871,871,32.14285714285714
Georgia,2020-04-24,18,18,18,18,889,889,889,889,30.57142857142857
Georgia,2020-04-25,8,8,8,8,897,897,897,897,30.285714285714285
Georgia,2020-04-26,10,10,10,10,907,907,907,907,35.57142857142856
Georgia,2020-04-27,74,74,74,74,981,981,981,981,35.71428571428571
Georgia,2020-04-28,41,41,41,41,1022,1022,1022,1022,37.71428571428572
Georgia,2020-04-29,64,64,64,64,1086,1086,1086,1086,37.714285714285715
Georgia,2020-04-30,35,35,35,35,1121,1121,1121,1121,37.285714285714285
Georgia,2020-05-01,32,32,32,32,1153,1153,1153,1153,35.285714285714285
Georgia,2020-05-02,8,8,8,8,1161,1161,1161,1161,36.42857142857143
Georgia,2020-05-03,7,7,7,7,1168,1168,1168,1168,31.857142857142854
Georgia,2020-05-04,60,60,60,60,1228,1228,1228,1228,30.142857142857146
Georgia,2020-05-05,49,49,49,49,1277,1277,1277,1277,32.142857142857146
Georgia,2020-05-06,32,32,32,32,1309,1309,1309,1309,31.285714285714285
Georgia,2020-05-07,23,23,23,23,1332,1332,1332,1332,30.714285714285715
Georgia,2020-05-08,46,46,46,46,1378,1378,1378,1378,27.42857142857143
Georgia,2020-05-09,2,2,2,2,1380,1380,1380,1380,27.57142857142857
Georgia,2020-05-10,3,3,3,3,1383,1383,1383,1383,26.428571428571423
Georgia,2020-05-11,37,37,37,37,1420,1420,1420,1420,26.999999999999993
Georgia,2020-05-12,50,50,50,50,1470,1470,1470,1470,26.428571428571427
Georgia,2020-05-13,24,24,24,24,1494,1494,1494,1494,27.571428571428566
Georgia,2020-05-14,27,27,27,27,1521,1521,1521,1521,28.71428571428571
Georgia,2020-05-15,42,42,42,42,1563,1563,1563,1563,29.14285714285714
Georgia,2020-05-16,10,10,10,10,1573,1573,1573,1573,25.71428571428571
Georgia,2020-05-17,11,11,11,11,1584,1584,1584,1584,25.428571428571427
Georgia,2020-05-18,40,40,40,40,1624,1624,1624,1624,32.57142857142857
Georgia,2020-05-19,26,26,26,26,1650,1650,1650,1650,30.857142857142854
Georgia,2020-05-20,22,22,22,22,1672,1672,1672,1672,31.571428571428573
Georgia,2020-05-21,77,77,77,77,1749,1749,1749,1749,30.714285714285715
Georgia,2020-05-22,30,30,30,30,1779,1779,1779,1779,28
Georgia,2020-05-23,15,15,15,15,1794,1794,1794,1794,30.999999999999996
Georgia,2020-05-24,5,5,5,5,1799,1799,1799,1799,33.14285714285714
Georgia,2020-05-25,21,21,21,21,1820,1820,1820,1820,27.57142857142857
Georgia,2020-05-26,47,47,47,47,1867,1867,1867,1867,24.857142857142858
Georgia,2020-05-27,37,37,37,37,1904,1904,1904,1904,25.57142857142857
Georgia,2020-05-28,38,38,38,38,1942,1942,1942,1942,31.428571428571423
Georgia,2020-05-29,11,11,11,11,1953,1953,1953,1953,33.857142857142854
Georgia,2020-05-30,20,20,20,20,1973,1973,1973,1973,28.999999999999996
Georgia,2020-05-31,46,46,46,46,2019,2019,2019,2019,26.857142857142858
Georgia,2020-06-01,38,38,38,38,2057,2057,2057,2057,24.85714285714286
Georgia,2020-06-02,13,13,13,13,2070,2070,2070,2070,27.142857142857142
Georgia,2020-06-03,22,22,22,22,2092,2092,2092,2092,24.857142857142854
Georgia,2020-06-04,24,24,24,24,2116,2116,2116,2116,18.428571428571427
Georgia,2020-06-05,27,27,27,27,2143,2143,2143,2143,17
Georgia,2020-06-06,4,4,4,4,2147,2147,2147,2147,25.71428571428571
Georgia,2020-06-07,1,1,1,1,2148,2148,2148,2148,28.57142857142857
Georgia,2020-06-08,28,28,28,28,2176,2176,2176,2176,31.571428571428573
Georgia,2020-06-09,74,74,74,74,2250,2250,2250,2250,34.42857142857143
Georgia,2020-06-10,42,42,42,42,2292,2292,2292,2292,37.714285714285715
Georgia,2020-06-11,45,45,45,45,2337,2337,2337,2337,38.285714285714285
Georgia,2020-06-12,47,47,47,47,2384,2384,2384,2384,40.14285714285714
Georgia,2020-06-13,27,27,27,27,2411,2411,2411,2411,34.57142857142857
Georgia,2020-06-14,5,5,5,5,2416,2416,2416,2416,34.85714285714286
Georgia,2020-06-15,41,41,41,41,2457,2457,2457,2457,32.57142857142857
Georgia,2020-06-16,35,35,35,35,2492,2492,2492,2492,30.285714285714285
Georgia,2020-06-17,44,44,44,44,2536,2536,2536,2536,27.285714285714285
Georgia,2020-06-18,29,29,29,29,2565,2565,2565,2565,26.71428571428571
Georgia,2020-06-19,31,31,31,31,2596,2596,2596,2596,21.428571428571427
Georgia,2020-06-20,6,6,6,6,2602,2602,2602,2602,21.999999999999996
Georgia,2020-06-21,1,1,1,1,2603,2603,2603,2603,17.428571428571427
Georgia,2020-06-22,4,4,4,4,2607,2607,2607,2607,19.857142857142854
Georgia,2020-06-23,39,39,39,39,2646,2646,2646,2646,18.714285714285715
Georgia,2020-06-24,12,12,12,12,2658,2658,2658,2658,18.714285714285715
Georgia,2020-06-25,46,46,46,46,2704,2704,2704,2704,18.857142857142858
Georgia,2020-06-26,23,23,23,23,2727,2727,2727,2727,18.857142857142854
Georgia,2020-06-27,6,6,6,6,2733,2733,2733,2733,15.999999999999998
Georgia,2020-06-28,2,2,2,2,2735,2735,2735,2735,18.857142857142858
Georgia,2020-06-29,4,4,4,4,2739,2739,2739,2739,18.857142857142854
Georgia,2020-06-30,19,19,19,19,2758,2758,2758,2758,15.999999999999998
Georgia,2020-07-01,NA,17,1,68.02499999999998,NA,2822,2806,2873.0249999999996,NA
Georgia,2020-07-02,NA,16,2,60,NA,2842,2813,2912.05,NA
Georgia,2020-07-03,NA,17,1.9750000000000014,61.049999999999955,NA,2862,2824,2943.025,NA
Georgia,2020-07-04,NA,16,2,59,NA,2881,2834,2974.05,NA
Georgia,2020-07-05,NA,17,1,73.02499999999998,NA,2902,2844.975,3011.025,NA
Georgia,2020-07-06,NA,15,1,61.02499999999998,NA,2920,2854,3041.0249999999996,NA
Georgia,2020-07-07,NA,15,2,57.02499999999998,NA,2941,2867,3066.0249999999996,NA
Georgia,2020-07-08,NA,15,1,58.02499999999998,NA,2959,2878,3089.0249999999996,NA
Georgia,2020-07-09,NA,16,1,54,NA,2978.5,2888,3118.05,NA
Georgia,2020-07-10,NA,15,1,60,NA,2993,2899.975,3143.025,NA
Georgia,2020-07-11,NA,15,1,58,NA,3013,2909.975,3176.025,NA
Georgia,2020-07-12,NA,16,1,62.049999999999955,NA,3032,2922.975,3209.0249999999996,NA
Georgia,2020-07-13,NA,15,1.9750000000000014,63,NA,3049,2937,3241,NA
Georgia,2020-07-14,NA,15,1,72.04999999999995,NA,3065,2944,3274.075,NA
Georgia,2020-07-15,NA,15,1,69.04999999999995,NA,3082,2958,3314.075,NA
Georgia,2020-07-16,NA,15,1,62,NA,3099,2966.9750000000004,3355.025,NA
Georgia,2020-07-17,NA,14,1,69.04999999999995,NA,3117,2978.975,3394.0499999999997,NA
Georgia,2020-07-18,NA,15,1,70.04999999999995,NA,3136,2986,3422.05,NA
Georgia,2020-07-19,NA,15,1,78.02499999999998,NA,3152,2999.8999999999996,3466.0249999999996,NA
Georgia,2020-07-20,NA,14,1,70.02499999999998,NA,3165.5,3005.9750000000004,3510.1000000000004,NA
Georgia,2020-07-21,NA,14,1,74.02499999999998,NA,3182,3023,3545.0499999999997,NA
Georgia,2020-07-22,NA,14,1,76.04999999999995,NA,3195,3029.95,3594.0249999999996,NA
Georgia,2020-07-23,NA,15,1,82,NA,3211,3042,3630.0750000000003,NA
Georgia,2020-07-24,NA,14.5,1,84.02499999999998,NA,3228.5,3052.975,3685.0249999999996,NA
Georgia,2020-07-25,NA,13,1,86.07499999999993,NA,3241,3059.925,3725.0249999999996,NA
Georgia,2020-07-26,NA,14,1,88.02499999999998,NA,3252.5,3073.975,3786.075,NA
Georgia,2020-07-27,NA,14,1,92.02499999999998,NA,3267,3081.925,3842,NA
Georgia,2020-07-28,NA,14.5,1,95,NA,3280,3091,3897.2,NA
Georgia,2020-07-29,NA,14,1,98.04999999999995,NA,3291,3099.9750000000004,3941.1,NA
Hawaii,2020-03-31,1,1,1,1,1,1,1,1,NA
Hawaii,2020-04-01,0,0,0,0,1,1,1,1,NA
Hawaii,2020-04-02,1,1,1,1,2,2,2,2,NA
Hawaii,2020-04-03,1,1,1,1,3,3,3,3,0.7142857142857142
Hawaii,2020-04-04,0,0,0,0,3,3,3,3,0.5714285714285714
Hawaii,2020-04-05,1,1,1,1,4,4,4,4,0.5714285714285714
Hawaii,2020-04-06,1,1,1,1,5,5,5,5,0.5714285714285714
Hawaii,2020-04-07,0,0,0,0,5,5,5,5,0.7142857142857142
Hawaii,2020-04-08,0,0,0,0,5,5,5,5,0.7142857142857142
Hawaii,2020-04-09,1,1,1,1,6,6,6,6,0.7142857142857142
Hawaii,2020-04-10,2,2,2,2,8,8,8,8,0.5714285714285714
Hawaii,2020-04-11,0,0,0,0,8,8,8,8,0.5714285714285714
Hawaii,2020-04-12,1,1,1,1,9,9,9,9,0.5714285714285714
Hawaii,2020-04-13,0,0,0,0,9,9,9,9,0.42857142857142855
Hawaii,2020-04-14,0,0,0,0,9,9,9,9,0.14285714285714285
Hawaii,2020-04-15,0,0,0,0,9,9,9,9,0.14285714285714285
Hawaii,2020-04-16,0,0,0,0,9,9,9,9,0.14285714285714285
Hawaii,2020-04-17,0,0,0,0,9,9,9,9,0.14285714285714285
Hawaii,2020-04-18,0,0,0,0,9,9,9,9,0.42857142857142855
Hawaii,2020-04-19,1,1,1,1,10,10,10,10,0.42857142857142855
Hawaii,2020-04-20,0,0,0,0,10,10,10,10,0.42857142857142855
Hawaii,2020-04-21,2,2,2,2,12,12,12,12,0.5714285714285714
Hawaii,2020-04-22,0,0,0,0,12,12,12,12,0.7142857142857142
Hawaii,2020-04-23,0,0,0,0,12,12,12,12,0.5714285714285714
Hawaii,2020-04-24,1,1,1,1,13,13,13,13,0.8571428571428571
Hawaii,2020-04-25,1,1,1,1,14,14,14,14,0.5714285714285714
Hawaii,2020-04-26,0,0,0,0,14,14,14,14,0.5714285714285714
Hawaii,2020-04-27,2,2,2,2,16,16,16,16,0.5714285714285714
Hawaii,2020-04-28,0,0,0,0,16,16,16,16,0.42857142857142855
Hawaii,2020-04-29,0,0,0,0,16,16,16,16,0.2857142857142857
Hawaii,2020-04-30,0,0,0,0,16,16,16,16,0.42857142857142855
Hawaii,2020-05-01,0,0,0,0,16,16,16,16,0.14285714285714285
Hawaii,2020-05-02,0,0,0,0,16,16,16,16,0.14285714285714285
Hawaii,2020-05-03,1,1,1,1,17,17,17,17,0.14285714285714285
Hawaii,2020-05-04,0,0,0,0,17,17,17,17,0.14285714285714285
Hawaii,2020-05-05,0,0,0,0,17,17,17,17,0.14285714285714285
Hawaii,2020-05-06,0,0,0,0,17,17,17,17,0.14285714285714285
Hawaii,2020-05-07,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-08,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-09,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-10,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-11,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-12,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-13,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-14,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-15,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-16,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-17,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-18,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-19,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-20,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-21,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-22,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-23,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-24,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-25,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-26,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-27,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-28,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-29,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-30,0,0,0,0,17,17,17,17,0
Hawaii,2020-05-31,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-01,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-02,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-03,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-04,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-05,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-06,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-07,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-08,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-09,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-10,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-11,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-12,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-13,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-14,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-15,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-16,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-17,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-18,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-19,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-20,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-21,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-22,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-23,0,0,0,0,17,17,17,17,0
Hawaii,2020-06-24,0,0,0,0,17,17,17,17,0.14285714285714285
Hawaii,2020-06-25,0,0,0,0,17,17,17,17,0.14285714285714285
Hawaii,2020-06-26,0,0,0,0,17,17,17,17,0.14285714285714285
Hawaii,2020-06-27,1,1,1,1,18,18,18,18,0.14285714285714285
Hawaii,2020-06-28,0,0,0,0,18,18,18,18,0.14285714285714285
Hawaii,2020-06-29,0,0,0,0,18,18,18,18,0.14285714285714285
Hawaii,2020-06-30,0,0,0,0,18,18,18,18,0.14285714285714285
Hawaii,2020-07-01,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-02,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-03,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-04,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-05,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-06,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-07,NA,0,0,0,NA,19,19,19,NA
Hawaii,2020-07-08,NA,0,0,0,NA,19,19,19.024999999999977,NA
Hawaii,2020-07-09,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-10,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-11,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-12,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-13,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-14,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-15,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-16,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-17,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-18,NA,0,0,0,NA,19,19,20,NA
Hawaii,2020-07-19,NA,0,0,0,NA,19,19,20.024999999999977,NA
Hawaii,2020-07-20,NA,0,0,0,NA,19,19,20.024999999999977,NA
Hawaii,2020-07-21,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-22,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-23,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-24,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-25,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-26,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-27,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-28,NA,0,0,0,NA,19,19,21,NA
Hawaii,2020-07-29,NA,0,0,0,NA,19,19,21,NA
Idaho,2020-03-26,3,3,3,3,3,3,3,3,NA
Idaho,2020-03-27,1,1,1,1,4,4,4,4,NA
Idaho,2020-03-28,1,1,1,1,5,5,5,5,NA
Idaho,2020-03-29,1,1,1,1,6,6,6,6,1.2857142857142856
Idaho,2020-03-30,1,1,1,1,7,7,7,7,0.857142857142857
Idaho,2020-03-31,2,2,2,2,9,9,9,9,0.857142857142857
Idaho,2020-04-01,0,0,0,0,9,9,9,9,0.7142857142857142
Idaho,2020-04-02,0,0,0,0,9,9,9,9,0.5714285714285714
Idaho,2020-04-03,1,1,1,1,10,10,10,10,0.8571428571428571
Idaho,2020-04-04,0,0,0,0,10,10,10,10,0.857142857142857
Idaho,2020-04-05,0,0,0,0,10,10,10,10,1.4285714285714284
Idaho,2020-04-06,3,3,3,3,13,13,13,13,2.142857142857143
Idaho,2020-04-07,2,2,2,2,15,15,15,15,2.1428571428571423
Idaho,2020-04-08,4,4,4,4,19,19,19,19,2.4285714285714284
Idaho,2020-04-09,5,5,5,5,24,24,24,24,2.4285714285714284
Idaho,2020-04-10,1,1,1,1,25,25,25,25,2.8571428571428568
Idaho,2020-04-11,2,2,2,2,27,27,27,27,3.428571428571428
Idaho,2020-04-12,0,0,0,0,27,27,27,27,3.1428571428571423
Idaho,2020-04-13,6,6,6,6,33,33,33,33,2.4285714285714284
Idaho,2020-04-14,6,6,6,6,39,39,39,39,2.571428571428571
Idaho,2020-04-15,2,2,2,2,41,41,41,41,2.4285714285714284
Idaho,2020-04-16,0,0,0,0,41,41,41,41,2.571428571428571
Idaho,2020-04-17,2,2,2,2,43,43,43,43,2.142857142857143
Idaho,2020-04-18,1,1,1,1,44,44,44,44,1.714285714285714
Idaho,2020-04-19,1,1,1,1,45,45,45,45,1.8571428571428568
Idaho,2020-04-20,3,3,3,3,48,48,48,48,1.8571428571428568
Idaho,2020-04-21,3,3,3,3,51,51,51,51,1.5714285714285712
Idaho,2020-04-22,3,3,3,3,54,54,54,54,1.7142857142857142
Idaho,2020-04-23,0,0,0,0,54,54,54,54,1.5714285714285714
Idaho,2020-04-24,0,0,0,0,54,54,54,54,1.4285714285714286
Idaho,2020-04-25,2,2,2,2,56,56,56,56,1.2857142857142856
Idaho,2020-04-26,0,0,0,0,56,56,56,56,0.8571428571428571
Idaho,2020-04-27,2,2,2,2,58,58,58,58,1.2857142857142856
Idaho,2020-04-28,2,2,2,2,60,60,60,60,1.2857142857142856
Idaho,2020-04-29,0,0,0,0,60,60,60,60,1.1428571428571428
Idaho,2020-04-30,3,3,3,3,63,63,63,63,1.1428571428571428
Idaho,2020-05-01,0,0,0,0,63,63,63,63,0.8571428571428571
Idaho,2020-05-02,1,1,1,1,64,64,64,64,0.8571428571428571
Idaho,2020-05-03,0,0,0,0,64,64,64,64,1
Idaho,2020-05-04,0,0,0,0,64,64,64,64,0.5714285714285714
Idaho,2020-05-05,2,2,2,2,66,66,66,66,0.5714285714285714
Idaho,2020-05-06,1,1,1,1,67,67,67,67,0.42857142857142855
Idaho,2020-05-07,0,0,0,0,67,67,67,67,0.42857142857142855
Idaho,2020-05-08,0,0,0,0,67,67,67,67,0.7142857142857142
Idaho,2020-05-09,0,0,0,0,67,67,67,67,0.42857142857142855
Idaho,2020-05-10,0,0,0,0,67,67,67,67,0.2857142857142857
Idaho,2020-05-11,2,2,2,2,69,69,69,69,0.7142857142857142
Idaho,2020-05-12,0,0,0,0,69,69,69,69,0.8571428571428571
Idaho,2020-05-13,0,0,0,0,69,69,69,69,0.8571428571428571
Idaho,2020-05-14,3,3,3,3,72,72,72,72,0.8571428571428571
Idaho,2020-05-15,1,1,1,1,73,73,73,73,0.7142857142857142
Idaho,2020-05-16,0,0,0,0,73,73,73,73,1.1428571428571428
Idaho,2020-05-17,0,0,0,0,73,73,73,73,1.1428571428571428
Idaho,2020-05-18,1,1,1,1,74,74,74,74,0.7142857142857142
Idaho,2020-05-19,3,3,3,3,77,77,77,77,0.857142857142857
Idaho,2020-05-20,0,0,0,0,77,77,77,77,0.857142857142857
Idaho,2020-05-21,0,0,0,0,77,77,77,77,0.857142857142857
Idaho,2020-05-22,2,2,2,2,79,79,79,79,0.7142857142857142
Idaho,2020-05-23,0,0,0,0,79,79,79,79,0.5714285714285714
Idaho,2020-05-24,0,0,0,0,79,79,79,79,0.7142857142857142
Idaho,2020-05-25,0,0,0,0,79,79,79,79,0.7142857142857142
Idaho,2020-05-26,2,2,2,2,81,81,81,81,0.42857142857142855
Idaho,2020-05-27,1,1,1,1,82,82,82,82,0.42857142857142855
Idaho,2020-05-28,0,0,0,0,82,82,82,82,0.42857142857142855
Idaho,2020-05-29,0,0,0,0,82,82,82,82,0.5714285714285714
Idaho,2020-05-30,0,0,0,0,82,82,82,82,0.2857142857142857
Idaho,2020-05-31,0,0,0,0,82,82,82,82,0.14285714285714285
Idaho,2020-06-01,1,1,1,1,83,83,83,83,0.14285714285714285
Idaho,2020-06-02,0,0,0,0,83,83,83,83,0.14285714285714285
Idaho,2020-06-03,0,0,0,0,83,83,83,83,0.14285714285714285
Idaho,2020-06-04,0,0,0,0,83,83,83,83,0.14285714285714285
Idaho,2020-06-05,0,0,0,0,83,83,83,83,0
Idaho,2020-06-06,0,0,0,0,83,83,83,83,0.2857142857142857
Idaho,2020-06-07,0,0,0,0,83,83,83,83,0.2857142857142857
Idaho,2020-06-08,0,0,0,0,83,83,83,83,0.42857142857142855
Idaho,2020-06-09,2,2,2,2,85,85,85,85,0.5714285714285714
Idaho,2020-06-10,0,0,0,0,85,85,85,85,0.5714285714285714
Idaho,2020-06-11,1,1,1,1,86,86,86,86,0.7142857142857142
Idaho,2020-06-12,1,1,1,1,87,87,87,87,0.8571428571428571
Idaho,2020-06-13,0,0,0,0,87,87,87,87,0.5714285714285714
Idaho,2020-06-14,1,1,1,1,88,88,88,88,0.5714285714285714
Idaho,2020-06-15,1,1,1,1,89,89,89,89,0.5714285714285714
Idaho,2020-06-16,0,0,0,0,89,89,89,89,0.42857142857142855
Idaho,2020-06-17,0,0,0,0,89,89,89,89,0.42857142857142855
Idaho,2020-06-18,1,1,1,1,90,90,90,90,0.2857142857142857
Idaho,2020-06-19,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-20,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-21,0,0,0,0,90,90,90,90,0.2857142857142857
Idaho,2020-06-22,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-23,0,0,0,0,90,90,90,90,0.14285714285714285
Idaho,2020-06-24,1,1,1,1,91,91,91,91,0.2857142857142857
Idaho,2020-06-25,0,0,0,0,91,91,91,91,0.2857142857142857
Idaho,2020-06-26,0,0,0,0,91,91,91,91,0.2857142857142857
Idaho,2020-06-27,1,1,1,1,92,92,92,92,0.42857142857142855
Idaho,2020-06-28,0,0,0,0,NA,NA,NA,NA,0.2857142857142857
Idaho,2020-06-29,0,0,0,0,91,91,91,91,0.2857142857142857
