date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1277,1277,1277,1277,96114,96114,96114,96114,1,1,1,1
2020-05-23,NA,1039.2857142857142,839.1357142857142,1277.7178571428572,NA,97153.28571428571,96953.1357142857,97391.71785714285,1,1,1,1
2020-05-24,NA,990.5714285714286,793.2714285714286,1230.5785714285714,NA,98148.5,97825.70357142857,98519.86071428572,1,1,1,1
2020-05-25,NA,930.8571428571429,739.5642857142857,1153.2964285714284,NA,99081.42857142857,98641.27142857143,99575.42857142857,1,1,1,1
2020-05-26,NA,865.5714285714286,691.1392857142857,1084.5714285714287,NA,99950.35714285713,99420.41785714285,100556.86071428572,1,1,1,1
2020-05-27,NA,798.1428571428571,635.4250000000001,1002.4285714285714,NA,100752.21428571429,100128.3607142857,101461.57500000001,1,1,1,1
2020-05-28,NA,734.7142857142857,580.7142857142857,926.1428571428571,NA,101494,100770.56785714286,102302.59642857143,1,1,1,1
2020-05-29,NA,670.7142857142858,522.1321428571429,855.0107142857141,NA,102163.85714285714,101352.52500000001,103085.91071428571,1,1,1,1
2020-05-30,NA,607.2857142857143,472.9964285714286,776.5714285714286,NA,102776.92857142858,101878.85357142857,103803.49285714285,1,1,1,1
2020-05-31,NA,549,423.99642857142857,718.7142857142858,NA,103327.57142857142,102355.47857142857,104463.57500000001,1,1,1,1
2020-06-01,NA,496.7142857142857,376.8571428571429,655.8571428571429,NA,103828.57142857142,102756.41785714286,105040.16428571429,1,1,1,1
2020-06-02,NA,440.42857142857144,330.12857142857143,586.2928571428571,NA,104269.64285714287,103133.86785714286,105574.86071428572,1,1,1,1
2020-06-03,NA,390,287.14285714285717,525.5821428571427,NA,104656.35714285714,103455.84642857143,106061.73571428572,1,1,1,1
2020-06-04,NA,343.14285714285717,248.85357142857143,477.1535714285713,NA,104999.85714285714,103740.31428571428,106488,1,1,1,1
2020-06-05,NA,302.14285714285717,214.85,425.2857142857143,NA,105303.07142857142,103996.50714285714,106889.82857142857,1,1,1,1
2020-06-06,NA,267.42857142857144,187.85357142857143,383,NA,105576.92857142858,104202.91785714285,107231.69285714286,1,1,1,1
2020-06-07,NA,237.14285714285714,161.28571428571428,346.2857142857143,NA,105814.42857142858,104391.03928571429,107548.28928571427,1,1,1,1
2020-06-08,NA,210.42857142857142,141.28571428571428,316.0035714285714,NA,106027.71428571429,104545.4392857143,107838.49285714285,1,1,1,1
2020-06-09,NA,185,121.14285714285715,282.42857142857144,NA,106216.64285714286,104684.38928571428,108110.75000000001,1,1,1,1
2020-06-10,NA,162.57142857142858,103.42857142857143,254.29285714285703,NA,106381.71428571429,104798.19642857143,108350.24642857142,1,1,1,1
2020-06-11,NA,143.71428571428572,89.14285714285714,231.1499999999999,NA,106525.78571428571,104901.27857142856,108546.46785714285,1,1,1,1
2020-06-12,NA,125.71428571428571,77.28214285714287,205.28928571428565,NA,106650.21428571429,104995.78928571429,108735.28571428571,1,1,1,1
2020-06-13,NA,111.85714285714286,66.71071428571427,185.28928571428565,NA,106758.78571428571,105076.10357142857,108899.75,1,1,1,1
