date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-04,1364,1364,1364,1364,8426,8426,8426,8426,0.971,0.971,0.971,0.971
2020-04-05,1153,1153,1153,1153,9579,9579,9579,9579,0.971,0.971,0.971,0.971
2020-04-06,2048,2048,2048,2048,11627,11627,11627,11627,0.971,0.971,0.971,0.971
2020-04-07,1249,1249,1249,1249,12876,12876,12876,12876,0.971,0.971,0.971,0.971
2020-04-08,1834,1834,1834,1834,14710,14710,14710,14710,0.971,0.971,0.971,0.971
2020-04-09,1888,1888,1888,1888,16598,16598,16598,16598,0.971,0.971,0.971,0.971
2020-04-10,2028,2028,2028,2028,18626,18626,18626,18626,0.971,0.971,0.971,0.971
2020-04-11,1860,1860,1860,1860,20486,20486,20486,20486,0.971,0.971,0.971,0.971
2020-04-12,1477,1477,1477,1477,21963,21963,21963,21963,0.971,0.971,0.971,0.971
2020-04-13,1549,1549,1549,1549,23512,23512,23512,23512,0.971,0.971,0.971,0.971
2020-04-14,2473,2473,2473,2473,25985,25985,25985,25985,0.971,0.971,0.971,0.971
2020-04-15,2498,2498,2498,2498,28483,28483,28483,28483,0.971,0.971,0.971,0.971
2020-04-16,2201,2201,2201,2201,30684,30684,30684,30684,0.971,0.971,0.971,0.971
2020-04-17,2092,2092,2092,2092,32776,32776,32776,32776,0.971,0.971,0.971,0.971
2020-04-18,1841,1841,1841,1841,34617,34617,34617,34617,0.971,0.971,0.971,0.971
2020-04-19,1402,1402,1402,1402,36019,36019,36019,36019,0.971,0.971,0.971,0.971
2020-04-20,1685,1685,1685,1685,37704,37704,37704,37704,0.971,0.971,0.971,0.971
2020-04-21,2520,2520,2520,2520,40224,40224,40224,40224,0.971,0.971,0.971,0.971
2020-04-22,2179,2179,2179,2179,42403,42403,42403,42403,0.971,0.971,0.971,0.971
2020-04-23,2024,2024,2024,2024,44427,44427,44427,44427,0.971,0.971,0.971,0.971
2020-04-24,1980,1980,1980,1980,46407,46407,46407,46407,0.971,0.971,0.971,0.971
2020-04-25,1832,1832,1832,1832,48239,48239,48239,48239,0.971,0.971,0.971,0.971
2020-04-26,1130,1130,1130,1130,49369,49369,49369,49369,0.971,0.971,0.971,0.971
2020-04-27,1372,1372,1372,1372,50741,50741,50741,50741,0.971,0.971,0.971,0.971
2020-04-28,2197,2197,2197,2197,52938,52938,52938,52938,0.971,0.971,0.971,0.971
2020-04-29,2365,2365,2365,2365,55303,55303,55303,55303,0.971,0.971,0.971,0.971
2020-04-30,2171,2171,2171,2171,57474,57474,57474,57474,0.971,0.971,0.971,0.971
2020-05-01,NA,1628.2857142857142,1359.857142857143,1969.8714285714284,NA,59102.28571428572,58833.857142857145,59443.87142857142,0.971,0.971,0.971,0.971
2020-05-02,NA,1563.7142857142858,1299.142857142857,1894.292857142857,NA,60674.07142857143,60226.27857142858,61216.864285714284,0.971,0.971,0.971,0.971
2020-05-03,NA,1495.3571428571427,1234.5714285714287,1835.2999999999997,NA,62179.57142857143,61554.385714285716,62937.16428571429,0.971,0.971,0.971,0.971
2020-05-04,NA,1432.3571428571427,1164,1766.292857142857,NA,63615.28571428572,62806.13571428571,64588.43571428571,0.971,0.971,0.971,0.971
2020-05-05,NA,1364,1098.85,1703.2999999999997,NA,64981.857142857145,63988.4,66185.72857142857,0.971,0.971,0.971,0.971
2020-05-06,NA,1302.4285714285716,1036.1214285714286,1650.1499999999999,NA,66295.92857142858,65084.27857142857,67762.57142857143,0.971,0.971,0.971,0.971
2020-05-07,NA,1243.9285714285716,973.2857142857143,1599.4428571428568,NA,67541.21428571429,66114.96428571429,69276.46428571428,0.971,0.971,0.971,0.971
2020-05-08,NA,1187,907.9928571428571,1564.7142857142858,NA,68733.92857142858,67063.80714285714,70769.33571428571,0.971,0.971,0.971,0.971
2020-05-09,NA,1132.7142857142858,846.8571428571429,1520.028571428571,NA,69873.64285714286,67969.68571428572,72234.71428571429,0.971,0.971,0.971,0.971
2020-05-10,NA,1080.9285714285716,797.4285714285714,1506.857142857143,NA,70962.78571428571,68813.03571428571,73689.57142857143,0.971,0.971,0.971,0.971
2020-05-11,NA,1040,744.4214285714286,1477.0357142857138,NA,72010.35714285713,69603.92857142857,75113.17142857143,0.971,0.971,0.971,0.971
2020-05-12,NA,999.2857142857143,697.5714285714286,1453.7214285714285,NA,73006.64285714287,70338.5142857143,76496.58571428573,0.971,0.971,0.971,0.971
2020-05-13,NA,958.4285714285714,642.4285714285714,1451.085714285713,NA,73963,71009.95714285715,77886.33571428571,0.971,0.971,0.971,0.971
2020-05-14,NA,921.0714285714286,599.8571428571429,1446.142857142857,NA,74899.92857142858,71639.37857142856,79266.5,0.971,0.971,0.971,0.971
2020-05-15,NA,889.2857142857143,560.2714285714285,1442.2142857142846,NA,75788.42857142858,72236.64285714287,80675.12142857142,0.971,0.971,0.971,0.971
2020-05-16,NA,859.7857142857143,522.2785714285715,1465.3142857142852,NA,76656.07142857142,72790.33571428571,82083.74285714285,0.971,0.971,0.971,0.971
2020-05-17,NA,837.2857142857143,486.7142857142857,1498.142857142857,NA,77498.92857142858,73314.46428571429,83519.4357142857,0.971,0.971,0.971,0.971
2020-05-18,NA,819.2857142857142,460.85714285714283,1550.1499999999999,NA,78338.78571428571,73811.94285714286,84985.34285714285,0.971,0.971,0.971,0.971
2020-05-19,NA,803.2857142857143,428,1624.1571428571426,NA,79144.71428571429,74249.95714285714,86522.53571428571,0.971,0.971,0.971,0.971
2020-05-20,NA,789.0714285714286,404.99285714285713,1716.4428571428568,NA,79962.42857142858,74694.97142857143,88130.24285714285,0.971,0.971,0.971,0.971
2020-05-21,NA,780.4285714285714,380.1357142857143,1838.6571428571417,NA,80768.64285714286,75103.69285714286,89929.75714285715,0.971,0.971,0.971,0.971
2020-05-22,NA,776.7142857142857,358.70714285714286,2038.1857142857136,NA,81577.64285714286,75512.15714285715,91864.59285714285,0.971,0.971,0.971,0.971
