date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-28,487,487,487,487,2070,2070,2070,2070,1,1,1,1
2020-03-29,273,273,273,273,2343,2343,2343,2343,1,1,1,1
2020-03-30,489,489,489,489,2832,2832,2832,2832,1,1,1,1
2020-03-31,725,725,725,725,3557,3557,3557,3557,1,1,1,1
2020-04-01,915,915,915,915,4472,4472,4472,4472,1,1,1,1
2020-04-02,960,960,960,960,5432,5432,5432,5432,1,1,1,1
2020-04-03,1630,1630,1630,1630,7062,7062,7062,7062,1,1,1,1
2020-04-04,1366,1366,1366,1366,8428,8428,8428,8428,1,1,1,1
2020-04-05,1153,1153,1153,1153,9581,9581,9581,9581,1,1,1,1
2020-04-06,2048,2048,2048,2048,11629,11629,11629,11629,1,1,1,1
2020-04-07,1249,1249,1249,1249,12878,12878,12878,12878,1,1,1,1
2020-04-08,1834,1834,1834,1834,14712,14712,14712,14712,1,1,1,1
2020-04-09,1888,1888,1888,1888,16600,16600,16600,16600,1,1,1,1
2020-04-10,2028,2028,2028,2028,18628,18628,18628,18628,1,1,1,1
2020-04-11,1860,1860,1860,1860,20488,20488,20488,20488,1,1,1,1
2020-04-12,1477,1477,1477,1477,21965,21965,21965,21965,1,1,1,1
2020-04-13,1549,1549,1549,1549,23514,23514,23514,23514,1,1,1,1
2020-04-14,2473,2473,2473,2473,25987,25987,25987,25987,1,1,1,1
2020-04-15,2498,2498,2498,2498,28485,28485,28485,28485,1,1,1,1
2020-04-16,2201,2201,2201,2201,30686,30686,30686,30686,1,1,1,1
2020-04-17,2091,2091,2091,2091,32777,32777,32777,32777,1,1,1,1
2020-04-18,1842,1842,1842,1842,34619,34619,34619,34619,1,1,1,1
2020-04-19,1402,1402,1402,1402,36021,36021,36021,36021,1,1,1,1
2020-04-20,1685,1685,1685,1685,37706,37706,37706,37706,1,1,1,1
2020-04-21,2520,2520,2520,2520,40226,40226,40226,40226,1,1,1,1
2020-04-22,2179,2179,2179,2179,42405,42405,42405,42405,1,1,1,1
2020-04-23,2024,2024,2024,2024,44429,44429,44429,44429,1,1,1,1
2020-04-24,1980,1980,1980,1980,46409,46409,46409,46409,1,1,1,1
2020-04-25,1832,1832,1832,1832,48241,48241,48241,48241,1,1,1,1
2020-04-26,1130,1130,1130,1130,49371,49371,49371,49371,1,1,1,1
2020-04-27,1372,1372,1372,1372,50743,50743,50743,50743,1,1,1,1
2020-04-28,NA,1460.857142857143,1204,1791.442857142857,NA,52203.857142857145,51947,52534.44285714286,1,1,1,1
2020-04-29,NA,1361.857142857143,1118.2785714285712,1675.8714285714284,NA,53570.857142857145,53146.142857142855,54113.3,1,1,1,1
2020-04-30,NA,1258.2857142857142,1020.4214285714286,1567.8642857142856,NA,54835.71428571428,54242.42857142857,55568.885714285716,1,1,1,1
2020-05-01,NA,1158.357142857143,930.4214285714286,1457.0071428571428,NA,56003.28571428572,55245.857142857145,56947.72142857143,1,1,1,1
2020-05-02,NA,1064.0714285714284,837.9928571428571,1359.7285714285713,NA,57069.71428571429,56131.85,58236.28571428572,1,1,1,1
2020-05-03,NA,972,755,1262.7214285714285,NA,58048.28571428571,56933.25714285715,59446.71428571428,1,1,1,1
2020-05-04,NA,885.5714285714286,674.5642857142858,1173.592857142857,NA,58939.21428571429,57653.83571428571,60567.73571428571,1,1,1,1
2020-05-05,NA,801.2857142857142,596.5642857142858,1085.7285714285713,NA,59742.357142857145,58283.38571428571,61592.642857142855,1,1,1,1
2020-05-06,NA,723,526.5714285714286,1002.7214285714285,NA,60464.07142857143,58842.26428571429,62554.3,1,1,1,1
2020-05-07,NA,654,462,930.2928571428571,NA,61131.71428571428,59328.41428571429,63466.47857142857,1,1,1,1
2020-05-08,NA,589.7142857142857,406.7142857142857,869.2857142857142,NA,61717.21428571429,59747.635714285716,64316.014285714286,1,1,1,1
2020-05-09,NA,530.6428571428571,355.85714285714283,812.442857142857,NA,62252.357142857145,60128.649999999994,65070.22142857143,1,1,1,1
2020-05-10,NA,481.2857142857143,310.8571428571429,757.1499999999999,NA,62732.357142857145,60458.70714285714,65790,1,1,1,1
2020-05-11,NA,434.7142857142857,273.85714285714283,709.0071428571428,NA,63167.857142857145,60745.26428571429,66470.9,1,1,1,1
2020-05-12,NA,394,238.57142857142858,667.8571428571429,NA,63569.07142857143,61009.83571428572,67128.73571428572,1,1,1,1
2020-05-13,NA,359.14285714285717,208.85,633.0071428571428,NA,63938.57142857143,61239.38571428571,67724.77142857143,1,1,1,1
2020-05-14,NA,325.57142857142856,182.71428571428572,598.0071428571428,NA,64270.92857142857,61442.03571428571,68277.45714285714,1,1,1,1
2020-05-15,NA,298.5,161.2785714285714,574.1499999999999,NA,64573.642857142855,61624.68571428571,68830.37857142856,1,1,1,1
2020-05-16,NA,276,142.85714285714286,555.442857142857,NA,64855.642857142855,61785.671428571426,69341.31428571428,1,1,1,1
2020-05-17,NA,257.57142857142856,127.28571428571429,548.0214285714283,NA,65117.07142857143,61922.84285714286,69865.82142857143,1,1,1,1
2020-05-18,NA,238.28571428571428,112.57142857142857,537.7142857142857,NA,65364.92857142857,62048.49285714285,70351.12142857142,1,1,1,1
2020-05-19,NA,222.14285714285714,101,539.7285714285712,NA,65601.35714285714,62169.25714285715,70819.86428571428,1,1,1,1
