date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1277,1277,1277,1277,96114,96114,96114,96114,1,1,1,1
2020-05-23,1107,1107,1107,1107,97221,97221,97221,97221,1,1,1,1
2020-05-24,NA,948.8571428571429,768.7142857142857,1173.2964285714284,NA,98169.85714285714,97989.71428571429,98394.29642857143,1,1,1,1
2020-05-25,NA,893.7857142857143,720.7071428571428,1119.867857142857,NA,99064,98789.14285714286,99411.16428571427,1,1,1,1
2020-05-26,NA,835.7142857142857,668.7142857142858,1042.0249999999996,NA,99906.64285714287,99523.42499999999,100360.73928571428,1,1,1,1
2020-05-27,NA,781.1428571428571,622.282142857143,981.2892857142857,NA,100689.21428571429,100226.84285714287,101245.85714285714,1,1,1,1
2020-05-28,NA,726.7142857142857,572.9964285714286,920.2892857142857,NA,101419.71428571429,100864.54285714285,102091,1,1,1,1
2020-05-29,NA,674.1428571428571,530.7071428571428,857.4678571428566,NA,102099.07142857142,101448.08214285715,102858.01071428572,1,1,1,1
2020-05-30,NA,624.2857142857143,488.41785714285714,804.4321428571428,NA,102725.42857142857,101995.51071428573,103589.57857142859,1,1,1,1
2020-05-31,NA,579.4285714285714,449.84642857142853,755.1428571428571,NA,103309.28571428571,102501.54642857144,104290.17857142858,1,1,1,1
2020-06-01,NA,536.5714285714286,411,700.7142857142858,NA,103846,102949.96785714287,104932.44642857142,1,1,1,1
2020-06-02,NA,492.5714285714286,373.4214285714286,645.8857142857139,NA,104340,103377.26785714286,105527.53928571429,1,1,1,1
2020-06-03,NA,451,337.8428571428571,603.8607142857143,NA,104790.07142857142,103747.24642857142,106089.08928571429,1,1,1,1
2020-06-04,NA,410.3571428571429,305.13571428571436,561.7214285714284,NA,105204.14285714286,104079.24642857142,106607.45357142857,1,1,1,1
2020-06-05,NA,373.42857142857144,273.7107142857143,512.1428571428571,NA,105578.35714285714,104390.56785714287,107082.71785714287,1,1,1,1
2020-06-06,NA,338,244,467.57499999999993,NA,105918.64285714286,104659.46785714287,107504.75714285714,1,1,1,1
2020-06-07,NA,305.7857142857143,216.99285714285713,432.87857142857115,NA,106227.14285714286,104904.4,107891.47499999999,1,1,1,1
2020-06-08,NA,277.5,194.56428571428575,393.57499999999993,NA,106506.28571428571,105130.07857142856,108262.08214285715,1,1,1,1
2020-06-09,NA,247.71428571428572,170.99642857142857,362.86071428571427,NA,106761.71428571429,105310.38928571428,108594.51428571428,1,1,1,1
2020-06-10,NA,219.71428571428572,147.56785714285718,329.7142857142857,NA,106981,105488.66428571429,108907.88571428572,1,1,1,1
2020-06-11,NA,194.14285714285714,128.1392857142857,295.72857142857123,NA,107176.07142857142,105624.42499999999,109162.89642857143,1,1,1,1
2020-06-12,NA,171.28571428571428,110.71428571428571,266.7142857142857,NA,107350.28571428571,105748.56071428572,109404.16071428571,1,1,1,1
2020-06-13,NA,150.28571428571428,95.71428571428571,238.57499999999996,NA,107501.78571428571,105850.36785714286,109625.975,1,1,1,1
2020-06-14,NA,133,82.28214285714286,218.57499999999996,NA,107636.28571428571,105946.10357142857,109817.25,1,1,1,1
