date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90483,90483,90483,90483,1,1,1,1
2020-05-19,NA,1160.5,919.2821428571428,1485.8785714285711,NA,91643.5,91402.28214285713,91968.87857142856,1,1,1,1
2020-05-20,NA,1118,871.4250000000001,1442.575,NA,92768.92857142858,92361.14285714286,93297.31428571428,1,1,1,1
2020-05-21,NA,1072.2857142857142,830.9964285714285,1389.432142857143,NA,93845.5,93278.85357142858,94589.15000000001,1,1,1,1
2020-05-22,NA,1020.0714285714286,778.7142857142858,1343.0071428571428,NA,94865.71428571429,94122.27857142857,95811.4357142857,1,1,1,1
2020-05-23,NA,962.2142857142858,730.9964285714285,1282.4321428571427,NA,95840.28571428571,94925.12857142856,97003.57857142857,1,1,1,1
2020-05-24,NA,909.0714285714286,687.2785714285714,1222.5714285714287,NA,96755.14285714286,95667.81071428572,98141.01071428572,1,1,1,1
2020-05-25,NA,849.7142857142857,631.2785714285715,1158.432142857143,NA,97610,96352.78214285715,99233.57857142857,1,1,1,1
2020-05-26,NA,786.8571428571429,580.1357142857144,1079.0071428571428,NA,98403.07142857143,96980.925,100258.08928571428,1,1,1,1
2020-05-27,NA,725.5,525.9928571428571,1002.0107142857141,NA,99128.5,97546.01428571428,101203.02142857143,1,1,1,1
2020-05-28,NA,661.8571428571429,472.9857142857143,937.7214285714284,NA,99794.42857142857,98049.70000000001,102078.08214285714,1,1,1,1
2020-05-29,NA,602.1428571428571,421.8571428571429,859.8714285714284,NA,100400.14285714287,98509.69642857143,102894.72857142857,1,1,1,1
2020-05-30,NA,543.4285714285714,380.425,788.4392857142856,NA,100948.71428571429,98914.32142857142,103637.49999999999,1,1,1,1
2020-05-31,NA,487.64285714285717,337.5678571428571,714.8571428571429,NA,101434.57142857143,99279.84285714287,104300.27500000001,1,1,1,1
2020-06-01,NA,437.14285714285717,298.28214285714284,647,NA,101879.14285714287,99617.24285714285,104900.175,1,1,1,1
2020-06-02,NA,387.64285714285717,259,588.5749999999999,NA,102272.78571428571,99903.0607142857,105455.75,1,1,1,1
2020-06-03,NA,340.85714285714283,223.42499999999998,522.2928571428571,NA,102608.57142857142,100164.52142857143,105927.71785714285,1,1,1,1
2020-06-04,NA,300.85714285714283,193.99642857142857,472.85714285714283,NA,102918.57142857143,100387.07857142856,106350.69642857143,1,1,1,1
2020-06-05,NA,263.2857142857143,165.99642857142857,423.7214285714285,NA,103186.07142857142,100579.58214285715,106741.55714285713,1,1,1,1
2020-06-06,NA,231.71428571428572,144.14285714285714,381.2857142857143,NA,103426.64285714286,100746.43214285716,107090.51785714284,1,1,1,1
2020-06-07,NA,205.57142857142856,123.425,348.44285714285695,NA,103636,100892.91785714285,107417.20714285714,1,1,1,1
2020-06-08,NA,183.28571428571428,106.28571428571429,319.00714285714275,NA,103822.92857142858,101012.28214285713,107693.46071428571,1,1,1,1
2020-06-09,NA,159.85714285714286,91.1392857142857,288.42857142857144,NA,103989.14285714286,101117.66071428572,107963.42857142857,1,1,1,1
