date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1276,1276,1276,1276,96113,96113,96113,96113,1,1,1,1
2020-05-23,1107,1107,1107,1107,97220,97220,97220,97220,1,1,1,1
2020-05-24,640,640,640,640,97860,97860,97860,97860,1,1,1,1
2020-05-25,498,498,498,498,98358,98358,98358,98358,1,1,1,1
2020-05-26,693,693,693,693,99051,99051,99051,99051,1,1,1,1
2020-05-27,1509,1509,1509,1509,100560,100560,100560,100560,1,1,1,1
2020-05-28,1197,1197,1197,1197,101757,101757,101757,101757,1,1,1,1
2020-05-29,NA,780.2857142857143,632.1392857142857,969.2999999999998,NA,102537.28571428571,102389.1392857143,102726.3,1,1,1,1
2020-05-30,NA,731,586.1392857142857,905.292857142857,NA,103272.14285714286,103040,103549.01071428572,1,1,1,1
2020-05-31,NA,683,551.2785714285715,851.0142857142855,NA,103957.28571428571,103656.69642857143,104320.88214285714,1,1,1,1
2020-06-01,NA,640.2857142857143,512.4285714285714,801.1464285714285,NA,104601.21428571429,104233.69642857143,105036.87142857144,1,1,1,1
2020-06-02,NA,593.7857142857143,473.5678571428571,743.5749999999999,NA,105199.42857142857,104761.5642857143,105714.43214285713,1,1,1,1
2020-06-03,NA,548.2142857142858,436.57142857142856,696.2964285714285,NA,105749.92857142858,105247.42142857143,106340.21071428571,1,1,1,1
2020-06-04,NA,506.7142857142857,398.28214285714284,644.0071428571428,NA,106257.14285714286,105691.56785714287,106923.70714285714,1,1,1,1
2020-06-05,NA,466.1428571428571,363.5678571428571,591.7214285714284,NA,106724.5,106097.96428571428,107469.01785714286,1,1,1,1
2020-06-06,NA,426.8571428571429,327.2857142857143,554.0035714285714,NA,107154.5,106465.09285714285,107965.8607142857,1,1,1,1
2020-06-07,NA,393.57142857142856,302.8535714285714,518.735714285714,NA,107546.71428571429,106801.3857142857,108419.86071428572,1,1,1,1
2020-06-08,NA,358.42857142857144,271.57142857142856,473.0035714285714,NA,107907.42857142858,107110.39642857142,108863.78571428571,1,1,1,1
2020-06-09,NA,325.14285714285717,242.57142857142858,434.4285714285714,NA,108234.64285714287,107368.69285714286,109249.85714285714,1,1,1,1
2020-06-10,NA,291.8571428571429,214.41428571428568,397.7142857142857,NA,108528.21428571429,107610.67857142858,109601.36428571427,1,1,1,1
2020-06-11,NA,262.07142857142856,190.14285714285714,358.28928571428565,NA,108792.92857142858,107824.67142857143,109934.87142857144,1,1,1,1
2020-06-12,NA,233.42857142857142,166,326.42857142857144,NA,109028.78571428571,108013.27857142856,110245.2357142857,1,1,1,1
2020-06-13,NA,208,145.14285714285714,294.57142857142856,NA,109236.64285714286,108175.41071428571,110516.36428571428,1,1,1,1
2020-06-14,NA,185.42857142857144,128.99285714285713,264.14642857142854,NA,109423.07142857142,108310.48928571428,110766.75000000001,1,1,1,1
2020-06-15,NA,164.57142857142858,111.42857142857143,239.5857142857141,NA,109590.92857142858,108432.55357142858,110983.29642857143,1,1,1,1
2020-06-16,NA,145.35714285714283,96.71071428571427,215.57142857142858,NA,109734.71428571429,108549.10714285713,111187.04285714286,1,1,1,1
2020-06-17,NA,128.14285714285714,83.57142857142857,194.28571428571428,NA,109862.35714285714,108641.96785714287,111363.58214285714,1,1,1,1
2020-06-18,NA,113,72,173.86071428571424,NA,109975.28571428571,108726.68214285714,111515.65357142857,1,1,1,1
2020-06-19,NA,99.21428571428571,61.714285714285715,155.7178571428571,NA,110074.92857142858,108801.675,111652.70714285714,1,1,1,1
