date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1277,1277,1277,1277,96114,96114,96114,96114,1,1,1,1
2020-05-23,1107,1107,1107,1107,97221,97221,97221,97221,1,1,1,1
2020-05-24,640,640,640,640,97861,97861,97861,97861,1,1,1,1
2020-05-25,498,498,498,498,98359,98359,98359,98359,1,1,1,1
2020-05-26,693,693,693,693,99052,99052,99052,99052,1,1,1,1
2020-05-27,NA,726,584.2785714285715,898.4464285714283,NA,99778,99636.27857142856,99950.44642857142,1,1,1,1
2020-05-28,NA,670.7142857142858,540.7142857142858,832.7321428571427,NA,100452.07142857142,100236.275,100705.28571428571,1,1,1,1
2020-05-29,NA,616.2857142857143,495.27500000000003,773.2892857142857,NA,101072.42857142857,100789.71071428573,101411.71428571429,1,1,1,1
2020-05-30,NA,567.4285714285714,457.99642857142857,708.5714285714286,NA,101641.42857142857,101291.13214285714,102060.00714285715,1,1,1,1
2020-05-31,NA,524,412.9928571428572,656.7249999999999,NA,102168.07142857142,101755.41785714285,102659.58928571429,1,1,1,1
2020-06-01,NA,479.2857142857143,376.28214285714284,607.1464285714285,NA,102650.35714285713,102175.8107142857,103209.17142857143,1,1,1,1
2020-06-02,NA,438.2857142857143,343.14285714285717,561.0071428571428,NA,103094.78571428571,102566.13571428572,103723.28571428571,1,1,1,1
2020-06-03,NA,399.42857142857144,312.425,514.8571428571429,NA,103497.28571428571,102902.975,104197.14642857143,1,1,1,1
2020-06-04,NA,361.42857142857144,277,470.14999999999986,NA,103858.85714285714,103207.68214285716,104636.00714285715,1,1,1,1
2020-06-05,NA,325.57142857142856,247.85357142857143,426.8607142857142,NA,104186.14285714286,103484.275,105033.86071428572,1,1,1,1
2020-06-06,NA,294.42857142857144,221.1392857142857,392.57142857142856,NA,104482.07142857142,103728.25,105381.10357142857,1,1,1,1
2020-06-07,NA,264.7142857142857,194.7107142857143,360.57142857142856,NA,104748.5,103941.21428571429,105718.58571428571,1,1,1,1
2020-06-08,NA,238.42857142857144,171.71428571428572,325.29285714285703,NA,104986.07142857142,104128.14285714286,106011.43214285714,1,1,1,1
2020-06-09,NA,211,150.56785714285718,295.7142857142857,NA,105197.71428571429,104299.90714285713,106283.59285714285,1,1,1,1
2020-06-10,NA,187,131.70714285714288,262.42857142857144,NA,105386.21428571429,104445.27142857143,106524.07857142857,1,1,1,1
2020-06-11,NA,164.14285714285714,111,237.4321428571428,NA,105552.35714285713,104559.375,106741.71428571429,1,1,1,1
2020-06-12,NA,144.14285714285714,96.14285714285714,208.86071428571424,NA,105697.42857142857,104665.70357142857,106945.64285714286,1,1,1,1
2020-06-13,NA,125.71428571428571,82.42857142857143,188.42857142857142,NA,105823.64285714287,104766.96428571428,107110.44285714286,1,1,1,1
2020-06-14,NA,110,69.85357142857144,167.43928571428555,NA,105937,104847.07142857143,107257.92857142858,1,1,1,1
2020-06-15,NA,96,60.425000000000004,151.86071428571424,NA,106032.85714285714,104914.54285714286,107405.525,1,1,1,1
2020-06-16,NA,83.42857142857143,51.57142857142857,135.43571428571417,NA,106118.57142857143,104975.55714285714,107532.15357142857,1,1,1,1
2020-06-17,NA,71.85714285714286,43.142857142857146,119.71428571428571,NA,106193.28571428571,105029.23928571428,107638.22499999999,1,1,1,1
