date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-03,1284,1284,1284,1284,9498,9498,9498,9498,0.999,0.999,0.999,0.999
2020-04-04,1258,1258,1258,1258,10756,10756,10756,10756,0.999,0.999,0.999,0.999
2020-04-05,1408,1408,1408,1408,12164,12164,12164,12164,0.999,0.999,0.999,0.999
2020-04-06,1648,1648,1648,1648,13812,13812,13812,13812,0.999,0.999,0.999,0.999
2020-04-07,2296,2296,2296,2296,16108,16108,16108,16108,0.999,0.999,0.999,0.999
2020-04-08,2078,2078,2078,2078,18186,18186,18186,18186,0.999,0.999,0.999,0.999
2020-04-09,1985,1985,1985,1985,20171,20171,20171,20171,0.999,0.999,0.999,0.999
2020-04-10,2063,2063,2063,2063,22234,22234,22234,22234,0.999,0.999,0.999,0.999
2020-04-11,2005,2005,2005,2005,24239,24239,24239,24239,0.999,0.999,0.999,0.999
2020-04-12,1745,1745,1745,1745,25984,25984,25984,25984,0.999,0.999,0.999,0.999
2020-04-13,1788,1788,1788,1788,27772,27772,27772,27772,0.999,0.999,0.999,0.999
2020-04-14,2399,2399,2399,2399,30171,30171,30171,30171,0.999,0.999,0.999,0.999
2020-04-15,2466,2466,2466,2466,32637,32637,32637,32637,0.999,0.999,0.999,0.999
2020-04-16,2088,2088,2088,2088,34725,34725,34725,34725,0.999,0.999,0.999,0.999
2020-04-17,2581,2581,2581,2581,37306,37306,37306,37306,0.999,0.999,0.999,0.999
2020-04-18,2342,2342,2342,2342,39648,39648,39648,39648,0.999,0.999,0.999,0.999
2020-04-19,1368,1368,1368,1368,41016,41016,41016,41016,0.999,0.999,0.999,0.999
2020-04-20,1713,1713,1713,1713,42729,42729,42729,42729,0.999,0.999,0.999,0.999
2020-04-21,2426,2426,2426,2426,45155,45155,45155,45155,0.999,0.999,0.999,0.999
2020-04-22,2327,2327,2327,2327,47482,47482,47482,47482,0.999,0.999,0.999,0.999
2020-04-23,2303,2303,2303,2303,49785,49785,49785,49785,0.999,0.999,0.999,0.999
2020-04-24,1763,1763,1763,1763,51548,51548,51548,51548,0.999,0.999,0.999,0.999
2020-04-25,2256,2256,2256,2256,53804,53804,53804,53804,0.999,0.999,0.999,0.999
2020-04-26,1124,1124,1124,1124,54928,54928,54928,54928,0.999,0.999,0.999,0.999
2020-04-27,1338,1338,1338,1338,56266,56266,56266,56266,0.999,0.999,0.999,0.999
2020-04-28,2134,2134,2134,2134,58400,58400,58400,58400,0.999,0.999,0.999,0.999
2020-04-29,2612,2612,2612,2612,61012,61012,61012,61012,0.999,0.999,0.999,0.999
2020-04-30,2023,2023,2023,2023,63035,63035,63035,63035,0.999,0.999,0.999,0.999
2020-05-01,2005,2005,2005,2005,65040,65040,65040,65040,0.999,0.999,0.999,0.999
2020-05-02,1486,1486,1486,1486,66526,66526,66526,66526,0.999,0.999,0.999,0.999
2020-05-03,1311,1311,1311,1311,67837,67837,67837,67837,0.999,0.999,0.999,0.999
2020-05-04,1241,1241,1241,1241,69078,69078,69078,69078,0.999,0.999,0.999,0.999
2020-05-05,2140,2140,2140,2140,71218,71218,71218,71218,0.999,0.999,0.999,0.999
2020-05-06,2391,2391,2391,2391,73609,73609,73609,73609,0.999,0.999,0.999,0.999
2020-05-07,2205,2205,2205,2205,75814,75814,75814,75814,0.999,0.999,0.999,0.999
2020-05-08,1517,1517,1517,1517,77331,77331,77331,77331,0.999,0.999,0.999,0.999
2020-05-09,1614,1614,1614,1614,78945,78945,78945,78945,0.999,0.999,0.999,0.999
2020-05-10,731,731,731,731,79676,79676,79676,79676,0.999,0.999,0.999,0.999
2020-05-11,1153,1153,1153,1153,80829,80829,80829,80829,0.999,0.999,0.999,0.999
2020-05-12,1693,1693,1693,1693,82522,82522,82522,82522,0.999,0.999,0.999,0.999
2020-05-13,1742,1742,1742,1742,84264,84264,84264,84264,0.999,0.999,0.999,0.999
2020-05-14,NA,1416.5714285714287,1158.1214285714286,1725,NA,85680.57142857143,85422.12142857142,85989,0.999,0.999,0.999,0.999
2020-05-15,NA,1392.5,1135.7142857142858,1716.0214285714287,NA,87080.28571428571,86654.27142857143,87582.02142857143,0.999,0.999,0.999,0.999
2020-05-16,NA,1390,1121.2785714285715,1738.0214285714287,NA,88479,87871.80714285714,89200.47142857141,0.999,0.999,0.999,0.999
2020-05-17,NA,1386,1101.1357142857141,1743.857142857143,NA,89873.35714285713,89070.54285714286,90818.04999999999,0.999,0.999,0.999,0.999
2020-05-18,NA,1393.5714285714287,1094.5714285714287,1790.4357142857143,NA,91277.71428571429,90236.84285714285,92494.93571428573,0.999,0.999,0.999,0.999
2020-05-19,NA,1389,1072.2714285714285,1827.064285714286,NA,92673.35714285713,91386.04285714286,94227.15,0.999,0.999,0.999,0.999
2020-05-20,NA,1385.4285714285716,1049.564285714286,1859.0214285714287,NA,94073.21428571429,92474.27142857142,95971.45,0.999,0.999,0.999,0.999
2020-05-21,NA,1377.3571428571427,1022.9928571428571,1884.0500000000002,NA,95468.28571428571,93554.55000000002,97775.59285714285,0.999,0.999,0.999,0.999
2020-05-22,NA,1357.2142857142858,979.1428571428571,1902.3428571428574,NA,96823.64285714286,94580.78571428571,99610.10714285714,0.999,0.999,0.999,0.999
2020-05-23,NA,1328.4285714285713,950.8571428571429,1897.4357142857143,NA,98173.92857142858,95579.32142857143,101458.1857142857,0.999,0.999,0.999,0.999
2020-05-24,NA,1312.4285714285716,903.6999999999999,1915.0428571428572,NA,99499.64285714286,96528.82142857143,103319.22857142858,0.999,0.999,0.999,0.999
2020-05-25,NA,1270.7142857142858,854.4214285714286,1933.7428571428572,NA,100760.57142857142,97429.07857142856,105179.32857142857,0.999,0.999,0.999,0.999
2020-05-26,NA,1225,808.8428571428572,1881.4428571428573,NA,102015.21428571429,98286.88571428572,106991.05714285716,0.999,0.999,0.999,0.999
2020-05-27,NA,1160.5714285714287,750.1357142857144,1819.4785714285717,NA,103164.64285714286,99066.82857142857,108764.62142857144,0.999,0.999,0.999,0.999
2020-05-28,NA,1095.142857142857,699.5642857142857,1751.2928571428572,NA,104271.5,99836.08571428571,110460.95000000001,0.999,0.999,0.999,0.999
2020-05-29,NA,1031.7857142857142,639.4142857142857,1696.1857142857143,NA,105297.5,100501.82857142856,112058.8142857143,0.999,0.999,0.999,0.999
2020-05-30,NA,966.1428571428571,589.8428571428572,1610.1642857142856,NA,106278.42857142857,101136.27142857143,113628.69285714286,0.999,0.999,0.999,0.999
2020-05-31,NA,902.1428571428571,539.1142857142858,1555.0357142857144,NA,107182.57142857142,101728.34285714285,115104.49285714286,0.999,0.999,0.999,0.999
2020-06-01,NA,842.3571428571429,488.98571428571427,1489.4285714285713,NA,108037.5,102231.26428571428,116527.15714285715,0.999,0.999,0.999,0.999
2020-06-02,NA,776.7142857142858,445.13571428571424,1407.7214285714285,NA,108810.42857142858,102727.62142857144,117875.90000000001,0.999,0.999,0.999,0.999
2020-06-03,NA,712.9285714285714,397.70714285714286,1325.207142857143,NA,109512,103154.49285714285,119224.37857142856,0.999,0.999,0.999,0.999
2020-06-04,NA,653,353.14285714285717,1257.5785714285716,NA,110177.07142857142,103524.85,120344.73571428572,0.999,0.999,0.999,0.999
