date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
2020-04-09,2111,2111,2111,2111,18781,18781,18781,18781,1996.4285714285716
2020-04-10,2257,2257,2257,2257,21038,21038,21038,21038,2030.4285714285716
2020-04-11,2080,2080,2080,2080,23118,23118,23118,23118,2098.142857142857
2020-04-12,1679,1679,1679,1679,24797,24797,24797,24797,2191.428571428571
2020-04-13,1762,1762,1762,1762,26559,26559,26559,26559,2224.5714285714284
2020-04-14,2705,2705,2705,2705,29264,29264,29264,29264,2228.7142857142853
2020-04-15,2746,2746,2746,2746,32010,32010,32010,32010,2210.5714285714284
2020-04-16,2343,2343,2343,2343,34353,34353,34353,34353,2190.5714285714284
2020-04-17,2286,2286,2286,2286,36639,36639,36639,36639,2201.1428571428573
2020-04-18,1953,1953,1953,1953,38441,38441,38441,38441,2196.285714285714
2020-04-19,1539,1539,1539,1539,40127,40127,40127,40127,2142.285714285714
2020-04-20,1836,1836,1836,1836,41963,41963,41963,41963,2114.714285714286
2020-04-21,2671,2671,2671,2671,44634,44634,44634,44634,2091.5714285714284
2020-04-22,2368,2368,2368,2368,47002,47002,47002,47002,2092.8571428571427
2020-04-23,2150,2150,2150,2150,48951,48951,48951,48951,2051.8571428571427
2020-04-24,2124,2124,2124,2124,51272,51272,51272,51272,1995.5714285714284
2020-04-25,1962,1962,1962,1962,52562,52562,52562,52562,1955.7142857142856
2020-04-26,1252,1252,1252,1252,54484,54484,54484,54484,1976.5714285714284
2020-04-27,1442,1442,1442,1442,55926,55926,55926,55926,1984.2857142857142
2020-04-28,2392,2392,2392,2392,58318,58318,58318,58318,1932.2857142857142
2020-04-29,2514,2514,2514,2514,60832,60832,60832,60832,1878.142857142857
2020-04-30,2204,2204,2204,2204,63036,63036,63036,63036,1889.142857142857
2020-05-01,1760,1760,1760,1760,64796,64796,64796,64796,1838.7142857142858
2020-05-02,1583,1583,1583,1583,66090,66090,66090,66090,1815.8571428571427
2020-05-03,1329,1329,1329,1329,67707,67707,67707,67707,1843.5714285714284
2020-05-04,1089,1089,1089,1089,68796,68796,68796,68796,1807.9999999999998
2020-05-05,2232,2232,2232,2232,71028,71028,71028,71028,1780.8571428571427
2020-05-06,2708,2708,2708,2708,73736,73736,73736,73736,1762.2857142857144
2020-05-07,1955,1955,1955,1955,75691,75691,75691,75691,1705
2020-05-08,1570,1570,1570,1570,77261,77261,77261,77261,1689.2857142857142
2020-05-09,1453,1453,1453,1453,78714,78714,78714,78714,1606.2857142857142
2020-05-10,928,928,928,928,79642,79642,79642,79642,1471.8571428571427
2020-05-11,979,979,979,979,80621,80621,80621,80621,1440.5714285714284
2020-05-12,1651,1651,1651,1651,82272,82272,82272,82272,1443.1428571428569
2020-05-13,1767,1767,1767,1767,84039,84039,84039,84039,1410.5714285714284
2020-05-14,1736,1736,1736,1736,85775,85775,85775,85775,1398.4285714285713
2020-05-15,1588,1588,1588,1588,87363,87363,87363,87363,1378.4285714285713
2020-05-16,1225,1225,1225,1225,88588,88588,88588,88588,1359.7142857142856
2020-05-17,843,843,843,843,89431,89431,89431,89431,1319
2020-05-18,839,839,839,839,90270,90270,90270,90270,1258.142857142857
2020-05-19,1520,1520,1520,1520,91790,91790,91790,91790,1215.2857142857142
2020-05-20,1482,1482,1482,1482,93272,93272,93272,93272,1190.1428571428569
2020-05-21,1310,1310,1310,1310,94582,94582,94582,94582,1158.2857142857142
2020-05-22,1288,1288,1288,1288,95870,95870,95870,95870,1111
2020-05-23,1049,1049,1049,1049,96919,96919,96919,96919,1000.5714285714284
2020-05-24,620,620,620,620,97539,97539,97539,97539,1000.9999999999999
2020-05-25,508,508,508,508,98047,98047,98047,98047,985.1428571428572
2020-05-26,747,747,747,747,98794,98794,98794,98794,970.9999999999999
2020-05-27,1485,1485,1485,1485,100279,100279,100279,100279,958.5714285714284
2020-05-28,1199,1199,1199,1199,101125,101125,101125,101125,955.8571428571427
2020-05-29,1189,1189,1189,1189,102666,102666,102666,102666,988.142857142857
2020-05-30,962,962,962,962,103628,103628,103628,103628,1035.7142857142856
2020-05-31,601,601,601,601,104229,104229,104229,104229,964.5714285714284
2020-06-01,734,734,734,734,104963,104963,104963,104963,937.2857142857143
2020-06-02,1080,1080,1080,1080,106043,106043,106043,106043,926.1428571428572
2020-06-03,987,987,987,987,107030,107030,107030,107030,892.5714285714287
2020-06-04,1008,1008,1008,1008,108038,108038,108038,108038,862.4285714285713
2020-06-05,1111,1111,1111,1111,109149,109149,109149,109149,860.7142857142856
2020-06-06,727,727,727,727,109876,109876,109876,109876,853.5714285714286
2020-06-07,390,390,390,390,110266,110266,110266,110266,845.142857142857
2020-06-08,722,722,722,722,110988,110988,110988,110988,826.2857142857141
2020-06-09,1030,1030,1030,1030,112018,112018,112018,112018,778.4285714285713
2020-06-10,928,928,928,928,112946,112946,112946,112946,773.5714285714284
2020-06-11,876,876,876,876,113822,113822,113822,113822,762.9999999999999
2020-06-12,776,776,776,776,114598,114598,114598,114598,724.2857142857142
2020-06-13,693,693,693,693,115291,115291,115291,115291,687
2020-06-14,316,316,316,316,115607,115607,115607,115607,663.2857142857142
2020-06-15,451,451,451,451,115531,115531,115531,115531,641.8571428571429
2020-06-16,769,769,769,769,116824,116824,116824,116824,632
2020-06-17,762,762,762,762,116207,116207,116207,116207,610.9999999999999
2020-06-18,726,726,726,726,118303,118303,118303,118303,602.2857142857142
2020-06-19,707,707,707,707,119010,119010,119010,119010,589.2857142857142
2020-06-20,546,546,546,546,119556,119556,119556,119556,598.4285714285714
2020-06-21,255,255,255,255,119811,119811,119811,119811,599.1428571428571
2020-06-22,360,360,360,360,120171,120171,120171,120171,847.4285714285714
2020-06-23,833,833,833,833,121004,121004,121004,121004,836.8571428571429
2020-06-24,767,767,767,767,121771,121771,121771,121771,831.7142857142857
2020-06-25,2464,2464,2464,2464,124235,124235,124235,124235,834
2020-06-26,633,633,633,633,124868,124868,124868,124868,832
2020-06-27,510,510,510,510,125378,125378,125378,125378,904.5714285714286
2020-06-28,271,271,271,271,125557,125557,125557,125557,886.7142857142857
2020-06-29,346,346,346,346,125994,125994,125994,125994,638
2020-06-30,1341,1341,1341,1341,119240,119240,119240,119240,631.7142857142857
2020-07-01,642,642,642,642,127936,127936,127936,127936,596.2857142857142
2020-07-02,723,723,723,723,128659,128659,128659,128659,595
2020-07-03,589,589,589,589,129248,129248,129248,129248,601.4285714285713
2020-07-04,262,262,262,262,129510,129510,129510,129510,546.2857142857142
2020-07-05,262,262,262,262,129772,129772,129772,129772,590
2020-07-06,391,391,391,391,130163,130163,130163,130163,606.9999999999999
2020-07-07,955,955,955,955,131118,131118,131118,131118,546.2857142857142
2020-07-08,948,948,948,948,130357,130357,130357,130357,590
2020-07-09,842,842,842,842,132906,132906,132906,132906,606.9999999999999
2020-07-10,NA,749.5,588.975,959,NA,134230.5,134069.975,134440,NA
2020-07-11,NA,767.5,606.975,978.1499999999999,NA,135006,134756,135321.1,NA
2020-07-12,NA,790,601.975,1010.025,NA,135795.5,135451.85,136220.19999999998,NA
2020-07-13,NA,808,620.975,1038.025,NA,136604.5,136155.97499999998,137146.35,NA
2020-07-14,NA,834,642,1078.05,NA,137447,136874.975,138085.025,NA
2020-07-15,NA,853.5,657.95,1129,NA,138301,137606.94999999998,139079.075,NA
2020-07-16,NA,880.5,673.975,1178.05,NA,139199,138357.9,140177.375,NA
2020-07-17,NA,905.5,681,1210.025,NA,140120,139135.67500000002,141241.3,NA
2020-07-18,NA,952,707.9499999999999,1290.025,NA,141056,139931.925,142418.025,NA
2020-07-19,NA,973,721.975,1341.0499999999997,NA,142041.5,140762.625,143715.525,NA
2020-07-20,NA,1010.5,743.9,1430.125,NA,143029,141618.8,145145.3,NA
2020-07-21,NA,1054,771,1494.0749999999998,NA,144094,142476.80000000002,146330.15000000002,NA
2020-07-22,NA,1086.5,773.95,1638.1749999999997,NA,145162.5,143347.55,147986.5,NA
2020-07-23,NA,1133,809,1760.1499999999999,NA,146322,144226.625,149674.625,NA
2020-07-24,NA,1170,824.9749999999999,1865.0249999999999,NA,147502.5,145162.15,151444.15,NA
2020-07-25,NA,1221,886.875,1948.4249999999997,NA,148733.5,146111.75,153326.625,NA
2020-07-26,NA,1273.5,868.975,2092.5249999999996,NA,149985.5,147102,155227.32499999998,NA
2020-07-27,NA,1321.5,893.9749999999999,2263.2999999999997,NA,151288.5,148156.15000000002,157231.5,NA
2020-07-28,NA,1374.5,906.95,2437.1,NA,152670,149162.7,159645.375,NA
2020-07-29,NA,1445.5,947.8249999999999,2611.2,NA,154140.5,150267.975,162132.9,NA
2020-07-30,NA,1531.5,1003.975,2811.7749999999996,NA,155648.5,151263.92500000002,164876.225,NA
2020-07-31,NA,1589.5,1007.825,3272.1499999999996,NA,157215,152284.19999999998,167878.17500000002,NA
2020-08-01,NA,1654.5,1060.875,3480.5999999999995,NA,158946.5,153514.84999999998,171431,NA
2020-08-02,NA,1755,1068,3454.05,NA,160598.5,154693.15,174667.225,NA
2020-08-03,NA,1827,1093.9499999999998,3947.05,NA,162349,155973.67500000002,178339.375,NA
2020-08-04,NA,1921.5,1162.925,4312.8499999999995,NA,164221.5,157276.9,181890.57499999998,NA
2020-08-05,NA,1991,1230.775,4470.499999999998,NA,166139.5,158477.69999999998,186045.05,NA
2020-08-06,NA,2093.5,1257.825,4695.15,NA,168306.5,159685.35,190815.425,NA
2020-08-07,NA,2235.5,1296.875,5485.4,NA,170602,160983.425,196497.6,NA
