state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
Alabama,2020-03-26,2,2,2,2,3,3,3,3,NA
Alabama,2020-03-27,1,1,1,1,4,4,4,4,NA
Alabama,2020-03-28,0,0,0,0,4,4,4,4,NA
Alabama,2020-03-29,1,1,1,1,5,5,5,5,3.8571428571428568
Alabama,2020-03-30,6,6,6,6,11,11,11,11,4.142857142857142
Alabama,2020-03-31,3,3,3,3,14,14,14,14,4.857142857142857
Alabama,2020-04-01,14,14,14,14,28,28,28,28,5.714285714285714
Alabama,2020-04-02,4,4,4,4,32,32,32,32,5.714285714285714
Alabama,2020-04-03,6,6,6,6,38,38,38,38,6
Alabama,2020-04-04,6,6,6,6,44,44,44,44,7.142857142857142
Alabama,2020-04-05,1,1,1,1,45,45,45,45,5.57142857142857
Alabama,2020-04-06,8,8,8,8,53,53,53,53,6.57142857142857
Alabama,2020-04-07,11,11,11,11,64,64,64,64,6
Alabama,2020-04-08,3,3,3,3,67,67,67,67,7.000000000000001
Alabama,2020-04-09,11,11,11,11,78,78,78,78,6.857142857142858
Alabama,2020-04-10,2,2,2,2,80,80,80,80,7.285714285714286
Alabama,2020-04-11,13,13,13,13,93,93,93,93,7.142857142857142
Alabama,2020-04-12,0,0,0,0,93,93,93,93,7.999999999999999
Alabama,2020-04-13,11,11,11,11,104,104,104,104,8.428571428571429
Alabama,2020-04-14,10,10,10,10,114,114,114,114,10.142857142857142
Alabama,2020-04-15,9,9,9,9,123,123,123,123,8.285714285714285
Alabama,2020-04-16,14,14,14,14,137,137,137,137,10.142857142857142
Alabama,2020-04-17,14,14,14,14,151,151,151,151,9.142857142857142
Alabama,2020-04-18,0,0,0,0,NA,NA,NA,NA,10.857142857142858
Alabama,2020-04-19,13,13,13,13,160,160,160,160,11.714285714285714
Alabama,2020-04-20,4,4,4,4,164,164,164,164,9.714285714285714
Alabama,2020-04-21,22,22,22,22,186,186,186,186,9.428571428571429
Alabama,2020-04-22,15,15,15,15,201,201,201,201,10
Alabama,2020-04-23,0,0,0,0,NA,NA,NA,NA,8.999999999999998
Alabama,2020-04-24,12,12,12,12,209,209,209,209,9.714285714285714
Alabama,2020-04-25,4,4,4,4,213,213,213,213,8.571428571428571
Alabama,2020-04-26,6,6,6,6,219,219,219,219,9.285714285714285
Alabama,2020-04-27,9,9,9,9,228,228,228,228,10.714285714285712
Alabama,2020-04-28,14,14,14,14,242,242,242,242,11.428571428571429
Alabama,2020-04-29,20,20,20,20,262,262,262,262,10.857142857142858
Alabama,2020-04-30,10,10,10,10,272,272,272,272,10.285714285714285
Alabama,2020-05-01,17,17,17,17,289,289,289,289,10.142857142857142
Alabama,2020-05-02,0,0,0,0,NA,NA,NA,NA,10.57142857142857
Alabama,2020-05-03,2,2,2,2,290,290,290,290,11.714285714285714
Alabama,2020-05-04,8,8,8,8,298,298,298,298,14
Alabama,2020-05-05,17,17,17,17,315,315,315,315,13.571428571428571
Alabama,2020-05-06,28,28,28,28,343,343,343,343,14.571428571428571
Alabama,2020-05-07,26,26,26,26,369,369,369,369,14.714285714285714
Alabama,2020-05-08,14,14,14,14,383,383,383,383,15
Alabama,2020-05-09,7,7,7,7,390,390,390,390,17.142857142857142
Alabama,2020-05-10,3,3,3,3,393,393,393,393,15.285714285714285
Alabama,2020-05-11,10,10,10,10,403,403,403,403,14.857142857142858
Alabama,2020-05-12,32,32,32,32,435,435,435,435,14.285714285714285
Alabama,2020-05-13,15,15,15,15,450,450,450,450,13.571428571428571
Alabama,2020-05-14,23,23,23,23,473,473,473,473,13.571428571428571
Alabama,2020-05-15,10,10,10,10,483,483,483,483,12.285714285714285
Alabama,2020-05-16,2,2,2,2,485,485,485,485,9.857142857142856
Alabama,2020-05-17,3,3,3,3,488,488,488,488,10.285714285714285
Alabama,2020-05-18,1,1,1,1,489,489,489,489,8
Alabama,2020-05-19,15,15,15,15,504,504,504,504,8.285714285714286
Alabama,2020-05-20,18,18,18,18,522,522,522,522,9.142857142857142
Alabama,2020-05-21,7,7,7,7,529,529,529,529,8.999999999999998
Alabama,2020-05-22,12,12,12,12,541,541,541,541,11
Alabama,2020-05-23,8,8,8,8,549,549,549,549,10.857142857142856
Alabama,2020-05-24,2,2,2,2,551,551,551,551,8.714285714285715
Alabama,2020-05-25,15,15,15,15,566,566,566,566,8.857142857142856
Alabama,2020-05-26,14,14,14,14,580,580,580,580,9.857142857142858
Alabama,2020-05-27,3,3,3,3,583,583,583,583,9.857142857142858
Alabama,2020-05-28,8,8,8,8,591,591,591,591,11.285714285714285
Alabama,2020-05-29,19,19,19,19,610,610,610,610,11.428571428571427
Alabama,2020-05-30,8,8,8,8,618,618,618,618,10.428571428571427
Alabama,2020-05-31,12,12,12,12,630,630,630,630,9.999999999999998
Alabama,2020-06-01,16,16,16,16,646,646,646,646,8.857142857142856
Alabama,2020-06-02,7,7,7,7,653,653,653,653,9.428571428571427
Alabama,2020-06-03,0,0,0,0,653,653,653,653,10.14285714285714
Alabama,2020-06-04,0,0,0,0,653,653,653,653,8.857142857142858
Alabama,2020-06-05,23,23,23,23,676,676,676,676,10.285714285714285
Alabama,2020-06-06,13,13,13,13,689,689,689,689,10.857142857142858
Alabama,2020-06-07,3,3,3,3,692,692,692,692,13
Alabama,2020-06-08,26,26,26,26,718,718,718,718,14.571428571428573
Alabama,2020-06-09,11,11,11,11,729,729,729,729,13.285714285714285
Alabama,2020-06-10,15,15,15,15,744,744,744,744,11.999999999999998
Alabama,2020-06-11,11,11,11,11,755,755,755,755,11.57142857142857
Alabama,2020-06-12,14,14,14,14,769,769,769,769,8
Alabama,2020-06-13,4,4,4,4,773,773,773,773,8
Alabama,2020-06-14,0,0,0,0,773,773,773,773,6.571428571428571
Alabama,2020-06-15,1,1,1,1,774,774,774,774,7.857142857142857
Alabama,2020-06-16,11,11,11,11,785,785,785,785,7.571428571428571
Alabama,2020-06-17,5,5,5,5,790,790,790,790,9.285714285714285
Alabama,2020-06-18,20,20,20,20,810,810,810,810,9.428571428571427
Alabama,2020-06-19,12,12,12,12,822,822,822,822,9.571428571428571
Alabama,2020-06-20,16,16,16,16,838,838,838,838,11.285714285714285
Alabama,2020-06-21,1,1,1,1,839,839,839,839,14.428571428571427
Alabama,2020-06-22,2,2,2,2,841,841,841,841,12.285714285714283
Alabama,2020-06-23,23,23,23,23,864,864,864,864,12.142857142857142
Alabama,2020-06-24,27,27,27,27,891,891,891,891,11.571428571428571
Alabama,2020-06-25,5,5,5,5,896,896,896,896,11.428571428571429
Alabama,2020-06-26,11,11,11,11,907,907,907,907,12.57142857142857
Alabama,2020-06-27,12,12,12,12,919,919,919,919,12.285714285714285
Alabama,2020-06-28,0,0,0,0,919,919,919,919,11.57142857142857
Alabama,2020-06-29,10,10,10,10,929,929,929,929,12.714285714285714
Alabama,2020-06-30,21,21,21,21,950,950,950,950,14.142857142857142
Alabama,2020-07-01,22,22,22,22,972,972,972,972,12.571428571428571
Alabama,2020-07-02,13,13,13,13,985,985,985,985,12.571428571428571
Alabama,2020-07-03,21,21,21,21,1006,1006,1006,1006,11.142857142857142
Alabama,2020-07-04,1,1,1,1,1007,1007,1007,1007,11.857142857142856
Alabama,2020-07-05,0,0,0,0,1007,1007,1007,1007,12.285714285714285
Alabama,2020-07-06,0,0,0,0,1007,1007,1007,1007,11.857142857142856
Alabama,2020-07-07,26,26,26,26,1033,1033,1033,1033,13.999999999999998
Alabama,2020-07-08,25,25,25,25,1058,1058,1058,1058,15.285714285714285
Alabama,2020-07-09,10,10,10,10,1068,1068,1068,1068,16.285714285714285
Alabama,2020-07-10,36,36,36,36,1104,1104,1104,1104,13.999999999999998
Alabama,2020-07-11,10,10,10,10,1114,1114,1114,1114,15.285714285714285
Alabama,2020-07-12,7,7,7,7,1121,1121,1121,1121,16.285714285714285
Alabama,2020-07-13,NA,15,2,51,NA,1137,1124,1173,NA
Alabama,2020-07-14,NA,15,1,58,NA,1155,1130,1207,NA
Alabama,2020-07-15,NA,15,2,55.02499999999998,NA,1173,1141,1236,NA
Alabama,2020-07-16,NA,15,2,57,NA,1191,1150,1261.0249999999999,NA
Alabama,2020-07-17,NA,16,2,55,NA,1210,1162,1300.025,NA
Alabama,2020-07-18,NA,17,2,60.02499999999998,NA,1230.5,1176,1327.025,NA
Alabama,2020-07-19,NA,17,2,57,NA,1251,1188,1360.05,NA
Alabama,2020-07-20,NA,18,2,74,NA,1272,1200,1388.025,NA
Alabama,2020-07-21,NA,18.5,2,63.02499999999998,NA,1294,1212.9750000000001,1415.025,NA
Alabama,2020-07-22,NA,18,2,70.02499999999998,NA,1316,1227,1443.1,NA
Alabama,2020-07-23,NA,18,2,67.02499999999998,NA,1339,1240,1480.025,NA
Alabama,2020-07-24,NA,19,2,70.07499999999993,NA,1363,1249.9750000000001,1517,NA
Alabama,2020-07-25,NA,19,3,72,NA,1387,1270,1544,NA
Alabama,2020-07-26,NA,19,2,71.02499999999998,NA,1410,1285.9499999999998,1583.1,NA
Alabama,2020-07-27,NA,20,2,69,NA,1436,1299.925,1612.05,NA
Alabama,2020-07-28,NA,21,3,79.04999999999995,NA,1458,1315.95,1651.025,NA
Alabama,2020-07-29,NA,21,3,76.02499999999998,NA,1484,1335.875,1694.025,NA
Alabama,2020-07-30,NA,22,3,78.04999999999995,NA,1510,1346.925,1726.1499999999999,NA
Alabama,2020-07-31,NA,22,3,86,NA,1540.5,1361.975,1759.175,NA
Alabama,2020-08-01,NA,24,3,85,NA,1567,1375.975,1801.0249999999999,NA
Alabama,2020-08-02,NA,24,3,86,NA,1598,1386.925,1841.0749999999998,NA
Alabama,2020-08-03,NA,24.5,3,95.02499999999998,NA,1624,1397.975,1896.1,NA
Alabama,2020-08-04,NA,25,3,93.02499999999998,NA,1659,1413,1946,NA
Alabama,2020-08-05,NA,25,3,93.02499999999998,NA,1687,1432.95,1996.2499999999998,NA
Alabama,2020-08-06,NA,24,3,100.02499999999998,NA,1723,1452.825,2049.125,NA
Alabama,2020-08-07,NA,26,3,102,NA,1753.5,1469.925,2108.075,NA
Alabama,2020-08-08,NA,29,3,108,NA,1793.5,1484.95,2161,NA
Alabama,2020-08-09,NA,28,3,101.02499999999998,NA,1828,1504.925,2219.05,NA
Alabama,2020-08-10,NA,29,3.9750000000000014,102.04999999999995,NA,1864,1516,2284.075,NA
Alaska,2020-03-27,1,1,1,1,1,1,1,1,NA
Alaska,2020-03-28,0,0,0,0,1,1,1,1,NA
Alaska,2020-03-29,1,1,1,1,2,2,2,2,NA
Alaska,2020-03-30,0,0,0,0,2,2,2,2,0.2857142857142857
Alaska,2020-03-31,0,0,0,0,2,2,2,2,0.14285714285714285
Alaska,2020-04-01,0,0,0,0,2,2,2,2,0.2857142857142857
Alaska,2020-04-02,0,0,0,0,2,2,2,2,0.2857142857142857
Alaska,2020-04-03,0,0,0,0,2,2,2,2,0.2857142857142857
Alaska,2020-04-04,1,1,1,1,3,3,3,3,0.2857142857142857
Alaska,2020-04-05,1,1,1,1,4,4,4,4,0.42857142857142855
Alaska,2020-04-06,0,0,0,0,4,4,4,4,0.42857142857142855
Alaska,2020-04-07,0,0,0,0,4,4,4,4,0.42857142857142855
Alaska,2020-04-08,1,1,1,1,5,5,5,5,0.42857142857142855
Alaska,2020-04-09,0,0,0,0,5,5,5,5,0.2857142857142857
Alaska,2020-04-10,0,0,0,0,5,5,5,5,0.2857142857142857
Alaska,2020-04-11,1,1,1,1,6,6,6,6,0.42857142857142855
Alaska,2020-04-12,0,0,0,0,6,6,6,6,0.2857142857142857
Alaska,2020-04-13,0,0,0,0,6,6,6,6,0.2857142857142857
Alaska,2020-04-14,1,1,1,1,7,7,7,7,0.2857142857142857
Alaska,2020-04-15,0,0,0,0,7,7,7,7,0.14285714285714285
Alaska,2020-04-16,0,0,0,0,7,7,7,7,0.14285714285714285
Alaska,2020-04-17,0,0,0,0,7,7,7,7,0.14285714285714285
Alaska,2020-04-18,0,0,0,0,7,7,7,7,0
Alaska,2020-04-19,0,0,0,0,7,7,7,7,0
Alaska,2020-04-20,0,0,0,0,7,7,7,7,0
Alaska,2020-04-21,0,0,0,0,7,7,7,7,0
Alaska,2020-04-22,0,0,0,0,7,7,7,7,0
Alaska,2020-04-23,0,0,0,0,7,7,7,7,0
Alaska,2020-04-24,0,0,0,0,7,7,7,7,0
Alaska,2020-04-25,0,0,0,0,7,7,7,7,0
Alaska,2020-04-26,0,0,0,0,7,7,7,7,0
Alaska,2020-04-27,0,0,0,0,7,7,7,7,0
Alaska,2020-04-28,0,0,0,0,7,7,7,7,0
Alaska,2020-04-29,0,0,0,0,7,7,7,7,0
Alaska,2020-04-30,0,0,0,0,7,7,7,7,0
Alaska,2020-05-01,0,0,0,0,7,7,7,7,0
Alaska,2020-05-02,0,0,0,0,7,7,7,7,0
Alaska,2020-05-03,0,0,0,0,7,7,7,7,0.14285714285714285
Alaska,2020-05-04,0,0,0,0,7,7,7,7,0.14285714285714285
Alaska,2020-05-05,0,0,0,0,7,7,7,7,0.14285714285714285
Alaska,2020-05-06,1,1,1,1,8,8,8,8,0.14285714285714285
Alaska,2020-05-07,0,0,0,0,8,8,8,8,0.14285714285714285
Alaska,2020-05-08,0,0,0,0,8,8,8,8,0.14285714285714285
Alaska,2020-05-09,0,0,0,0,8,8,8,8,0.14285714285714285
Alaska,2020-05-10,0,0,0,0,8,8,8,8,0
Alaska,2020-05-11,0,0,0,0,8,8,8,8,0
Alaska,2020-05-12,0,0,0,0,8,8,8,8,0
Alaska,2020-05-13,0,0,0,0,8,8,8,8,0
Alaska,2020-05-14,0,0,0,0,8,8,8,8,0
Alaska,2020-05-15,0,0,0,0,8,8,8,8,0
Alaska,2020-05-16,0,0,0,0,8,8,8,8,0
Alaska,2020-05-17,0,0,0,0,8,8,8,8,0
Alaska,2020-05-18,0,0,0,0,8,8,8,8,0
Alaska,2020-05-19,0,0,0,0,8,8,8,8,0
Alaska,2020-05-20,0,0,0,0,8,8,8,8,0
Alaska,2020-05-21,0,0,0,0,8,8,8,8,0
Alaska,2020-05-22,0,0,0,0,8,8,8,8,0
Alaska,2020-05-23,0,0,0,0,8,8,8,8,0
Alaska,2020-05-24,0,0,0,0,8,8,8,8,0
Alaska,2020-05-25,0,0,0,0,8,8,8,8,0
Alaska,2020-05-26,0,0,0,0,8,8,8,8,0
Alaska,2020-05-27,0,0,0,0,8,8,8,8,0
Alaska,2020-05-28,0,0,0,0,8,8,8,8,0
Alaska,2020-05-29,0,0,0,0,8,8,8,8,0
Alaska,2020-05-30,0,0,0,0,8,8,8,8,0
Alaska,2020-05-31,0,0,0,0,8,8,8,8,0
Alaska,2020-06-01,0,0,0,0,8,8,8,8,0
Alaska,2020-06-02,0,0,0,0,8,8,8,8,0
Alaska,2020-06-03,0,0,0,0,8,8,8,8,0
Alaska,2020-06-04,0,0,0,0,8,8,8,8,0
Alaska,2020-06-05,0,0,0,0,8,8,8,8,0
Alaska,2020-06-06,0,0,0,0,8,8,8,8,0.14285714285714285
Alaska,2020-06-07,0,0,0,0,8,8,8,8,0.14285714285714285
Alaska,2020-06-08,0,0,0,0,8,8,8,8,0.14285714285714285
Alaska,2020-06-09,1,1,1,1,9,9,9,9,0.2857142857142857
Alaska,2020-06-10,0,0,0,0,9,9,9,9,0.2857142857142857
Alaska,2020-06-11,0,0,0,0,9,9,9,9,0.2857142857142857
Alaska,2020-06-12,1,1,1,1,10,10,10,10,0.2857142857142857
Alaska,2020-06-13,0,0,0,0,10,10,10,10,0.14285714285714285
Alaska,2020-06-14,0,0,0,0,10,10,10,10,0.14285714285714285
Alaska,2020-06-15,0,0,0,0,10,10,10,10,0.14285714285714285
Alaska,2020-06-16,0,0,0,0,10,10,10,10,0
Alaska,2020-06-17,0,0,0,0,10,10,10,10,0
Alaska,2020-06-18,0,0,0,0,10,10,10,10,0
Alaska,2020-06-19,0,0,0,0,10,10,10,10,0
Alaska,2020-06-20,0,0,0,0,10,10,10,10,0
Alaska,2020-06-21,0,0,0,0,10,10,10,10,0
Alaska,2020-06-22,0,0,0,0,10,10,10,10,0
Alaska,2020-06-23,0,0,0,0,10,10,10,10,0.2857142857142857
Alaska,2020-06-24,0,0,0,0,10,10,10,10,0.2857142857142857
Alaska,2020-06-25,0,0,0,0,10,10,10,10,0.2857142857142857
Alaska,2020-06-26,2,2,2,2,12,12,12,12,0.2857142857142857
Alaska,2020-06-27,0,0,0,0,12,12,12,12,0.2857142857142857
Alaska,2020-06-28,0,0,0,0,12,12,12,12,0.2857142857142857
Alaska,2020-06-29,0,0,0,0,12,12,12,12,0.2857142857142857
Alaska,2020-06-30,0,0,0,0,12,12,12,12,0.14285714285714285
Alaska,2020-07-01,0,0,0,0,12,12,12,12,0.2857142857142857
Alaska,2020-07-02,0,0,0,0,12,12,12,12,0.2857142857142857
Alaska,2020-07-03,1,1,1,1,13,13,13,13,0.2857142857142857
Alaska,2020-07-04,1,1,1,1,14,14,14,14,0.42857142857142855
Alaska,2020-07-05,0,0,0,0,14,14,14,14,0.42857142857142855
Alaska,2020-07-06,0,0,0,0,14,14,14,14,0.42857142857142855
Alaska,2020-07-07,1,1,1,1,15,15,15,15,0.2857142857142857
Alaska,2020-07-08,0,0,0,0,15,15,15,15,0.14285714285714285
Alaska,2020-07-09,0,0,0,0,15,15,15,15,0.14285714285714285
Alaska,2020-07-10,0,0,0,0,15,15,15,15,0.2857142857142857
Alaska,2020-07-11,0,0,0,0,15,15,15,15,0.14285714285714285
Alaska,2020-07-12,0,0,0,0,15,15,15,15,0.14285714285714285
Alaska,2020-07-13,NA,0,0,4,NA,17,17,21,NA
Alaska,2020-07-14,NA,0,0,3,NA,17,17,22,NA
Alaska,2020-07-15,NA,0,0,4,NA,17,17,24,NA
Alaska,2020-07-16,NA,0,0,4,NA,18,17,25,NA
Alaska,2020-07-17,NA,0,0,5,NA,18,17,27,NA
Alaska,2020-07-18,NA,0,0,5,NA,19,17,28,NA
Alaska,2020-07-19,NA,0,0,4,NA,19,17,30.024999999999977,NA
Alaska,2020-07-20,NA,0,0,4.024999999999977,NA,20,17,32,NA
Alaska,2020-07-21,NA,0,0,5,NA,20,17,34,NA
Alaska,2020-07-22,NA,0,0,5,NA,21,17,35.02499999999998,NA
Alaska,2020-07-23,NA,0,0,6,NA,21,17,39,NA
Alaska,2020-07-24,NA,0,0,5,NA,22,17,41,NA
Alaska,2020-07-25,NA,0,0,6,NA,22,17,44,NA
Alaska,2020-07-26,NA,0,0,5,NA,23,17,47,NA
Alaska,2020-07-27,NA,0,0,5,NA,24,17,50,NA
Alaska,2020-07-28,NA,0,0,6,NA,24,17,53,NA
Alaska,2020-07-29,NA,0,0,6.024999999999977,NA,25,17,59.02499999999998,NA
Alaska,2020-07-30,NA,0,0,7,NA,25,17,63.02499999999998,NA
Alaska,2020-07-31,NA,0,0,7.024999999999977,NA,26,17,68.02499999999998,NA
Alaska,2020-08-01,NA,0,0,7,NA,26,17,73.02499999999998,NA
Alaska,2020-08-02,NA,0,0,9,NA,27,17,77.02499999999998,NA
Alaska,2020-08-03,NA,0,0,7,NA,28,18,82.02499999999998,NA
Alaska,2020-08-04,NA,0,0,10.024999999999977,NA,28,18,93.07499999999993,NA
Alaska,2020-08-05,NA,0,0,10.024999999999977,NA,29,18,102,NA
Alaska,2020-08-06,NA,0,0,11,NA,30,18,107.02499999999998,NA
Alaska,2020-08-07,NA,0,0,13,NA,30,18,120.04999999999995,NA
Alaska,2020-08-08,NA,0,0,13,NA,31,18,124.09999999999991,NA
Alaska,2020-08-09,NA,0,0,13.024999999999977,NA,32,19,142.0999999999999,NA
Alaska,2020-08-10,NA,0,0,14,NA,33,19,153.07499999999993,NA
Arizona,2020-03-24,4,4,4,4,6,6,6,6,NA
Arizona,2020-03-25,0,0,0,0,6,6,6,6,NA
Arizona,2020-03-26,2,2,2,2,8,8,8,8,NA
Arizona,2020-03-27,7,7,7,7,15,15,15,15,2.571428571428571
Arizona,2020-03-28,0,0,0,0,15,15,15,15,2.571428571428571
Arizona,2020-03-29,3,3,3,3,18,18,18,18,3.2857142857142856
Arizona,2020-03-30,2,2,2,2,20,20,20,20,3.8571428571428563
Arizona,2020-03-31,4,4,4,4,24,24,24,24,3.714285714285714
Arizona,2020-04-01,5,5,5,5,29,29,29,29,5.428571428571428
Arizona,2020-04-02,6,6,6,6,35,35,35,35,6.57142857142857
Arizona,2020-04-03,6,6,6,6,41,41,41,41,6.7142857142857135
Arizona,2020-04-04,12,12,12,12,53,53,53,53,7.57142857142857
Arizona,2020-04-05,11,11,11,11,64,64,64,64,7.285714285714285
Arizona,2020-04-06,3,3,3,3,67,67,67,67,7.7142857142857135
Arizona,2020-04-07,10,10,10,10,77,77,77,77,7.999999999999999
Arizona,2020-04-08,3,3,3,3,80,80,80,80,8.428571428571429
Arizona,2020-04-09,9,9,9,9,89,89,89,89,7.571428571428571
Arizona,2020-04-10,8,8,8,8,97,97,97,97,7.857142857142856
Arizona,2020-04-11,15,15,15,15,112,112,112,112,7.714285714285714
Arizona,2020-04-12,5,5,5,5,117,117,117,117,8.857142857142858
Arizona,2020-04-13,5,5,5,5,122,122,122,122,9
Arizona,2020-04-14,9,9,9,9,131,131,131,131,10.999999999999998
Arizona,2020-04-15,11,11,11,11,142,142,142,142,9.857142857142854
Arizona,2020-04-16,10,10,10,10,152,152,152,152,10.14285714285714
Arizona,2020-04-17,22,22,22,22,174,174,174,174,9.857142857142858
Arizona,2020-04-18,7,7,7,7,181,181,181,181,11.714285714285714
Arizona,2020-04-19,7,7,7,7,188,188,188,188,13.428571428571429
Arizona,2020-04-20,3,3,3,3,191,191,191,191,15
Arizona,2020-04-21,22,22,22,22,213,213,213,213,13.428571428571429
Arizona,2020-04-22,23,23,23,23,236,236,236,236,13.428571428571429
Arizona,2020-04-23,21,21,21,21,257,257,257,257,12.714285714285714
Arizona,2020-04-24,11,11,11,11,268,268,268,268,12.285714285714285
Arizona,2020-04-25,7,7,7,7,275,275,275,275,12
Arizona,2020-04-26,2,2,2,2,277,277,277,277,10.285714285714285
Arizona,2020-04-27,0,0,0,0,277,277,277,277,9
Arizona,2020-04-28,20,20,20,20,297,297,297,297,8.857142857142856
Arizona,2020-04-29,11,11,11,11,308,308,308,308,11.142857142857142
Arizona,2020-04-30,12,12,12,12,320,320,320,320,12.142857142857142
Arizona,2020-05-01,10,10,10,10,330,330,330,330,12.142857142857142
Arizona,2020-05-02,23,23,23,23,353,353,353,353,13.999999999999998
Arizona,2020-05-03,9,9,9,9,362,362,362,362,16.857142857142854
Arizona,2020-05-04,0,0,0,0,362,362,362,362,18.571428571428566
Arizona,2020-05-05,33,33,33,33,395,395,395,395,26.71428571428571
Arizona,2020-05-06,31,31,31,31,426,426,426,426,25.57142857142857
Arizona,2020-05-07,24,24,24,24,450,450,450,450,24.857142857142858
Arizona,2020-05-08,67,67,67,67,517,517,517,517,25.71428571428571
Arizona,2020-05-09,15,15,15,15,532,532,532,532,23.857142857142854
Arizona,2020-05-10,4,4,4,4,536,536,536,536,23.999999999999996
Arizona,2020-05-11,6,6,6,6,542,542,542,542,24.857142857142858
Arizona,2020-05-12,20,20,20,20,562,562,562,562,19.142857142857142
Arizona,2020-05-13,32,32,32,32,594,594,594,594,21.000000000000004
Arizona,2020-05-14,30,30,30,30,624,624,624,624,20.57142857142857
Arizona,2020-05-15,27,27,27,27,651,651,651,651,20.571428571428573
Arizona,2020-05-16,28,28,28,28,679,679,679,679,20.285714285714285
Arizona,2020-05-17,1,1,1,1,680,680,680,680,21.857142857142854
Arizona,2020-05-18,6,6,6,6,686,686,686,686,19.857142857142854
Arizona,2020-05-19,18,18,18,18,704,704,704,704,17.714285714285715
Arizona,2020-05-20,43,43,43,43,747,747,747,747,17.14285714285714
Arizona,2020-05-21,16,16,16,16,763,763,763,763,17.142857142857142
Arizona,2020-05-22,12,12,12,12,775,775,775,775,17.142857142857142
Arizona,2020-05-23,24,24,24,24,799,799,799,799,14.714285714285714
Arizona,2020-05-24,1,1,1,1,800,800,800,800,12
Arizona,2020-05-25,6,6,6,6,806,806,806,806,13.428571428571427
Arizona,2020-05-26,1,1,1,1,807,807,807,807,15.714285714285714
Arizona,2020-05-27,24,24,24,24,831,831,831,831,14.857142857142856
Arizona,2020-05-28,26,26,26,26,857,857,857,857,15.142857142857142
Arizona,2020-05-29,28,28,28,28,885,885,885,885,15.999999999999998
Arizona,2020-05-30,18,18,18,18,903,903,903,903,19.428571428571427
Arizona,2020-05-31,3,3,3,3,906,906,906,906,21.714285714285715
Arizona,2020-06-01,12,12,12,12,918,918,918,918,20.428571428571427
Arizona,2020-06-02,25,25,25,25,943,943,943,943,18.714285714285708
Arizona,2020-06-03,40,40,40,40,983,983,983,983,20.428571428571427
Arizona,2020-06-04,17,17,17,17,1000,1000,1000,1000,20.285714285714285
Arizona,2020-06-05,16,16,16,16,1016,1016,1016,1016,19.14285714285714
Arizona,2020-06-06,30,30,30,30,1046,1046,1046,1046,18.71428571428571
Arizona,2020-06-07,2,2,2,2,1048,1048,1048,1048,16.71428571428571
Arizona,2020-06-08,4,4,4,4,1052,1052,1052,1052,18.57142857142857
Arizona,2020-06-09,22,22,22,22,1074,1074,1074,1074,20.142857142857142
Arizona,2020-06-10,26,26,26,26,1100,1100,1100,1100,20.571428571428573
Arizona,2020-06-11,30,30,30,30,1130,1130,1130,1130,20.857142857142858
Arizona,2020-06-12,27,27,27,27,1157,1157,1157,1157,21.714285714285715
Arizona,2020-06-13,33,33,33,33,1190,1190,1190,1190,22
Arizona,2020-06-14,4,4,4,4,1194,1194,1194,1194,21.71428571428571
Arizona,2020-06-15,10,10,10,10,1204,1204,1204,1204,22.42857142857143
Arizona,2020-06-16,24,24,24,24,1228,1228,1228,1228,23.571428571428573
Arizona,2020-06-17,24,24,24,24,1252,1252,1252,1252,22.428571428571427
Arizona,2020-06-18,35,35,35,35,1287,1287,1287,1287,22.28571428571428
Arizona,2020-06-19,35,35,35,35,1322,1322,1322,1322,21.428571428571427
Arizona,2020-06-20,25,25,25,25,1347,1347,1347,1347,24.285714285714285
Arizona,2020-06-21,3,3,3,3,1350,1350,1350,1350,30.714285714285715
Arizona,2020-06-22,4,4,4,4,1354,1354,1354,1354,29.714285714285715
Arizona,2020-06-23,44,44,44,44,1398,1398,1398,1398,30.714285714285708
Arizona,2020-06-24,69,69,69,69,1467,1467,1467,1467,33.42857142857142
Arizona,2020-06-25,28,28,28,28,1495,1495,1495,1495,34.857142857142854
Arizona,2020-06-26,42,42,42,42,1537,1537,1537,1537,34.857142857142854
Arizona,2020-06-27,44,44,44,44,1581,1581,1581,1581,35.285714285714285
Arizona,2020-06-28,13,13,13,13,1594,1594,1594,1594,37
Arizona,2020-06-29,4,4,4,4,1598,1598,1598,1598,38.714285714285715
Arizona,2020-06-30,47,47,47,47,1645,1645,1645,1645,37.857142857142854
Arizona,2020-07-01,81,81,81,81,1726,1726,1726,1726,34.28571428571428
Arizona,2020-07-02,40,40,40,40,1766,1766,1766,1766,33.57142857142857
Arizona,2020-07-03,36,36,36,36,1802,1802,1802,1802,33.42857142857142
Arizona,2020-07-04,19,19,19,19,1821,1821,1821,1821,41.14285714285714
Arizona,2020-07-05,8,8,8,8,1829,1829,1829,1829,35.28571428571428
Arizona,2020-07-06,3,3,3,3,1832,1832,1832,1832,40.14285714285714
Arizona,2020-07-07,101,101,101,101,1933,1933,1933,1933,41.57142857142857
Arizona,2020-07-08,40,40,40,40,1973,1973,1973,1973,48.142857142857146
Arizona,2020-07-09,74,74,74,74,2047,2047,2047,2047,58.57142857142857
