date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-08,1834,1834,1834,1834,14712,14712,14712,14712,0.979,0.979,0.979,0.979
2020-04-09,1888,1888,1888,1888,16600,16600,16600,16600,0.979,0.979,0.979,0.979
2020-04-10,2028,2028,2028,2028,18628,18628,18628,18628,0.979,0.979,0.979,0.979
2020-04-11,1860,1860,1860,1860,20488,20488,20488,20488,0.979,0.979,0.979,0.979
2020-04-12,1477,1477,1477,1477,21965,21965,21965,21965,0.979,0.979,0.979,0.979
2020-04-13,1549,1549,1549,1549,23514,23514,23514,23514,0.979,0.979,0.979,0.979
2020-04-14,2473,2473,2473,2473,25987,25987,25987,25987,0.979,0.979,0.979,0.979
2020-04-15,2498,2498,2498,2498,28485,28485,28485,28485,0.979,0.979,0.979,0.979
2020-04-16,2201,2201,2201,2201,30686,30686,30686,30686,0.979,0.979,0.979,0.979
2020-04-17,2091,2091,2091,2091,32777,32777,32777,32777,0.979,0.979,0.979,0.979
2020-04-18,1842,1842,1842,1842,34619,34619,34619,34619,0.979,0.979,0.979,0.979
2020-04-19,1402,1402,1402,1402,36021,36021,36021,36021,0.979,0.979,0.979,0.979
2020-04-20,1685,1685,1685,1685,37706,37706,37706,37706,0.979,0.979,0.979,0.979
2020-04-21,2520,2520,2520,2520,40226,40226,40226,40226,0.979,0.979,0.979,0.979
2020-04-22,2180,2180,2180,2180,42406,42406,42406,42406,0.979,0.979,0.979,0.979
2020-04-23,2021,2021,2021,2021,44427,44427,44427,44427,0.979,0.979,0.979,0.979
2020-04-24,NA,1880.9285714285716,1527.85,2338.0071428571428,NA,46307.92857142857,45954.850000000006,46765.00714285714,0.979,0.979,0.979,0.979
2020-04-25,NA,1827.0714285714284,1465.85,2307.15,NA,48143.5,47523.55714285714,48933.18571428571,0.979,0.979,0.979,0.979
2020-04-26,NA,1764,1397.9928571428572,2243.2999999999997,NA,49912.78571428571,49023.41428571429,51029.42857142857,0.979,0.979,0.979,0.979
2020-04-27,NA,1689.142857142857,1311.2642857142857,2204.15,NA,51613.07142857143,50417.27142857143,53118.00714285714,0.979,0.979,0.979,0.979
2020-04-28,NA,1600.2142857142858,1232.4214285714286,2128.578571428571,NA,53219.07142857143,51716.707142857136,55140.47857142857,0.979,0.979,0.979,0.979
2020-04-29,NA,1517.5714285714284,1136.85,2048.871428571428,NA,54744.357142857145,52911.39285714286,57086.2,0.979,0.979,0.979,0.979
2020-04-30,NA,1432.4285714285716,1043.2857142857142,1994.0357142857138,NA,56182.28571428572,54017.93571428572,59029.2,0.979,0.979,0.979,0.979
2020-05-01,NA,1310,943,1862.3285714285707,NA,57501.28571428572,55024.25714285714,60848.55714285714,0.979,0.979,0.979,0.979
2020-05-02,NA,1210.7142857142858,847.1357142857142,1774.5785714285714,NA,58724,55919.114285714284,62522.7,0.979,0.979,0.979,0.979
2020-05-03,NA,1135.7857142857142,765.5714285714286,1716.1571428571426,NA,59867,56736.200000000004,64169.049999999996,0.979,0.979,0.979,0.979
2020-05-04,NA,1064.142857142857,695.2785714285715,1681.7214285714285,NA,60948.928571428565,57473.50714285714,65787.14285714286,0.979,0.979,0.979,0.979
2020-05-05,NA,993.9285714285714,625.4214285714286,1651.1499999999999,NA,61949.92857142857,58106.83571428571,67382.72857142857,0.979,0.979,0.979,0.979
2020-05-06,NA,938.8571428571429,561.2857142857143,1642.0785714285703,NA,62890.642857142855,58707.97142857143,68975.04285714286,0.979,0.979,0.979,0.979
2020-05-07,NA,880.6428571428571,503.8428571428572,1607.4428571428568,NA,63785.142857142855,59242.078571428574,70513.34285714285,0.979,0.979,0.979,0.979
2020-05-08,NA,826.6428571428571,451.1357142857143,1601.142857142857,NA,64613.57142857143,59721.28571428572,72046.02142857143,0.979,0.979,0.979,0.979
2020-05-09,NA,776.8571428571429,403.27857142857147,1595.585714285714,NA,65403.857142857145,60154.364285714284,73645.87142857142,0.979,0.979,0.979,0.979
2020-05-10,NA,732.4285714285714,359.70714285714286,1609.707142857141,NA,66134.21428571429,60549.12857142858,75220.09285714285,0.979,0.979,0.979,0.979
2020-05-11,NA,694.9285714285714,321.27857142857147,1647.2857142857142,NA,66835.28571428571,60896.357142857145,76771.0142857143,0.979,0.979,0.979,0.979
2020-05-12,NA,661.5714285714286,286.70714285714286,1685.5857142857142,NA,67506.5,61200.28571428572,78424.07142857142,0.979,0.979,0.979,0.979
2020-05-13,NA,629.2857142857143,255.2785714285714,1733.735714285714,NA,68135.07142857142,61475.12142857143,79994.06428571427,0.979,0.979,0.979,0.979
2020-05-14,NA,601.8571428571429,230.70714285714288,1818.4285714285693,NA,68753.92857142858,61734.53571428571,81751.09285714284,0.979,0.979,0.979,0.979
2020-05-15,NA,511.92857142857144,183.27142857142857,1672.0214285714283,NA,69273.07142857142,61955.12857142857,83353.60714285714,0.979,0.979,0.979,0.979
