date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,1262,1262,1262,1262,94837,94837,94837,94837,1,1,1,1
2020-05-22,1277,1277,1277,1277,96114,96114,96114,96114,1,1,1,1
2020-05-23,1107,1107,1107,1107,97221,97221,97221,97221,1,1,1,1
2020-05-24,640,640,640,640,97861,97861,97861,97861,1,1,1,1
2020-05-25,498,498,498,498,98359,98359,98359,98359,1,1,1,1
2020-05-26,NA,834,667.4214285714286,1041.2857142857142,NA,99193,99026.42142857143,99400.28571428571,1,1,1,1
2020-05-27,NA,774.4285714285714,621.1321428571428,967.1464285714285,NA,99970.85714285714,99712.42857142857,100278.31785714286,1,1,1,1
2020-05-28,NA,721.2142857142857,571.5607142857142,905.2892857142856,NA,100699.35714285713,100351.27857142857,101101.88214285714,1,1,1,1
2020-05-29,NA,668.2857142857143,531.8464285714285,841.442857142857,NA,101367.92857142858,100939.28214285715,101859.43928571428,1,1,1,1
2020-05-30,NA,618.7142857142857,486.14285714285717,784.2857142857143,NA,101986.57142857143,101476.69285714286,102570.29642857143,1,1,1,1
2020-05-31,NA,573.4285714285714,451.42857142857144,728.5857142857141,NA,102563.35714285713,101978.65714285715,103244.86071428572,1,1,1,1
2020-06-01,NA,530.1428571428571,413.14285714285717,685.0178571428569,NA,103096.35714285713,102429.96785714285,103872.33214285714,1,1,1,1
2020-06-02,NA,485.3571428571429,376.9964285714286,629.8607142857143,NA,103587,102846.97857142857,104433.44642857142,1,1,1,1
2020-06-03,NA,442.2857142857143,337.28214285714284,580.2857142857143,NA,104027.5,103223.14285714286,104976.46428571428,1,1,1,1
2020-06-04,NA,404,307.13928571428573,535.1464285714285,NA,104431.5,103558.12857142858,105476.91428571429,1,1,1,1
2020-06-05,NA,369,273.57142857142856,490.86428571428564,NA,104804.92857142858,103850.4892857143,105929.16428571429,1,1,1,1
2020-06-06,NA,333.57142857142856,246.14285714285714,451.2964285714284,NA,105137.42857142858,104114.1107142857,106336.47142857143,1,1,1,1
2020-06-07,NA,301.14285714285717,219.71428571428572,412.4357142857142,NA,105441.28571428571,104358.42857142857,106713.37499999999,1,1,1,1
2020-06-08,NA,272.42857142857144,195.7107142857143,378.14642857142854,NA,105716.42857142857,104584.92142857143,107065.2357142857,1,1,1,1
2020-06-09,NA,242.57142857142858,173.42499999999998,346.42857142857144,NA,105960.57142857142,104782.02857142857,107404.74285714286,1,1,1,1
2020-06-10,NA,216.71428571428572,149.99642857142857,312.7178571428571,NA,106177.07142857142,104937.26785714286,107684.3357142857,1,1,1,1
2020-06-11,NA,191.42857142857142,128.42857142857144,283,NA,106367.85714285714,105082.97857142857,107938.73571428572,1,1,1,1
2020-06-12,NA,168,112.42857142857143,256,NA,106540,105208.425,108182.4,1,1,1,1
2020-06-13,NA,147.71428571428572,95.71071428571427,228.71428571428572,NA,106687,105320.97857142857,108396.35714285713,1,1,1,1
2020-06-14,NA,130.28571428571428,84,206.4357142857142,NA,106819.92857142858,105408.925,108581.02857142857,1,1,1,1
2020-06-15,NA,114.85714285714286,71.71428571428571,184.14642857142852,NA,106935.5,105493.71071428571,108769.4357142857,1,1,1,1
2020-06-16,NA,100,61,163.71428571428572,NA,107038.21428571429,105568.2107142857,108902.05357142857,1,1,1,1
