date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-16,NA,1374.9285714285716,1124.2785714285712,1689.1499999999999,NA,88808.5,88403.98571428572,89290.17142857143,1,1,1,1
2020-05-17,NA,1359.6428571428573,1107.2785714285712,1690.0214285714287,NA,90178.28571428571,89603.64285714286,90865.46428571428,1,1,1,1
2020-05-18,NA,1366.0714285714284,1093.7071428571428,1704.7428571428572,NA,91545.5,90791.27857142857,92451.31428571428,1,1,1,1
2020-05-19,NA,1356.142857142857,1066.1214285714286,1724.307142857143,NA,92906.5,91948.09285714285,94062.2357142857,1,1,1,1
2020-05-20,NA,1341.0714285714284,1035.707142857143,1725.857142857143,NA,94248.85714285714,93056.85,95692.47142857141,1,1,1,1
2020-05-21,NA,1320.5714285714287,1006.1357142857142,1739.1642857142856,NA,95585.42857142858,94134.70714285715,97346.03571428571,1,1,1,1
2020-05-22,NA,1296.142857142857,966,1729.5714285714287,NA,96878.71428571429,95162.44285714286,99015.92142857144,1,1,1,1
2020-05-23,NA,1266.3571428571427,938.9642857142857,1728.4857142857145,NA,98148.42857142857,96154.42857142858,100678.36428571428,1,1,1,1
2020-05-24,NA,1229.142857142857,896.5571428571428,1714.1714285714286,NA,99390.64285714286,97104.37142857142,102298.99285714286,1,1,1,1
2020-05-25,NA,1197.3571428571427,847.55,1704.3142857142857,NA,100602.64285714286,97984.41428571427,103976.0142857143,1,1,1,1
2020-05-26,NA,1131.5714285714287,788.1285714285714,1659.6214285714289,NA,101721.71428571429,98813.15,105579.9142857143,1,1,1,1
2020-05-27,NA,1076,740.9714285714286,1581.0428571428572,NA,102805.78571428571,99591.52857142857,107099.8357142857,1,1,1,1
2020-05-28,NA,1013.2857142857142,679.4142857142857,1521.5714285714287,NA,103835.21428571429,100298.58571428573,108587.2,1,1,1,1
2020-05-29,NA,946,621.4142857142857,1454.2857142857142,NA,104796.35714285713,100998.38571428572,109985.6357142857,1,1,1,1
2020-05-30,NA,880.9285714285714,574.9928571428571,1368.1714285714286,NA,105682.35714285714,101580.54285714286,111357.53571428571,1,1,1,1
2020-05-31,NA,819.1428571428571,525.1285714285714,1296.8642857142859,NA,106522.14285714286,102142.69285714286,112627.89285714286,1,1,1,1
2020-06-01,NA,757.5,478,1237.435714285714,NA,107284.92857142858,102654.41428571429,113789.45714285715,1,1,1,1
2020-06-02,NA,688.4285714285714,421.5571428571429,1154.7500000000002,NA,107983.71428571429,103110.60714285714,114923.34285714285,1,1,1,1
2020-06-03,NA,628.2142857142858,376.27142857142854,1064.1785714285716,NA,108625.57142857143,103492.5,115917.90714285715,1,1,1,1
2020-06-04,NA,570.2857142857143,335.12142857142857,999.4428571428573,NA,109191,103847.57142857143,116884.89285714286,1,1,1,1
2020-06-05,NA,518.7857142857142,298.99285714285713,938.5928571428572,NA,109727.71428571429,104191.69285714286,117742.92857142857,1,1,1,1
