date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,daily_deaths_av7
2020-04-09,2111,2111,2111,2111,18781,18781,18781,18781,1996.4285714285716
2020-04-10,2257,2257,2257,2257,21038,21038,21038,21038,2030.4285714285716
2020-04-11,2080,2080,2080,2080,23118,23118,23118,23118,2098.142857142857
2020-04-12,1679,1679,1679,1679,24797,24797,24797,24797,2191.428571428571
2020-04-13,1762,1762,1762,1762,26559,26559,26559,26559,2224.5714285714284
2020-04-14,2705,2705,2705,2705,29264,29264,29264,29264,2228.7142857142853
2020-04-15,2746,2746,2746,2746,32010,32010,32010,32010,2210.5714285714284
2020-04-16,2343,2343,2343,2343,34353,34353,34353,34353,2190.5714285714284
2020-04-17,2286,2286,2286,2286,36639,36639,36639,36639,2201.1428571428573
2020-04-18,1953,1953,1953,1953,38441,38441,38441,38441,2196.285714285714
2020-04-19,1539,1539,1539,1539,40127,40127,40127,40127,2142.285714285714
2020-04-20,1836,1836,1836,1836,41963,41963,41963,41963,2114.714285714286
2020-04-21,2671,2671,2671,2671,44634,44634,44634,44634,2091.5714285714284
2020-04-22,2368,2368,2368,2368,47002,47002,47002,47002,2092.8571428571427
2020-04-23,2150,2150,2150,2150,48951,48951,48951,48951,2051.8571428571427
2020-04-24,2124,2124,2124,2124,51272,51272,51272,51272,1995.5714285714284
2020-04-25,1962,1962,1962,1962,52562,52562,52562,52562,1955.7142857142856
2020-04-26,1252,1252,1252,1252,54484,54484,54484,54484,1976.5714285714284
2020-04-27,1442,1442,1442,1442,55926,55926,55926,55926,1984.2857142857142
2020-04-28,2392,2392,2392,2392,58318,58318,58318,58318,1932.2857142857142
2020-04-29,2514,2514,2514,2514,60832,60832,60832,60832,1878.142857142857
2020-04-30,2204,2204,2204,2204,63036,63036,63036,63036,1889.142857142857
2020-05-01,1760,1760,1760,1760,64796,64796,64796,64796,1838.7142857142858
2020-05-02,1583,1583,1583,1583,66090,66090,66090,66090,1815.8571428571427
2020-05-03,1329,1329,1329,1329,67707,67707,67707,67707,1843.5714285714284
2020-05-04,1089,1089,1089,1089,68796,68796,68796,68796,1807.9999999999998
2020-05-05,2232,2232,2232,2232,71028,71028,71028,71028,1780.8571428571427
2020-05-06,2708,2708,2708,2708,73736,73736,73736,73736,1762.2857142857144
2020-05-07,1955,1955,1955,1955,75691,75691,75691,75691,1705
2020-05-08,1570,1570,1570,1570,77261,77261,77261,77261,1689.2857142857142
2020-05-09,1453,1453,1453,1453,78714,78714,78714,78714,1606.2857142857142
2020-05-10,928,928,928,928,79642,79642,79642,79642,1471.8571428571427
2020-05-11,979,979,979,979,80621,80621,80621,80621,1440.5714285714284
2020-05-12,1651,1651,1651,1651,82272,82272,82272,82272,1443.1428571428569
2020-05-13,1767,1767,1767,1767,84039,84039,84039,84039,1410.5714285714284
2020-05-14,1736,1736,1736,1736,85775,85775,85775,85775,1398.4285714285713
2020-05-15,1588,1588,1588,1588,87363,87363,87363,87363,1378.4285714285713
2020-05-16,1225,1225,1225,1225,88588,88588,88588,88588,1359.7142857142856
2020-05-17,843,843,843,843,89431,89431,89431,89431,1319
2020-05-18,839,839,839,839,90270,90270,90270,90270,1258.142857142857
2020-05-19,1520,1520,1520,1520,91790,91790,91790,91790,1215.2857142857142
2020-05-20,1482,1482,1482,1482,93272,93272,93272,93272,1190.1428571428569
2020-05-21,1310,1310,1310,1310,94582,94582,94582,94582,1158.2857142857142
2020-05-22,1288,1288,1288,1288,95870,95870,95870,95870,1111
2020-05-23,1049,1049,1049,1049,96919,96919,96919,96919,1000.5714285714284
2020-05-24,620,620,620,620,97539,97539,97539,97539,1000.9999999999999
2020-05-25,508,508,508,508,98047,98047,98047,98047,985.1428571428572
2020-05-26,747,747,747,747,98794,98794,98794,98794,970.9999999999999
2020-05-27,1485,1485,1485,1485,100279,100279,100279,100279,958.5714285714284
2020-05-28,1199,1199,1199,1199,101125,101125,101125,101125,955.8571428571427
2020-05-29,1189,1189,1189,1189,102666,102666,102666,102666,988.142857142857
2020-05-30,962,962,962,962,103628,103628,103628,103628,1035.7142857142856
2020-05-31,601,601,601,601,104229,104229,104229,104229,964.5714285714284
2020-06-01,734,734,734,734,104963,104963,104963,104963,937.2857142857143
2020-06-02,1080,1080,1080,1080,106043,106043,106043,106043,926.1428571428572
2020-06-03,987,987,987,987,107030,107030,107030,107030,892.5714285714287
2020-06-04,1008,1008,1008,1008,108038,108038,108038,108038,862.4285714285713
2020-06-05,1111,1111,1111,1111,109149,109149,109149,109149,860.7142857142856
2020-06-06,727,727,727,727,109876,109876,109876,109876,853.5714285714286
2020-06-07,390,390,390,390,110266,110266,110266,110266,845.142857142857
2020-06-08,722,722,722,722,110988,110988,110988,110988,826.2857142857141
2020-06-09,1030,1030,1030,1030,112018,112018,112018,112018,778.4285714285713
2020-06-10,928,928,928,928,112946,112946,112946,112946,773.5714285714284
2020-06-11,876,876,876,876,113822,113822,113822,113822,762.9999999999999
2020-06-12,776,776,776,776,114598,114598,114598,114598,724.2857142857142
2020-06-13,693,693,693,693,115291,115291,115291,115291,687
2020-06-14,316,316,316,316,115607,115607,115607,115607,663.2857142857142
2020-06-15,451,451,451,451,115531,115531,115531,115531,641.8571428571429
2020-06-16,769,769,769,769,116824,116824,116824,116824,632
2020-06-17,762,762,762,762,116207,116207,116207,116207,610.9999999999999
2020-06-18,726,726,726,726,118303,118303,118303,118303,602.2857142857142
2020-06-19,707,707,707,707,119010,119010,119010,119010,589.2857142857142
2020-06-20,546,546,546,546,119556,119556,119556,119556,598.4285714285714
2020-06-21,255,255,255,255,119811,119811,119811,119811,599.1428571428571
2020-06-22,360,360,360,360,120171,120171,120171,120171,847.4285714285714
2020-06-23,833,833,833,833,121004,121004,121004,121004,836.8571428571429
2020-06-24,767,767,767,767,121771,121771,121771,121771,831.7142857142857
2020-06-25,2464,2464,2464,2464,124235,124235,124235,124235,834
2020-06-26,633,633,633,633,124868,124868,124868,124868,832
2020-06-27,510,510,510,510,125378,125378,125378,125378,904.5714285714286
2020-06-28,271,271,271,271,125557,125557,125557,125557,834
2020-06-29,346,346,346,346,125994,125994,125994,125994,832
2020-06-30,1341,1341,1341,1341,119240,119240,119240,119240,904.5714285714286
2020-07-01,NA,696,532.95,903.025,NA,128345,128181.95,128552.025,NA
2020-07-02,NA,706,531.9,983.0749999999999,NA,129060,128765.95,129411.05,NA
2020-07-03,NA,714.5,533,992.025,NA,129783,129372.97499999999,130316.05,NA
2020-07-04,NA,733,532,1040.2499999999998,NA,130517.5,129972.92499999999,131213.475,NA
2020-07-05,NA,748,526.975,1037,NA,131269,130591.375,132155.4,NA
2020-07-06,NA,751,544.975,1130.1,NA,132024.5,131196.85,133106.25,NA
2020-07-07,NA,763.5,539.975,1131.0500000000002,NA,132812,131801.675,134032.80000000002,NA
2020-07-08,NA,770,540,1166.125,NA,133599.5,132407.975,135149.30000000002,NA
2020-07-09,NA,789,551,1216.4499999999996,NA,134389.5,133002.95,136191.05,NA
2020-07-10,NA,802,561.975,1280.05,NA,135183.5,133648.82499999998,137311.32499999998,NA
2020-07-11,NA,805,568.9749999999999,1238.025,NA,136011.5,134271.975,138553.02500000002,NA
2020-07-12,NA,826,565.975,1258.125,NA,136848,134889.6,139651.85,NA
2020-07-13,NA,839,570.95,1321.1249999999998,NA,137704.5,135570.35,140802.2,NA
2020-07-14,NA,855,565.95,1309,NA,138557,136245.3,141913.5,NA
2020-07-15,NA,858.5,568.75,1330.05,NA,139424,136854.05000000002,143073.19999999998,NA
2020-07-16,NA,872.5,574.9,1377.1999999999998,NA,140318,137486.57499999998,144374.25,NA
2020-07-17,NA,893.5,579.975,1400.3499999999997,NA,141213.5,138102.32499999998,145446.625,NA
2020-07-18,NA,913,576.85,1377.0499999999997,NA,142130,138729.67500000002,146707.375,NA
2020-07-19,NA,923,583.9749999999999,1451.125,NA,143063,139330.7,148077.3,NA
2020-07-20,NA,941.5,588.7750000000001,1526.125,NA,144007.5,140046.69999999998,149294.42500000002,NA
2020-07-21,NA,950,611,1541,NA,144942,140707.775,150795.25,NA
2020-07-22,NA,973,601,1580.125,NA,145865.5,141396.225,152210.275,NA
2020-07-23,NA,1002,604.825,1668.0749999999998,NA,146912.5,142093.875,153748.77500000002,NA
2020-07-24,NA,1022,592.875,1722.05,NA,147981.5,142813.525,155318.65,NA
2020-07-25,NA,1047,594.8499999999999,1739.025,NA,149052.5,143440.775,157035.80000000002,NA
2020-07-26,NA,1067,614.875,1861.6499999999992,NA,150092.5,144148.65,158683.075,NA
2020-07-27,NA,1079,610,1874.3749999999995,NA,151165,144877.975,160175.5,NA
2020-07-28,NA,1124,619,2017.1499999999996,NA,152319,145467.85,161972.075,NA
2020-07-29,NA,1143,640.975,2075.025,NA,153491.5,146176.85,164043.125,NA
