date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-03-30,489,489,489,489,2832,2832,2832,2832,0.96,0.96,0.96,0.96
2020-03-31,725,725,725,725,3557,3557,3557,3557,0.96,0.96,0.96,0.96
2020-04-01,915,915,915,915,4472,4472,4472,4472,0.96,0.96,0.96,0.96
2020-04-02,960,960,960,960,5432,5432,5432,5432,0.96,0.96,0.96,0.96
2020-04-03,1630,1630,1630,1630,7062,7062,7062,7062,0.96,0.96,0.96,0.96
2020-04-04,1366,1366,1366,1366,8428,8428,8428,8428,0.96,0.96,0.96,0.96
2020-04-05,1153,1153,1153,1153,9581,9581,9581,9581,0.96,0.96,0.96,0.96
2020-04-06,2048,2048,2048,2048,11629,11629,11629,11629,0.96,0.96,0.96,0.96
2020-04-07,1249,1249,1249,1249,12878,12878,12878,12878,0.96,0.96,0.96,0.96
2020-04-08,1834,1834,1834,1834,14712,14712,14712,14712,0.96,0.96,0.96,0.96
2020-04-09,1888,1888,1888,1888,16600,16600,16600,16600,0.96,0.96,0.96,0.96
2020-04-10,2028,2028,2028,2028,18628,18628,18628,18628,0.96,0.96,0.96,0.96
2020-04-11,1860,1860,1860,1860,20488,20488,20488,20488,0.96,0.96,0.96,0.96
2020-04-12,1477,1477,1477,1477,21965,21965,21965,21965,0.96,0.96,0.96,0.96
2020-04-13,1549,1549,1549,1549,23514,23514,23514,23514,0.96,0.96,0.96,0.96
2020-04-14,2473,2473,2473,2473,25987,25987,25987,25987,0.96,0.96,0.96,0.96
2020-04-15,2498,2498,2498,2498,28485,28485,28485,28485,0.96,0.96,0.96,0.96
2020-04-16,2201,2201,2201,2201,30686,30686,30686,30686,0.96,0.96,0.96,0.96
2020-04-17,2091,2091,2091,2091,32777,32777,32777,32777,0.96,0.96,0.96,0.96
2020-04-18,1842,1842,1842,1842,34619,34619,34619,34619,0.96,0.96,0.96,0.96
2020-04-19,1402,1402,1402,1402,36021,36021,36021,36021,0.96,0.96,0.96,0.96
2020-04-20,1685,1685,1685,1685,37706,37706,37706,37706,0.96,0.96,0.96,0.96
2020-04-21,2520,2520,2520,2520,40226,40226,40226,40226,0.96,0.96,0.96,0.96
2020-04-22,2179,2179,2179,2179,42405,42405,42405,42405,0.96,0.96,0.96,0.96
2020-04-23,2021,2021,2021,2021,44426,44426,44426,44426,0.96,0.96,0.96,0.96
2020-04-24,1990,1990,1990,1990,46416,46416,46416,46416,0.96,0.96,0.96,0.96
2020-04-25,NA,1850.0714285714284,1526.7,2276,NA,48266.07142857143,47942.7,48692,0.96,0.96,0.96,0.96
2020-04-26,NA,1798.142857142857,1463.1357142857144,2224.15,NA,50076.42857142857,49507.114285714284,50777.578571428574,0.96,0.96,0.96,0.96
2020-04-27,NA,1743.9285714285716,1407.557142857143,2182.585714285714,NA,51826.28571428572,51017.707142857136,52825.01428571428,0.96,0.96,0.96,0.96
2020-04-28,NA,1672.142857142857,1331.2714285714285,2115.8571428571427,NA,53506.28571428572,52436.4,54827.33571428571,0.96,0.96,0.96,0.96
2020-04-29,NA,1607.4285714285713,1253.1357142857144,2091.292857142857,NA,55129.42857142857,53762.7,56848.59285714285,0.96,0.96,0.96,0.96
2020-04-30,NA,1533.142857142857,1175.4285714285716,2032.1857142857136,NA,56662.142857142855,55003.26428571429,58793.3,0.96,0.96,0.96,0.96
2020-05-01,NA,1454.7142857142858,1086.1357142857144,1967.5785714285714,NA,58118.21428571429,56153.521428571425,60682.549999999996,0.96,0.96,0.96,0.96
2020-05-02,NA,1383.857142857143,1010.1428571428571,1938.585714285714,NA,59514.78571428571,57214.81428571429,62562.364285714284,0.96,0.96,0.96,0.96
2020-05-03,NA,1311.5,923.85,1892.8714285714284,NA,60828.857142857145,58186.27142857143,64399.15714285714,0.96,0.96,0.96,0.96
2020-05-04,NA,1243.6428571428573,848.2857142857143,1859.0142857142855,NA,62079.28571428571,59060.228571428575,66200.4,0.96,0.96,0.96,0.96
2020-05-05,NA,1175.7142857142858,774.4214285714286,1822.4499999999998,NA,63268.357142857145,59877.57142857143,67971.51428571428,0.96,0.96,0.96,0.96
2020-05-06,NA,1113.3571428571427,698.5428571428572,1795.4499999999998,NA,64392.357142857145,60607.50714285715,69668.60714285714,0.96,0.96,0.96,0.96
2020-05-07,NA,1052.0714285714284,636.85,1779.5714285714287,NA,65437.92857142857,61295.68571428571,71350.3357142857,0.96,0.96,0.96,0.96
2020-05-08,NA,999,576,1782.321428571428,NA,66438.35714285714,61887.35,73082.45714285714,0.96,0.96,0.96,0.96
2020-05-09,NA,949.5714285714286,522.1285714285714,1772.8928571428567,NA,67419.14285714286,62436.55714285714,74818.71428571429,0.96,0.96,0.96,0.96
2020-05-10,NA,907.2142857142858,476.11428571428576,1795.764285714285,NA,68333.21428571429,62943.75,76596.21428571429,0.96,0.96,0.96,0.96
2020-05-11,NA,868.1428571428571,431.27857142857147,1810.7142857142858,NA,69209.85714285713,63409.64285714286,78380.91428571429,0.96,0.96,0.96,0.96
2020-05-12,NA,834.8571428571429,393.7142857142857,1856.4357142857143,NA,70077.71428571429,63835.34285714286,80179.52857142857,0.96,0.96,0.96,0.96
2020-05-13,NA,800.8571428571429,357.41428571428577,1879.321428571428,NA,70907.71428571429,64227.97857142857,82075.16428571427,0.96,0.96,0.96,0.96
2020-05-14,NA,777.0714285714286,325.70714285714286,1981.7214285714285,NA,71706.28571428571,64574.31428571429,84014.65,0.96,0.96,0.96,0.96
2020-05-15,NA,756.6428571428571,301.8357142857143,2053.0214285714283,NA,72474.78571428571,64900.857142857145,86092.44285714286,0.96,0.96,0.96,0.96
2020-05-16,NA,742.7857142857142,276.57142857142856,2156.785714285711,NA,73236.5,65205.921428571426,88182.07142857143,0.96,0.96,0.96,0.96
