date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,784,784,784,784,90484,90484,90484,90484,1,1,1,1
2020-05-19,1574,1574,1574,1574,92058,92058,92058,92058,1,1,1,1
2020-05-20,1517,1517,1517,1517,93575,93575,93575,93575,1,1,1,1
2020-05-21,NA,1188.857142857143,947.8571428571429,1483.0107142857141,NA,94763.85714285714,94522.85714285714,95058.01071428572,1,1,1,1
2020-05-22,NA,1141.5714285714287,908.7107142857143,1436.2892857142858,NA,95915,95524.98928571428,96363.575,1,1,1,1
2020-05-23,NA,1092.4285714285716,861.7071428571428,1386.0321428571424,NA,97012.78571428571,96479.28214285713,97635.57857142857,1,1,1,1
2020-05-24,NA,1040.857142857143,822.1357142857142,1327.142857142857,NA,98056.64285714287,97376.2607142857,98851.05714285714,1,1,1,1
2020-05-25,NA,982.7142857142857,770.4214285714286,1257.432142857143,NA,99039,98225.70357142857,100023.8642857143,1,1,1,1
2020-05-26,NA,917.2142857142858,715.85,1189.735714285714,NA,99963.21428571429,99010.42142857141,101102.60714285714,1,1,1,1
2020-05-27,NA,849.5714285714286,657.7035714285713,1110.2964285714284,NA,100820.21428571429,99738.84642857143,102102.8892857143,1,1,1,1
2020-05-28,NA,778.7142857142857,598.1428571428571,1020.8714285714284,NA,101598.92857142858,100391.02857142857,103053.60714285716,1,1,1,1
2020-05-29,NA,713.7142857142858,542.2678571428571,945.5714285714286,NA,102322.28571428571,100982.11785714285,103937.75714285714,1,1,1,1
2020-05-30,NA,647,482.5678571428571,864.1428571428571,NA,102975.57142857142,101516.03214285713,104732.15357142857,1,1,1,1
2020-05-31,NA,587,436.275,793.2964285714285,NA,103567.85714285714,101984.25357142856,105462.77857142859,1,1,1,1
2020-06-01,NA,529.0714285714286,382.42857142857144,723.8607142857143,NA,104102.14285714286,102415.28214285713,106113.29642857143,1,1,1,1
2020-06-02,NA,469.14285714285717,335.85714285714283,653.4321428571428,NA,104567.07142857142,102785.55,106691.95357142857,1,1,1,1
2020-06-03,NA,415.8571428571429,293.13928571428573,587.5892857142854,NA,104985.92857142858,103104.25,107223.00357142858,1,1,1,1
2020-06-04,NA,364.07142857142856,252.7107142857143,528.4321428571428,NA,105354.21428571429,103381.80714285714,107720.38928571428,1,1,1,1
2020-06-05,NA,321.7142857142857,217.85714285714286,472.86428571428564,NA,105680.71428571429,103637.20357142857,108162.48928571427,1,1,1,1
2020-06-06,NA,284.92857142857144,187.42857142857142,432.14642857142854,NA,105965.57142857142,103846.25714285714,108548.16071428571,1,1,1,1
2020-06-07,NA,253,163.13571428571427,388,NA,106222.92857142858,104032.40357142857,108903.31071428572,1,1,1,1
2020-06-08,NA,225.14285714285714,142.85714285714286,354.28928571428565,NA,106444.42857142858,104195.59642857143,109214.50357142856,1,1,1,1
2020-06-09,NA,198.14285714285714,123.85714285714286,321.30357142857116,NA,106638.21428571429,104335.84285714285,109476.92142857143,1,1,1,1
2020-06-10,NA,175.14285714285714,106.42857142857143,289.28928571428565,NA,106826.92857142858,104461.66785714286,109725.51428571428,1,1,1,1
2020-06-11,NA,155.14285714285714,90.71428571428571,262.29285714285703,NA,106985.42857142858,104562.26071428572,109958.14642857143,1,1,1,1
