msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
"Abilene, TX",2020-04-04,1,0,1,1,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-05,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-06,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-07,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-08,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-09,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-10,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-11,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-12,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-13,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-14,0,0,0,0,1,1,1,1,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-15,1,0,1,1,2,2,2,2,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-16,0,0,0,0,2,2,2,2,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-17,0,0,0,0,2,2,2,2,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-18,0,0,0,0,2,2,2,2,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-19,0,0,0,0,2,2,2,2,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-20,0,0,0,0,2,2,2,2,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-21,1,0,1,1,3,3,3,3,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-23,1,0,1,1,3,4,4,4,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-24,0,0,0,0,3,4,4,4,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-25,0,0,0,0,3,4,4,4,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-26,0,0,0,0,3,4,4,4,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-27,0,0,0,0,3,4,4,4,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-28,0,0,0,0,3,4,4,4,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-29,2,0,2,2,5,6,6,6,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-04-30,0,0,0,0,5,6,6,6,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-01,NA,0,0,1.4285714285714286,NA,6,6,7.428571428571429,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-02,NA,0,0,1.4285714285714286,NA,6.285714285714286,6,8.142857142857142,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-03,NA,0,0,1.4285714285714286,NA,6.714285714285714,6,8.857142857142858,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-04,NA,0,0,1.4285714285714286,NA,7,6,9.857142857142858,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-05,NA,0,0,1.4285714285714286,NA,7.428571428571429,6,10.571428571428571,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-06,NA,0,0,1.5714285714285714,NA,7.714285714285714,6,11.428571428571429,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-07,NA,0,0,1.4285714285714286,NA,8.142857142857142,6,12.285714285714286,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-08,NA,0,0,1.7142857142857144,NA,8.571428571428571,6.285714285714286,13.435714285714246,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-09,NA,0.2857142857142857,0,1.7142857142857144,NA,9,6.285714285714286,14.435714285714246,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-10,NA,0.2857142857142857,0,2.142857142857143,NA,9.428571428571429,6.571428571428571,15.714285714285714,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-11,NA,0.2857142857142857,0,2.142857142857143,NA,9.857142857142858,6.714285714285714,17.142857142857142,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-12,NA,0.2857142857142857,0,2.4285714285714284,NA,10.285714285714286,6.714285714285714,18.714285714285715,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-13,NA,0.2857142857142857,0,2.4285714285714284,NA,10.857142857142858,7,20.285714285714285,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-14,NA,0.2857142857142857,0,2.7142857142857144,NA,11.428571428571429,7,22.142857142857142,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-15,NA,0.5714285714285714,0,2.857142857142857,NA,12,7.285714285714286,23.857142857142858,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-16,NA,0.7142857142857143,0,3.142857142857143,NA,12.857142857142858,7.571428571428571,26.142857142857142,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-17,NA,0.7142857142857143,0,3.5714285714285716,NA,13.571428571428571,7.714285714285714,29,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-18,NA,0.7142857142857143,0,4.285714285714286,NA,14.428571428571429,8,32.00714285714282,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-19,NA,0.7142857142857143,0,4.857142857142857,NA,15.428571428571429,8.142857142857142,35.57857142857139,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-20,NA,0.7142857142857143,0,5.007142857142818,NA,16.428571428571427,8.428571428571429,39.57857142857139,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-21,NA,1,0,6,NA,17.571428571428573,8.714285714285714,45.142857142857146,172060,0.3557,0.392,0.4193,0.4893
"Abilene, TX",2020-05-22,NA,1,0,7.142857142857143,NA,18.857142857142858,8.857142857142858,51.57857142857139,172060,0.3557,0.392,0.4193,0.4893
"Akron, OH",2020-03-27,3,0.8571428571428571,3,3,3,3,3,3,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-03-28,1,0.7142857142857143,1,1,4,4,4,4,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-03-29,1,0.7142857142857143,1,1,5,5,5,5,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-03-30,1,1,1,1,6,6,6,6,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-03-31,0,1,0,0,6,6,6,6,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-01,2,1.1428571428571428,2,2,8,8,8,8,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-02,1,1.2857142857142856,1,1,9,9,9,9,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-03,1,1.4285714285714284,1,1,10,10,10,10,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-04,0,1,0,0,10,10,10,10,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-05,3,1,3,3,13,13,13,13,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-06,2,1.7142857142857144,2,2,15,15,15,15,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-07,4,1.7142857142857144,4,4,19,19,19,19,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-08,1,1.7142857142857144,1,1,20,20,20,20,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-09,6,2,6,6,26,26,26,26,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-10,1,2,1,1,27,27,27,27,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-11,1,1.4285714285714286,1,1,28,28,28,28,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-12,1,1.5714285714285714,1,1,29,29,29,29,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-13,3,2.2857142857142856,3,3,32,32,32,32,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-14,3,2.4285714285714284,3,3,35,35,35,35,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-15,2,2.571428571428571,2,2,37,37,37,37,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-16,3,2.8571428571428568,3,3,40,40,40,40,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-17,1,2.8571428571428568,1,1,41,41,41,41,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-18,3,2,3,3,44,44,44,44,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-19,1,2.142857142857143,1,1,45,45,45,45,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-20,3,3.142857142857143,3,3,48,48,48,48,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-21,10,3.142857142857143,10,10,58,58,58,58,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-22,3,3.2857142857142856,3,3,61,61,61,61,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-23,2,3.428571428571429,2,2,63,63,63,63,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-24,3,3.571428571428571,3,3,66,66,66,66,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-25,0,2.2857142857142856,0,0,66,66,66,66,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-26,3,2.4285714285714284,3,3,69,69,69,69,703479,0.7997,0.8967,0.922,0.9473
"Akron, OH",2020-04-27,3,3.7142857142857144,3,3,72,72,72,72,703479,0.7997,0.8967,0.922,0.9473
