date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-04-05,1153,1153,1153,1153,9581,9581,9581,9581,0.962,0.962,0.962,0.962
2020-04-06,2048,2048,2048,2048,11629,11629,11629,11629,0.962,0.962,0.962,0.962
2020-04-07,1249,1249,1249,1249,12878,12878,12878,12878,0.962,0.962,0.962,0.962
2020-04-08,1834,1834,1834,1834,14712,14712,14712,14712,0.962,0.962,0.962,0.962
2020-04-09,1888,1888,1888,1888,16600,16600,16600,16600,0.962,0.962,0.962,0.962
2020-04-10,2028,2028,2028,2028,18628,18628,18628,18628,0.962,0.962,0.962,0.962
2020-04-11,1860,1860,1860,1860,20488,20488,20488,20488,0.962,0.962,0.962,0.962
2020-04-12,1477,1477,1477,1477,21965,21965,21965,21965,0.962,0.962,0.962,0.962
2020-04-13,1549,1549,1549,1549,23514,23514,23514,23514,0.962,0.962,0.962,0.962
2020-04-14,2473,2473,2473,2473,25987,25987,25987,25987,0.962,0.962,0.962,0.962
2020-04-15,2498,2498,2498,2498,28485,28485,28485,28485,0.962,0.962,0.962,0.962
2020-04-16,2201,2201,2201,2201,30686,30686,30686,30686,0.962,0.962,0.962,0.962
2020-04-17,2091,2091,2091,2091,32777,32777,32777,32777,0.962,0.962,0.962,0.962
2020-04-18,1842,1842,1842,1842,34619,34619,34619,34619,0.962,0.962,0.962,0.962
2020-04-19,1402,1402,1402,1402,36021,36021,36021,36021,0.962,0.962,0.962,0.962
2020-04-20,1685,1685,1685,1685,37706,37706,37706,37706,0.962,0.962,0.962,0.962
2020-04-21,2520,2520,2520,2520,40226,40226,40226,40226,0.962,0.962,0.962,0.962
2020-04-22,2183,2183,2183,2183,42409,42409,42409,42409,0.962,0.962,0.962,0.962
2020-04-23,NA,1936.857142857143,1572.707142857143,2422.157142857143,NA,44345.857142857145,43981.70714285714,44831.15714285714,0.962,0.962,0.962,0.962
2020-04-24,NA,1871.4285714285713,1509.7,2358.4357142857143,NA,46228.142857142855,45605.71428571428,47025.72142857143,0.962,0.962,0.962,0.962
2020-04-25,NA,1818.6428571428573,1441.1357142857144,2330.8714285714286,NA,48059.78571428571,47145.57142857143,49218.885714285716,0.962,0.962,0.962,0.962
2020-04-26,NA,1762.2142857142858,1372.1142857142859,2297.5714285714284,NA,49828.78571428571,48618.05714285714,51361.3,0.962,0.962,0.962,0.962
2020-04-27,NA,1694,1293.1357142857144,2264,NA,51525.78571428571,50011.7,53517.049999999996,0.962,0.962,0.962,0.962
2020-04-28,NA,1622.6428571428573,1210.1357142857144,2228.4571428571426,NA,53160.5,51299.19285714286,55657.79285714285,0.962,0.962,0.962,0.962
2020-04-29,NA,1553.142857142857,1117.7142857142858,2191.7285714285713,NA,54721.42857142857,52486.549999999996,57724.24285714286,0.962,0.962,0.962,0.962
2020-04-30,NA,1470.7142857142858,1027.557142857143,2145.8571428571427,NA,56210.571428571435,53572.364285714284,59792.28571428571,0.962,0.962,0.962,0.962
2020-05-01,NA,1394.2857142857142,945.4285714285714,2128.0071428571428,NA,57608.57142857143,54574.76428571429,61841.70714285714,0.962,0.962,0.962,0.962
2020-05-02,NA,1314.5714285714284,853.1357142857142,2077.0428571428565,NA,58926.642857142855,55468.35,63864.00714285714,0.962,0.962,0.962,0.962
2020-05-03,NA,1244.2857142857142,762.2785714285715,2065.878571428571,NA,60194.21428571429,56280.049999999996,65857.19285714286,0.962,0.962,0.962,0.962
2020-05-04,NA,1164.7142857142858,682.85,2048.3071428571425,NA,61364.142857142855,57005.521428571425,67842.54285714285,0.962,0.962,0.962,0.962
2020-05-05,NA,1086.7142857142858,603.85,2015.1857142857136,NA,62456.92857142857,57640.607142857145,69785.29285714285,0.962,0.962,0.962,0.962
2020-05-06,NA,1011.4285714285714,537.7071428571429,1990.2142857142846,NA,63465.78571428571,58202.93571428571,71717.91428571427,0.962,0.962,0.962,0.962
2020-05-07,NA,948.1428571428571,472.27857142857147,1995.1499999999999,NA,64431.142857142855,58703.7,73630.7,0.962,0.962,0.962,0.962
2020-05-08,NA,879.3571428571429,414.99285714285713,1994.2857142857142,NA,65320.5,59159.66428571429,75595.89285714287,0.962,0.962,0.962,0.962
2020-05-09,NA,823.4285714285714,360.85714285714283,1982.1571428571426,NA,66150.28571428571,59545.92857142857,77498.85714285714,0.962,0.962,0.962,0.962
2020-05-10,NA,768.8571428571429,324.8571428571429,1999.6071428571422,NA,66930.78571428571,59904.928571428565,79445.16428571427,0.962,0.962,0.962,0.962
2020-05-11,NA,724.6428571428571,282.7142857142857,2017.621428571428,NA,67669.35714285713,60193.77142857143,81434.69285714286,0.962,0.962,0.962,0.962
2020-05-12,NA,678.5,248.2785714285714,2082.7785714285706,NA,68360.85714285713,60465.678571428565,83438.09285714284,0.962,0.962,0.962,0.962
2020-05-13,NA,635.4285714285714,216.42142857142858,2094.2999999999997,NA,69018.42857142858,60681.364285714284,85493.66428571427,0.962,0.962,0.962,0.962
2020-05-14,NA,602.2857142857143,194.85714285714286,2161.15,NA,69631.92857142858,60908.78571428571,87682.82142857142,0.962,0.962,0.962,0.962
