date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
2020-05-18,NA,1186.5714285714287,933.9964285714285,1502.142857142857,NA,90885.57142857143,90632.99642857142,91201.14285714286,1,1,1,1
2020-05-19,NA,1139,894.9928571428571,1472.142857142857,NA,92028.71428571429,91618.56785714286,92538.72857142857,1,1,1,1
2020-05-20,NA,1094.0714285714284,853.2857142857143,1414.1678571428567,NA,93127.28571428571,92554.08214285715,93842.01785714286,1,1,1,1
2020-05-21,NA,1045.6428571428573,802.5607142857143,1381.7142857142858,NA,94182.64285714286,93446.11428571428,95088.44642857142,1,1,1,1
2020-05-22,NA,994,750.8535714285715,1316.4357142857143,NA,95176.78571428571,94288.85714285714,96326.74642857144,1,1,1,1
2020-05-23,NA,941.5714285714286,702.4214285714286,1268.0035714285714,NA,96122.71428571429,95049.4107142857,97482.54642857141,1,1,1,1
2020-05-24,NA,884.4285714285714,650.2785714285715,1202.8714285714284,NA,97014.71428571429,95765.68214285714,98614.65714285715,1,1,1,1
2020-05-25,NA,830.3571428571429,608.2857142857143,1143.5857142857142,NA,97856.71428571429,96410.99642857142,99666.45357142856,1,1,1,1
2020-05-26,NA,763.5714285714286,550.85,1061.1464285714285,NA,98618.85714285714,97005.61785714286,100659.15,1,1,1,1
2020-05-27,NA,700,497.28214285714284,994.1642857142854,NA,99325.5,97527.99285714286,101615.05357142857,1,1,1,1
2020-05-28,NA,636.2142857142857,447,911.160714285714,NA,99963.71428571429,98023.58571428571,102442.71785714285,1,1,1,1
2020-05-29,NA,575.2857142857143,399.2714285714286,834.717857142857,NA,100542.07142857142,98456.70000000001,103221,1,1,1,1
2020-05-30,NA,516.1428571428571,354.28214285714284,756.4285714285714,NA,101063.92857142858,98849.41071428571,103919.18214285714,1,1,1,1
2020-05-31,NA,463.07142857142856,314.99642857142857,697.1464285714285,NA,101531.71428571429,99175.7,104592.40357142857,1,1,1,1
2020-06-01,NA,415.14285714285717,272,627.5821428571427,NA,101950.57142857142,99463.55714285714,105195.78214285715,1,1,1,1
2020-06-02,NA,365,239.28571428571428,566.8607142857143,NA,102314.92857142858,99747.675,105714.09285714285,1,1,1,1
2020-06-03,NA,321.14285714285717,201,501.7178571428571,NA,102636.21428571429,99975.40000000001,106158.5107142857,1,1,1,1
2020-06-04,NA,281.8571428571429,174.85714285714286,458.29285714285703,NA,102928.64285714287,100165.38928571428,106577.875,1,1,1,1
2020-06-05,NA,246.42857142857144,150.71428571428572,402.7607142857136,NA,103181.78571428571,100317.82857142857,106981.28214285715,1,1,1,1
2020-06-06,NA,216.85714285714286,128.85714285714286,365,NA,103399.85714285714,100463.8,107295.37142857142,1,1,1,1
2020-06-07,NA,191.71428571428572,112.57142857142857,337.87142857142834,NA,103595.14285714286,100585.16785714285,107607.14642857143,1,1,1,1
2020-06-08,NA,170.85714285714286,97.425,306.16071428571405,NA,103766.64285714286,100692.53928571429,107873.82857142857,1,1,1,1
