msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population,daily_deaths_av7
"Des Moines-West Des Moines, IA",2020-05-05,5,5,5,5,49,49,49,49,699292,3.8571428571428563
"Des Moines-West Des Moines, IA",2020-05-06,5,5,5,5,54,54,54,54,699292,4.571428571428571
"Des Moines-West Des Moines, IA",2020-05-07,10,10,10,10,64,64,64,64,699292,4.7142857142857135
"Des Moines-West Des Moines, IA",2020-05-08,2,2,2,2,66,66,66,66,699292,4.571428571428571
"Des Moines-West Des Moines, IA",2020-05-09,6,6,6,6,72,72,72,72,699292,4.571428571428571
"Des Moines-West Des Moines, IA",2020-05-10,3,3,3,3,75,75,75,75,699292,4.571428571428571
"Des Moines-West Des Moines, IA",2020-05-11,1,1,1,1,76,76,76,76,699292,3.714285714285714
"Des Moines-West Des Moines, IA",2020-05-12,5,5,5,5,81,81,81,81,699292,4.857142857142856
"Des Moines-West Des Moines, IA",2020-05-13,5,5,5,5,86,86,86,86,699292,4.428571428571428
"Des Moines-West Des Moines, IA",2020-05-14,4,4,4,4,90,90,90,90,699292,4.285714285714286
"Des Moines-West Des Moines, IA",2020-05-15,10,10,10,10,100,100,100,100,699292,4.571428571428571
"Des Moines-West Des Moines, IA",2020-05-16,3,3,3,3,103,103,103,103,699292,4.428571428571428
"Des Moines-West Des Moines, IA",2020-05-17,2,2,2,2,105,105,105,105,699292,4.142857142857142
"Des Moines-West Des Moines, IA",2020-05-18,3,3,3,3,108,108,108,108,699292,4.571428571428571
"Des Moines-West Des Moines, IA",2020-05-19,4,4,4,4,112,112,112,112,699292,3.571428571428571
"Des Moines-West Des Moines, IA",2020-05-20,3,3,3,3,115,115,115,115,699292,5.285714285714286
"Des Moines-West Des Moines, IA",2020-05-21,7,7,7,7,122,122,122,122,699292,5.285714285714286
"Des Moines-West Des Moines, IA",2020-05-22,3,3,3,3,125,125,125,125,699292,4.857142857142857
"Des Moines-West Des Moines, IA",2020-05-23,15,15,15,15,140,140,140,140,699292,5.285714285714286
"Des Moines-West Des Moines, IA",2020-05-24,2,2,2,2,142,142,142,142,699292,5.285714285714286
"Des Moines-West Des Moines, IA",2020-05-25,0,0,0,0,142,142,142,142,699292,4.714285714285714
"Des Moines-West Des Moines, IA",2020-05-26,7,7,7,7,149,149,149,149,699292,5.428571428571429
"Des Moines-West Des Moines, IA",2020-05-27,3,3,3,3,152,152,152,152,699292,3.714285714285714
"Des Moines-West Des Moines, IA",2020-05-28,3,3,3,3,155,155,155,155,699292,3.714285714285714
"Des Moines-West Des Moines, IA",2020-05-29,8,8,8,8,163,163,163,163,699292,5.142857142857142
"Des Moines-West Des Moines, IA",2020-05-30,3,3,3,3,166,166,166,166,699292,4.285714285714285
"Des Moines-West Des Moines, IA",2020-05-31,2,2,2,2,168,168,168,168,699292,3.999999999999999
"Des Moines-West Des Moines, IA",2020-06-01,10,10,10,10,178,178,178,178,699292,4.285714285714285
"Des Moines-West Des Moines, IA",2020-06-02,1,1,1,1,179,179,179,179,699292,3.7142857142857135
"Des Moines-West Des Moines, IA",2020-06-03,1,1,1,1,180,180,180,180,699292,3.7142857142857135
"Des Moines-West Des Moines, IA",2020-06-04,5,5,5,5,185,185,185,185,699292,3.428571428571428
"Des Moines-West Des Moines, IA",2020-06-05,4,4,4,4,189,189,189,189,699292,2.428571428571428
"Des Moines-West Des Moines, IA",2020-06-06,3,3,3,3,192,192,192,192,699292,2.714285714285714
"Des Moines-West Des Moines, IA",2020-06-07,0,0,0,0,192,192,192,192,699292,2.7142857142857144
"Des Moines-West Des Moines, IA",2020-06-08,3,3,3,3,195,195,195,195,699292,2.7142857142857144
"Des Moines-West Des Moines, IA",2020-06-09,3,3,3,3,198,198,198,198,699292,2.4285714285714284
"Des Moines-West Des Moines, IA",2020-06-10,1,1,1,1,199,199,199,199,699292,2.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-11,5,5,5,5,204,204,204,204,699292,2.4285714285714284
"Des Moines-West Des Moines, IA",2020-06-12,2,2,2,2,206,206,206,206,699292,2.4285714285714284
"Des Moines-West Des Moines, IA",2020-06-13,2,2,2,2,208,208,208,208,699292,2.142857142857143
"Des Moines-West Des Moines, IA",2020-06-14,1,1,1,1,209,209,209,209,699292,2.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-15,3,3,3,3,212,212,212,212,699292,1.9999999999999996
"Des Moines-West Des Moines, IA",2020-06-16,1,1,1,1,213,213,213,213,699292,1.714285714285714
"Des Moines-West Des Moines, IA",2020-06-17,2,2,2,2,215,215,215,215,699292,1.5714285714285714
"Des Moines-West Des Moines, IA",2020-06-18,3,3,3,3,218,218,218,218,699292,1.7142857142857142
"Des Moines-West Des Moines, IA",2020-06-19,0,0,0,0,218,218,218,218,699292,1.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-20,1,1,1,1,219,219,219,219,699292,1.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-21,2,2,2,2,221,221,221,221,699292,1.1428571428571428
"Des Moines-West Des Moines, IA",2020-06-22,0,0,0,0,221,221,221,221,699292,1
"Des Moines-West Des Moines, IA",2020-06-23,1,1,1,1,222,222,222,222,699292,1.4285714285714284
"Des Moines-West Des Moines, IA",2020-06-24,1,1,1,1,223,223,223,223,699292,1.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-25,2,2,2,2,225,225,225,225,699292,0.9999999999999998
"Des Moines-West Des Moines, IA",2020-06-26,3,3,3,3,228,228,228,228,699292,1.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-27,0,0,0,0,228,228,228,228,699292,1.2857142857142856
"Des Moines-West Des Moines, IA",2020-06-28,0,0,0,0,228,228,228,228,699292,1.1428571428571428
"Des Moines-West Des Moines, IA",2020-06-29,2,2,2,2,230,230,230,230,699292,0.8571428571428571
"Des Moines-West Des Moines, IA",2020-06-30,1,1,1,1,231,231,231,231,699292,0.5714285714285714
"Des Moines-West Des Moines, IA",2020-07-01,0,0,0,0,231,231,231,231,699292,0.5714285714285714
"Des Moines-West Des Moines, IA",2020-07-02,0,0,0,0,231,231,231,231,699292,0.5714285714285714
"Des Moines-West Des Moines, IA",2020-07-03,1,1,1,1,232,232,232,232,699292,0.2857142857142857
"Des Moines-West Des Moines, IA",2020-07-04,0,0,0,0,232,232,232,232,699292,0.42857142857142855
"Des Moines-West Des Moines, IA",2020-07-05,0,0,0,0,232,232,232,232,699292,0.42857142857142855
"Des Moines-West Des Moines, IA",2020-07-06,0,0,0,0,232,232,232,232,699292,0.857142857142857
"Des Moines-West Des Moines, IA",2020-07-07,2,2,2,2,234,234,234,234,699292,0.7142857142857142
"Des Moines-West Des Moines, IA",2020-07-08,0,0,0,0,234,234,234,234,699292,0.9999999999999999
"Des Moines-West Des Moines, IA",2020-07-09,3,3,3,3,237,237,237,237,699292,1.1428571428571428
"Des Moines-West Des Moines, IA",2020-07-10,0,0,0,0,237,237,237,237,699292,1.1428571428571428
"Des Moines-West Des Moines, IA",2020-07-11,2,2,2,2,239,239,239,239,699292,0.8571428571428571
"Des Moines-West Des Moines, IA",2020-07-12,1,1,1,1,240,240,240,240,699292,1.5714285714285714
"Des Moines-West Des Moines, IA",2020-07-13,0,0,0,0,240,240,240,240,699292,NA
"Des Moines-West Des Moines, IA",2020-07-14,0,0,0,0,240,240,240,240,699292,NA
"Des Moines-West Des Moines, IA",2020-07-15,5,5,5,5,245,245,245,245,699292,NA
"Des Moines-West Des Moines, IA",2020-07-16,NA,0,0,5,NA,245,245,250,699292,NA
"Des Moines-West Des Moines, IA",2020-07-17,NA,0,0,4,NA,246,245,252,699292,NA
"Des Moines-West Des Moines, IA",2020-07-18,NA,0,0,5,NA,247,245,254,699292,NA
"Des Moines-West Des Moines, IA",2020-07-19,NA,0,0,5,NA,248,245,256,699292,NA
"Des Moines-West Des Moines, IA",2020-07-20,NA,0,0,5,NA,248,245,258,699292,NA
"Des Moines-West Des Moines, IA",2020-07-21,NA,0,0,5,NA,249,245,260,699292,NA
"Des Moines-West Des Moines, IA",2020-07-22,NA,0,0,5,NA,250,245,262,699292,NA
"Des Moines-West Des Moines, IA",2020-07-23,NA,0,0,5,NA,250,245,266,699292,NA
"Des Moines-West Des Moines, IA",2020-07-24,NA,0,0,5,NA,251,245,267.025,699292,NA
"Des Moines-West Des Moines, IA",2020-07-25,NA,0,0,5,NA,251,245,271.025,699292,NA
"Des Moines-West Des Moines, IA",2020-07-26,NA,0,0,6,NA,252,245,274.025,699292,NA
"Des Moines-West Des Moines, IA",2020-07-27,NA,0,0,5,NA,252,246,279,699292,NA
"Des Moines-West Des Moines, IA",2020-07-28,NA,0,0,5,NA,253,246,280.025,699292,NA
"Des Moines-West Des Moines, IA",2020-07-29,NA,0,0,5,NA,253,246,283.025,699292,NA
"Des Moines-West Des Moines, IA",2020-07-30,NA,0,0,5.024999999999977,NA,254,246,287.025,699292,NA
"Des Moines-West Des Moines, IA",2020-07-31,NA,0,0,6,NA,254,246,290.025,699292,NA
"Des Moines-West Des Moines, IA",2020-08-01,NA,0,0,7,NA,255,246,295,699292,NA
"Des Moines-West Des Moines, IA",2020-08-02,NA,0,0,7,NA,255,246,303.025,699292,NA
"Des Moines-West Des Moines, IA",2020-08-03,NA,0,0,7,NA,256,247,307.04999999999995,699292,NA
"Des Moines-West Des Moines, IA",2020-08-04,NA,0,0,7,NA,256,247,311.0999999999999,699292,NA
"Des Moines-West Des Moines, IA",2020-08-05,NA,0,0,9,NA,256,247,319.025,699292,NA
"Des Moines-West Des Moines, IA",2020-08-06,NA,0,0,10,NA,257,247,328.025,699292,NA
"Des Moines-West Des Moines, IA",2020-08-07,NA,0,0,10.024999999999977,NA,257,247,341.04999999999995,699292,NA
"Des Moines-West Des Moines, IA",2020-08-08,NA,0,0,12,NA,257,247,353.0999999999999,699292,NA
"Des Moines-West Des Moines, IA",2020-08-09,NA,0,0,12,NA,258,247,363.14999999999986,699292,NA
"Des Moines-West Des Moines, IA",2020-08-10,NA,0,0,12,NA,258,247,379.025,699292,NA
"Des Moines-West Des Moines, IA",2020-08-11,NA,0,0,15,NA,258.5,247,390.27499999999975,699292,NA
"Des Moines-West Des Moines, IA",2020-08-12,NA,0,0,17,NA,259,247,396.1999999999998,699292,NA
"Detroit-Warren-Dearborn, MI",2020-03-12,1,1,1,1,1,1,1,1,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-03-13,0,0,0,0,1,1,1,1,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-03-14,0,0,0,0,1,1,1,1,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-03-15,0,0,0,0,1,1,1,1,4319629,0.2857142857142857
"Detroit-Warren-Dearborn, MI",2020-03-16,0,0,0,0,1,1,1,1,4319629,0.14285714285714285
"Detroit-Warren-Dearborn, MI",2020-03-17,0,0,0,0,1,1,1,1,4319629,0.2857142857142857
"Detroit-Warren-Dearborn, MI",2020-03-18,1,1,1,1,2,2,2,2,4319629,0.7142857142857142
"Detroit-Warren-Dearborn, MI",2020-03-19,0,0,0,0,2,2,2,2,4319629,1.4285714285714284
"Detroit-Warren-Dearborn, MI",2020-03-20,1,1,1,1,3,3,3,3,4319629,2.2857142857142856
"Detroit-Warren-Dearborn, MI",2020-03-21,3,3,3,3,6,6,6,6,4319629,3.5714285714285707
"Detroit-Warren-Dearborn, MI",2020-03-22,5,5,5,5,11,11,11,11,4319629,6.285714285714286
"Detroit-Warren-Dearborn, MI",2020-03-23,6,6,6,6,17,17,17,17,4319629,8.57142857142857
"Detroit-Warren-Dearborn, MI",2020-03-24,9,9,9,9,26,26,26,26,4319629,12.57142857142857
"Detroit-Warren-Dearborn, MI",2020-03-25,20,20,20,20,46,46,46,46,4319629,15.285714285714283
"Detroit-Warren-Dearborn, MI",2020-03-26,16,16,16,16,62,62,62,62,4319629,17.57142857142857
"Detroit-Warren-Dearborn, MI",2020-03-27,29,29,29,29,91,91,91,91,4319629,24.14285714285714
"Detroit-Warren-Dearborn, MI",2020-03-28,22,22,22,22,113,113,113,113,4319629,33.42857142857142
"Detroit-Warren-Dearborn, MI",2020-03-29,21,21,21,21,134,134,134,134,4319629,40.57142857142856
"Detroit-Warren-Dearborn, MI",2020-03-30,52,52,52,52,186,186,186,186,4319629,49.14285714285714
"Detroit-Warren-Dearborn, MI",2020-03-31,74,74,74,74,260,260,260,260,4319629,53
"Detroit-Warren-Dearborn, MI",2020-04-01,70,70,70,70,330,330,330,330,4319629,57.857142857142854
"Detroit-Warren-Dearborn, MI",2020-04-02,76,76,76,76,406,406,406,406,4319629,66.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-03,56,56,56,56,462,462,462,462,4319629,73
"Detroit-Warren-Dearborn, MI",2020-04-04,56,56,56,56,518,518,518,518,4319629,77.57142857142857
"Detroit-Warren-Dearborn, MI",2020-04-05,79,79,79,79,597,597,597,597,4319629,82
"Detroit-Warren-Dearborn, MI",2020-04-06,100,100,100,100,697,697,697,697,4319629,86.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-07,106,106,106,106,803,803,803,803,4319629,104.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-08,101,101,101,101,904,904,904,904,4319629,109.7142857142857
"Detroit-Warren-Dearborn, MI",2020-04-09,105,105,105,105,1009,1009,1009,1009,4319629,110.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-10,182,182,182,182,1191,1191,1191,1191,4319629,110.85714285714285
"Detroit-Warren-Dearborn, MI",2020-04-11,95,95,95,95,1286,1286,1286,1286,4319629,115.57142857142857
"Detroit-Warren-Dearborn, MI",2020-04-12,82,82,82,82,1368,1368,1368,1368,4319629,120.42857142857142
"Detroit-Warren-Dearborn, MI",2020-04-13,105,105,105,105,1473,1473,1473,1473,4319629,114.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-14,139,139,139,139,1612,1612,1612,1612,4319629,117.42857142857142
"Detroit-Warren-Dearborn, MI",2020-04-15,135,135,135,135,1747,1747,1747,1747,4319629,112.85714285714285
"Detroit-Warren-Dearborn, MI",2020-04-16,61,61,61,61,1808,1808,1808,1808,4319629,112.57142857142857
"Detroit-Warren-Dearborn, MI",2020-04-17,205,205,205,205,2013,2013,2013,2013,4319629,106.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-18,63,63,63,63,2076,2076,2076,2076,4319629,97.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-19,80,80,80,80,2156,2156,2156,2156,4319629,110.28571428571426
"Detroit-Warren-Dearborn, MI",2020-04-20,60,60,60,60,2216,2216,2216,2216,4319629,121.28571428571428
"Detroit-Warren-Dearborn, MI",2020-04-21,76,76,76,76,2292,2292,2292,2292,4319629,103
"Detroit-Warren-Dearborn, MI",2020-04-22,227,227,227,227,2519,2519,2519,2519,4319629,100.57142857142856
"Detroit-Warren-Dearborn, MI",2020-04-23,138,138,138,138,2657,2657,2657,2657,4319629,110.99999999999999
"Detroit-Warren-Dearborn, MI",2020-04-24,77,77,77,77,2734,2734,2734,2734,4319629,111.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-25,46,46,46,46,2780,2780,2780,2780,4319629,119.99999999999997
"Detroit-Warren-Dearborn, MI",2020-04-26,153,153,153,153,2933,2933,2933,2933,4319629,99.85714285714285
"Detroit-Warren-Dearborn, MI",2020-04-27,61,61,61,61,2994,2994,2994,2994,4319629,93.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-28,138,138,138,138,3132,3132,3132,3132,4319629,88.14285714285714
"Detroit-Warren-Dearborn, MI",2020-04-29,86,86,86,86,3218,3218,3218,3218,4319629,100.71428571428571
"Detroit-Warren-Dearborn, MI",2020-04-30,91,91,91,91,3309,3309,3309,3309,4319629,82.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-01,42,42,42,42,3351,3351,3351,3351,4319629,81.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-02,134,134,134,134,3485,3485,3485,3485,4319629,67.14285714285714
"Detroit-Warren-Dearborn, MI",2020-05-03,26,26,26,26,3511,3511,3511,3511,4319629,61.85714285714286
"Detroit-Warren-Dearborn, MI",2020-05-04,54,54,54,54,3565,3565,3565,3565,4319629,59.28571428571429
"Detroit-Warren-Dearborn, MI",2020-05-05,37,37,37,37,3602,3602,3602,3602,4319629,58.85714285714286
"Detroit-Warren-Dearborn, MI",2020-05-06,49,49,49,49,3651,3651,3651,3651,4319629,56.85714285714286
"Detroit-Warren-Dearborn, MI",2020-05-07,73,73,73,73,3724,3724,3724,3724,4319629,55.85714285714286
"Detroit-Warren-Dearborn, MI",2020-05-08,39,39,39,39,3763,3763,3763,3763,4319629,50.42857142857143
"Detroit-Warren-Dearborn, MI",2020-05-09,120,120,120,120,3883,3883,3883,3883,4319629,55.714285714285715
"Detroit-Warren-Dearborn, MI",2020-05-10,19,19,19,19,3902,3902,3902,3902,4319629,52.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-11,16,16,16,16,3918,3918,3918,3918,4319629,49.71428571428571
"Detroit-Warren-Dearborn, MI",2020-05-12,74,74,74,74,3992,3992,3992,3992,4319629,47.42857142857143
"Detroit-Warren-Dearborn, MI",2020-05-13,27,27,27,27,4019,4019,4019,4019,4319629,36.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-14,53,53,53,53,4072,4072,4072,4072,4319629,34.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-15,23,23,23,23,4095,4095,4095,4095,4319629,34.285714285714285
"Detroit-Warren-Dearborn, MI",2020-05-16,44,44,44,44,4139,4139,4139,4139,4319629,34.99999999999999
"Detroit-Warren-Dearborn, MI",2020-05-17,5,5,5,5,4144,4144,4144,4144,4319629,35.285714285714285
"Detroit-Warren-Dearborn, MI",2020-05-18,14,14,14,14,4158,4158,4158,4158,4319629,34.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-19,79,79,79,79,4237,4237,4237,4237,4319629,33.14285714285714
"Detroit-Warren-Dearborn, MI",2020-05-20,29,29,29,29,4266,4266,4266,4266,4319629,34.142857142857146
"Detroit-Warren-Dearborn, MI",2020-05-21,48,48,48,48,4314,4314,4314,4314,4319629,33.42857142857143
"Detroit-Warren-Dearborn, MI",2020-05-22,13,13,13,13,4327,4327,4327,4327,4319629,32.285714285714285
"Detroit-Warren-Dearborn, MI",2020-05-23,51,51,51,51,4378,4378,4378,4378,4319629,22.428571428571427
"Detroit-Warren-Dearborn, MI",2020-05-24,0,0,0,0,4378,4378,4378,4378,4319629,25
"Detroit-Warren-Dearborn, MI",2020-05-25,6,6,6,6,4384,4384,4384,4384,4319629,20.571428571428573
"Detroit-Warren-Dearborn, MI",2020-05-26,10,10,10,10,4394,4394,4394,4394,4319629,22.57142857142857
"Detroit-Warren-Dearborn, MI",2020-05-27,47,47,47,47,4441,4441,4441,4441,4319629,21.857142857142854
"Detroit-Warren-Dearborn, MI",2020-05-28,17,17,17,17,4458,4458,4458,4458,4319629,24.999999999999996
"Detroit-Warren-Dearborn, MI",2020-05-29,27,27,27,27,4485,4485,4485,4485,4319629,25.85714285714285
"Detroit-Warren-Dearborn, MI",2020-05-30,46,46,46,46,4531,4531,4531,4531,4319629,28
"Detroit-Warren-Dearborn, MI",2020-05-31,22,22,22,22,4553,4553,4553,4553,4319629,23.714285714285715
"Detroit-Warren-Dearborn, MI",2020-06-01,12,12,12,12,4565,4565,4565,4565,4319629,23.857142857142858
"Detroit-Warren-Dearborn, MI",2020-06-02,25,25,25,25,4590,4590,4590,4590,4319629,26.57142857142857
"Detroit-Warren-Dearborn, MI",2020-06-03,17,17,17,17,4607,4607,4607,4607,4319629,20.428571428571427
"Detroit-Warren-Dearborn, MI",2020-06-04,18,18,18,18,4625,4625,4625,4625,4319629,17.714285714285715
"Detroit-Warren-Dearborn, MI",2020-06-05,46,46,46,46,4671,4671,4671,4671,4319629,16.857142857142854
"Detroit-Warren-Dearborn, MI",2020-06-06,3,3,3,3,4674,4674,4674,4674,4319629,14.285714285714285
"Detroit-Warren-Dearborn, MI",2020-06-07,3,3,3,3,4677,4677,4677,4677,4319629,11.999999999999998
"Detroit-Warren-Dearborn, MI",2020-06-08,6,6,6,6,4683,4683,4683,4683,4319629,11.857142857142858
"Detroit-Warren-Dearborn, MI",2020-06-09,7,7,7,7,4690,4690,4690,4690,4319629,5.714285714285714
"Detroit-Warren-Dearborn, MI",2020-06-10,1,1,1,1,4691,4691,4691,4691,4319629,7.857142857142857
"Detroit-Warren-Dearborn, MI",2020-06-11,17,17,17,17,4708,4708,4708,4708,4319629,7.571428571428571
"Detroit-Warren-Dearborn, MI",2020-06-12,3,3,3,3,4711,4711,4711,4711,4319629,6.857142857142857
"Detroit-Warren-Dearborn, MI",2020-06-13,18,18,18,18,4729,4729,4729,4729,4319629,7.428571428571428
"Detroit-Warren-Dearborn, MI",2020-06-14,1,1,1,1,4730,4730,4730,4730,4319629,7.571428571428571
"Detroit-Warren-Dearborn, MI",2020-06-15,1,1,1,1,4731,4731,4731,4731,4319629,6.714285714285714
"Detroit-Warren-Dearborn, MI",2020-06-16,11,11,11,11,4742,4742,4742,4742,4319629,6.428571428571428
"Detroit-Warren-Dearborn, MI",2020-06-17,2,2,2,2,4744,4744,4744,4744,4319629,5.714285714285714
"Detroit-Warren-Dearborn, MI",2020-06-18,11,11,11,11,4755,4755,4755,4755,4319629,5.714285714285714
"Detroit-Warren-Dearborn, MI",2020-06-19,1,1,1,1,4756,4756,4756,4756,4319629,5.999999999999999
"Detroit-Warren-Dearborn, MI",2020-06-20,13,13,13,13,4769,4769,4769,4769,4319629,5
"Detroit-Warren-Dearborn, MI",2020-06-21,1,1,1,1,4770,4770,4770,4770,4319629,5.142857142857142
"Detroit-Warren-Dearborn, MI",2020-06-22,3,3,3,3,4773,4773,4773,4773,4319629,5.7142857142857135
"Detroit-Warren-Dearborn, MI",2020-06-23,4,4,4,4,4777,4777,4777,4777,4319629,7.285714285714286
"Detroit-Warren-Dearborn, MI",2020-06-24,3,3,3,3,4780,4780,4780,4780,4319629,6.000000000000001
"Detroit-Warren-Dearborn, MI",2020-06-25,15,15,15,15,4795,4795,4795,4795,4319629,6
"Detroit-Warren-Dearborn, MI",2020-06-27,12,12,12,12,4806,4806,4806,4806,4319629,9
"Detroit-Warren-Dearborn, MI",2020-06-28,4,4,4,4,4810,4810,4810,4810,4319629,8.857142857142858
"Detroit-Warren-Dearborn, MI",2020-06-29,1,1,1,1,4811,4811,4811,4811,4319629,9.428571428571429
"Detroit-Warren-Dearborn, MI",2020-06-30,24,24,24,24,4835,4835,4835,4835,4319629,7.571428571428571
"Detroit-Warren-Dearborn, MI",2020-07-01,3,3,3,3,4838,4838,4838,4838,4319629,5.857142857142857
"Detroit-Warren-Dearborn, MI",2020-07-02,7,7,7,7,4845,4845,4845,4845,4319629,5.285714285714286
"Detroit-Warren-Dearborn, MI",2020-07-03,2,2,2,2,4847,4847,4847,4847,4319629,5.428571428571429
"Detroit-Warren-Dearborn, MI",2020-07-04,0,0,0,0,4847,4847,4847,4847,4319629,4.857142857142857
"Detroit-Warren-Dearborn, MI",2020-07-05,0,0,0,0,4847,4847,4847,4847,4319629,4.999999999999999
"Detroit-Warren-Dearborn, MI",2020-07-06,2,2,2,2,4849,4849,4849,4849,4319629,4.428571428571428
"Detroit-Warren-Dearborn, MI",2020-07-07,20,20,20,20,4869,4869,4869,4869,4319629,5.57142857142857
"Detroit-Warren-Dearborn, MI",2020-07-08,4,4,4,4,4873,4873,4873,4873,4319629,8.428571428571429
"Detroit-Warren-Dearborn, MI",2020-07-09,3,3,3,3,4876,4876,4876,4876,4319629,8.571428571428571
"Detroit-Warren-Dearborn, MI",2020-07-10,10,10,10,10,4886,4886,4886,4886,4319629,8.857142857142858
"Detroit-Warren-Dearborn, MI",2020-07-11,20,20,20,20,4906,4906,4906,4906,4319629,6.285714285714285
"Detroit-Warren-Dearborn, MI",2020-07-12,1,1,1,1,4907,4907,4907,4907,4319629,5.857142857142857
"Detroit-Warren-Dearborn, MI",2020-07-13,4,4,4,4,4911,4911,4911,4911,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-14,2,2,2,2,4913,4913,4913,4913,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-15,1,1,1,1,4914,4914,4914,4914,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-16,NA,4,0,18,NA,4919,4915,4933,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-17,NA,4,0,18,NA,4924,4916,4942,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-18,NA,4,0,18,NA,4928,4918,4954,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-19,NA,4,0,18,NA,4934,4920,4964,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-20,NA,3,0,17,NA,4938,4922,4972,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-21,NA,4,0,16,NA,4943,4924,4979.025,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-22,NA,3,0,18,NA,4947,4926,4990.0250000000005,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-23,NA,3,0,17,NA,4951,4928,5000,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-24,NA,3,0,16,NA,4956,4929,5009,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-25,NA,3,0,15,NA,4959,4930,5017.0250000000005,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-26,NA,3,0,15,NA,4963,4932,5024.025,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-27,NA,3,0,15,NA,4966,4934,5033,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-28,NA,3,0,17,NA,4969,4935,5040.025,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-29,NA,3,0,14,NA,4973,4936,5051,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-30,NA,2,0,14,NA,4976,4937,5058,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-07-31,NA,2,0,14,NA,4980,4938,5063,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-01,NA,2,0,14,NA,4983,4939,5070,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-02,NA,2,0,15.024999999999977,NA,4985,4941.975,5078.05,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-03,NA,2,0,13,NA,4988,4943,5086,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-04,NA,2,0,13,NA,4991,4944,5093.05,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-05,NA,2,0,13,NA,4994,4944,5101.025,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-06,NA,2,0,13,NA,4996,4946,5105.0250000000005,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-07,NA,2,0,13,NA,4998,4946,5114.025,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-08,NA,1,0,14,NA,5001,4946.975,5122,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-09,NA,2,0,12,NA,5002,4948,5127.025,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-10,NA,1,0,12.024999999999977,NA,5004,4948,5137,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-11,NA,1,0,13,NA,5006,4948,5140.124999999999,4319629,NA
"Detroit-Warren-Dearborn, MI",2020-08-12,NA,1,0,11,NA,5008,4950,5152,4319629,NA
"Durham-Chapel Hill, NC",2020-04-04,1,1,1,1,1,1,1,1,644367,NA
"Durham-Chapel Hill, NC",2020-04-05,0,0,0,0,1,1,1,1,644367,NA
"Durham-Chapel Hill, NC",2020-04-06,0,0,0,0,1,1,1,1,644367,NA
